ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,sbo,q1,q2,SSB1,sel_g1,sel_sd1,sel_g2,sel_sd2,sel_g3,sel_sd3,sel_g4,sel_sd4,sel_g5,sel_sd5,f
256.407,0.874289,0.391979,190.22,29.3394,0.356705,1.02034, 6.72007, 19.2568,0.382937,1.01733,14.4146,3.69326,0.866409,4.17533,0.677025,5.36799,0.507293,2.055,0.05,2.055,0.05,-404.438
288.119,0.647142,0.495568,151.773,64.7437,0.337162,0.9569, 6.02774, 25.9894,0.459524,1.00488,11.5385,3.40702,0.680683,3.87263,0.63785,5.0853,0.478462,2.055,0.05,2.055,0.05,-401.043
336.443,0.820193,0.425735,182.908,34.7617,0.285185,1.11056, 8.53738, 25.4745,0.429055,0.995594,15.5468,3.57321,0.694877,4.06709,0.634952,5.12884,0.465104,2.055,0.05,2.055,0.05,-391.609
299.637,0.628589,0.19116,187.189,4.59029,0.287308,0.943603, 7.34948, 23.734,0.389332,0.991701,10.466,4.19768,1.05261,3.98062,0.631124,5.34639,0.56333,2.055,0.05,2.055,0.05,-389.378
300.769,0.754614,0.296363,167.763,15.2898,0.331313,1.0596, 15.2285, 26.5379,0.395146,1.00003,17.7382,3.38209,0.603467,3.8471,0.618302,5.14611,0.474246,2.055,0.05,2.055,0.05,-396.245
239.827,0.844587,0.265853,159.767,9.96906,0.237298,1.09544, 7.08201, 22.6249,0.386733,0.992924,14.5307,3.57648,0.681196,3.75052,0.585768,5.17474,0.522762,2.055,0.05,2.055,0.05,-393.074
275.096,0.85804,0.612437,176.342,39.6239,0.320702,1.12269, 8.85515, 22.246,0.399365,0.988532,13.6543,4.00026,0.768639,3.87474,0.600992,5.32149,0.542216,2.055,0.05,2.055,0.05,-403.553
277.246,0.747598,0.462772,174.905,27.3048,0.23447,0.947318, 7.14524, 22.1419,0.410695,0.994479,12.1534,3.97346,0.854824,4.12625,0.642614,5.25703,0.519961,2.055,0.05,2.055,0.05,-399.843
267.006,0.821564,0.316432,150.7,15.9769,0.30329,1.04454, 7.20278, 24.954,0.461855,0.987794,17.5308,4.09065,0.958353,4.08206,0.67102,5.40896,0.571058,2.055,0.05,2.055,0.05,-390.227
319.328,0.679581,0.540941,198.074,126.871,0.226134,0.838976, 10.884, 24.2196,0.327755,0.996514,18.2971,3.5556,0.659602,3.85549,0.616347,5.12683,0.511461,2.055,0.05,2.055,0.05,-389.054
292.239,0.732764,0.306874,183.54,19.2832,0.33673,1.17358, 8.95514, 23.6004,0.404779,1.00021,11.9328,3.79497,0.780875,4.1042,0.678353,5.46539,0.548042,2.055,0.05,2.055,0.05,-400.065
318.887,0.753502,0.418833,190.552,52.543,0.345302,0.88579, 8.16881, 23.4401,0.402438,0.988262,10.046,2.99604,0.464912,4.16579,0.690024,5.46587,0.548774,2.055,0.05,2.055,0.05,-383.287
245.549,0.725541,0.356708,180.568,29.5466,0.303603,1.05329, 5.35367, 19.6196,0.441496,0.990137,11.3526,3.62669,0.671047,4.12151,0.674037,5.30078,0.559382,2.055,0.05,2.055,0.05,-399.241
320.595,0.669795,0.382892,191.087,24.5421,0.247952,1.35198, 10.1782, 25.5811,0.37541,1.01242,14.525,3.99604,0.847816,4.02937,0.646102,5.07371,0.471304,2.055,0.05,2.055,0.05,-397.081
327.249,0.790838,0.556637,194.789,63.4011,0.247856,1.12041, 10.965, 24.1415,0.392323,1.00838,21.7875,3.72545,0.774337,4.3719,0.700737,5.26773,0.480133,2.055,0.05,2.055,0.05,-405.404
378.842,0.739586,0.514413,197.197,54.3177,0.295072,0.9455, 18.5319, 29.2127,0.365602,0.996764,24.3007,3.77142,0.769816,4.12416,0.687598,5.10273,0.454117,2.055,0.05,2.055,0.05,-393.547
327.866,0.849208,0.307978,178.146,15.7685,0.304724,1.04231, 13.1591, 28.4947,0.331431,1.01571,18.8156,3.50751,0.714111,3.82296,0.589995,4.94453,0.439704,2.055,0.05,2.055,0.05,-387.367
303.659,0.856718,0.355007,189.674,27.8647,0.221949,0.868217, 11.5809, 23.9626,0.359801,1.00172,22.4776,3.61841,0.920097,4.05457,0.639939,5.24359,0.496041,2.055,0.05,2.055,0.05,-398.369
434.382,0.57678,0.298581,217.834,17.3292,0.307263,0.750152, 12.7585, 29.9238,0.326646,0.982294,16.4391,3.81613,0.685683,4.02016,0.635785,5.51279,0.603955,2.055,0.05,2.055,0.05,-401.491
360.635,0.680934,0.290759,192.869,11.7533,0.269683,1.25101, 13.3848, 28.0422,0.371934,0.990008,17.5654,3.51541,0.632964,4.02379,0.638767,5.16237,0.51297,2.055,0.05,2.055,0.05,-393.367
396.042,0.616615,0.434192,212.935,51.6975,0.284234,1.06413, 14.4976, 27.7762,0.322103,1.0085,15.6275,3.3869,0.58314,3.9576,0.632094,5.21085,0.474167,2.055,0.05,2.055,0.05,-400.468
338.271,0.799561,0.433632,188.967,44.5867,0.274367,0.927452, 11.1077, 26.2445,0.355619,0.99075,14.0481,3.86247,0.705927,3.96786,0.669456,5.23466,0.507972,2.055,0.05,2.055,0.05,-394.103
349.859,0.82811,0.554214,193.994,56.4166,0.306053,0.693313, 6.64408, 26.0774,0.370399,1.00145,10.7241,3.57296,0.558698,4.07122,0.688142,5.3689,0.526553,2.055,0.05,2.055,0.05,-404.779
293.679,0.779813,0.596194,176.025,134.364,0.246218,0.836964, 9.61181, 23.4553,0.422607,0.993879,21.9825,3.22616,0.527369,4.03028,0.685079,5.10696,0.468817,2.055,0.05,2.055,0.05,-386.762
294.313,0.711936,0.596926,175.528,92.2344,0.257994,0.961358, 9.89727, 23.6557,0.392601,0.999707,18.4233,3.04878,0.492637,4.08311,0.671006,5.14616,0.514104,2.055,0.05,2.055,0.05,-389.575
356.565,0.788179,0.388278,187.189,54.0497,0.273224,0.782469, 8.50056, 26.9267,0.375942,1.00376,9.0641,3.25027,0.734031,4.02816,0.652752,5.18101,0.486501,2.055,0.05,2.055,0.05,-396.482
261.173,0.747293,0.219897,153.602,9.44914,0.242088,0.878297, 7.66724, 23.0349,0.44219,0.986966,13.9782,3.6937,0.771546,3.91974,0.633733,5.11947,0.487113,2.055,0.05,2.055,0.05,-398.413
349.182,0.74103,0.242979,195.463,9.53299,0.296627,0.774895, 8.30235, 24.3229,0.39149,0.997398,15.5531,3.64492,0.616183,4.14239,0.625564,5.38833,0.546714,2.055,0.05,2.055,0.05,-383.82
394.302,0.784869,0.444511,186.707,31.5516,0.212863,0.900055, 15.989, 29.1195,0.38498,1.00316,18.9689,3.76331,0.730532,4.17273,0.669488,5.32859,0.500446,2.055,0.05,2.055,0.05,-386.766
325.845,0.777054,0.33966,174.999,22.8992,0.25135,0.919853, 12.6886, 27.1921,0.385228,1.00424,38.6577,4.15984,0.829633,3.97352,0.640694,4.94457,0.427453,2.055,0.05,2.055,0.05,-385.327
219.16,0.80948,0.454553,152.345,34.2753,0.28063,0.835635, 7.00333, 20.2154,0.446079,1.00596,21.9247,3.78879,0.719143,3.79569,0.59793,5.24038,0.496541,2.055,0.05,2.055,0.05,-397.873
226.527,0.841314,0.532012,182.038,53.5855,0.27355,0.952999, 6.38073, 16.7271,0.404817,1.01225,12.3247,4.6471,1.08544,4.24201,0.678496,5.7662,0.592339,2.055,0.05,2.055,0.05,-372.99
260.601,0.947211,0.365041,175.021,24.3793,0.321349,0.8535, 8.04118, 21.1618,0.377922,0.987894,15.8623,3.83271,0.769369,3.92185,0.602471,5.24448,0.511722,2.055,0.05,2.055,0.05,-388.4
230.957,0.86403,0.471417,146.178,34.6471,0.255222,0.833653, 6.43902, 21.8332,0.484849,1.00401,12.713,4.2208,0.918215,3.78472,0.566367,5.25534,0.546649,2.055,0.05,2.055,0.05,-386.603
381.836,0.78986,0.453569,175.435,47.8152,0.233019,0.924034, 10.6855, 30.4551,0.398843,1.01486,14.1283,3.39054,0.660003,4.01241,0.646862,5.44438,0.566549,2.055,0.05,2.055,0.05,-395.563
268.91,0.695942,0.347509,169.721,21.925,0.306779,1.01496, 6.88158, 21.9585,0.469842,1.00096,17.761,3.58426,0.731182,4.24042,0.697206,5.52189,0.537196,2.055,0.05,2.055,0.05,-399.48
