rt1_1953,rt1_1954,rt1_1955,rt1_1956,rt1_1957,rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011,rt1_2012,rt1_2013,rt1_2014,rt1_2015,rt1_2016,rt1_2017,rt1_2018,rt1_2019,rt1_2020
1430.99,215.42,124.262,234.536,193.73,422.955,125.048,334.989,466.97,446.219,500.791,191.12,778.279,54.4511,53.8281,61.9177,126.444,199.288,164.29,214.377,268.451,298.476,91.4962,98.4151,164.817,77.3788,800.349,208.126,78.1884,66.6382,517.485,232.972,89.8791,89.1253,613.174,255.608,147.742,59.0951,261.833,26.1357,29.2377,70.1391,207.729,284.016,886.283,57.5506,197.747,193.741,131.503,514.838,84.9798,335.873,87.0729,340.232,104.001,363.034,80.0918,264.909,168.246,490.715,96.9957,95.1756,74.0517,162.228,246.9,70.9342,844.147,159.555
979.732,255.272,154.937,236.555,154.029,378.785,77.0427,287.055,515.433,365.212,281.315,342.12,635.941,69.3426,38.0481,76.9066,122.548,188.638,189.999,262.556,209.259,261.497,100.398,122.637,139.525,88.6437,955.577,172.697,102.64,59.9822,496.851,196.385,76.1071,90.0529,600.772,362.963,150.063,57.3795,277.7,28.9412,21.1519,59.7034,230.547,237.975,707.599,35.092,97.1532,118.342,86.346,359.766,62.1695,261.712,61.9355,208.317,65.7574,288.58,62.0539,182.507,162.832,652.349,96.6787,146.441,78.3577,243.106,275.14,70.9196,1129.52,90.0226
1171.34,195.963,130.891,182.741,174.432,441.021,106.837,689.795,777.032,741.929,268.422,93.4965,902.817,133.517,64.2739,100.261,102.059,204.655,282.895,402.019,236.517,275.157,127.41,114.427,115.328,71.8203,881.234,159.23,82.1288,82.4207,544.783,443.291,105.83,158.581,767.464,390.317,216.811,74.2734,286.349,32.0265,25.3015,77.9906,248.236,311.306,632.554,50.1489,115.729,139.621,98.6285,355.77,67.6258,224.257,64.5591,351.011,88.7731,390.293,60.6837,238.471,214.872,663.947,85.3243,146.942,69.4224,232.23,282.917,80.1887,897.713,196.433
1041.13,99.3121,146.168,110.228,106.378,295.758,68.9354,234.723,444.371,285.286,305.057,188.84,686.61,119.263,67.3064,65.6111,133.17,169.946,220.265,294.59,222.247,290.849,93.9089,103.511,119.47,55.444,726.438,124.517,59.0921,57.4379,391.324,208.785,48.7411,101.627,654.09,362.226,194.736,81.4173,385.526,44.8593,24.4373,68.3338,226.362,230.464,653.553,55.368,96.44,149.916,144.568,348.32,98.4192,243.609,72.7393,278.56,64.9904,302.767,36.5323,151.503,118.499,553.523,61.4075,146.094,110.763,246.859,228.684,138.913,1159.7,278.017
1053.25,193.229,179.786,133.252,241.782,547.167,183.108,752.824,1101.93,821.863,642.463,74.4745,845.172,253.371,110.222,222.46,171.672,329.892,415.264,440.256,340.915,483.378,147.435,149.271,156.266,76.6757,1254.93,191.674,89.7585,98.918,698.371,345.812,96.9244,115.597,724.797,335.399,147.532,109.62,366.846,34.0132,30.5156,84.6172,247.993,305.381,831.833,43.9327,123.348,124.819,130.755,326.753,59.7179,204.541,67.2619,253.733,67.2184,441.259,71.886,384.194,178.164,967.575,141.533,180.206,92.2516,209.001,217.414,41.9573,1290.81,324.826
1203.32,154.809,168.574,146.176,84.4671,377.145,98.2057,260.473,580.505,483.292,410.709,150.563,695.534,106.51,98.8807,136.222,137.684,205.674,239.546,288.718,253.51,292.014,100.062,102.484,128.157,84.8741,885.658,190.276,65.8589,58.0088,478.015,247.041,56.7379,89.9033,653.278,282.5,149.702,58.8995,248.273,32.3099,22.8219,75.7827,241.168,277.132,655.105,43.3729,123.985,148.729,143.548,434.697,64.9683,256.368,69.5487,267.669,74.8261,306.23,96.2985,260.55,178.624,712.346,87.7277,167.63,85.8279,137.777,258.021,60.8322,778.515,430.348
1679.76,382.243,162.096,179.334,211.282,378.084,69.4534,285.411,516.478,535.898,252.554,188.213,631.119,317.535,41.9626,88.5799,94.2939,160.333,377.705,354.954,300.916,326.61,156.917,115.863,177.41,128.969,1361.72,257.66,114.159,104.85,723.591,368.897,82.4013,117.915,722.155,362.757,175.681,73.3613,308.253,42.0033,24.3245,85.4807,271.205,251.382,533.907,41.3435,109.379,121.986,140.848,340.351,113.804,391.69,106.284,400.27,123.511,546.093,80.0896,329.929,227.616,777.59,88.7658,134.866,60.9269,207.338,228.581,46.1955,383.273,689.329
1032.43,110.84,178.807,188.591,66.6066,407.217,126.429,537.295,652.777,621.999,712.906,214.803,769.535,313.382,20.0039,114.9,127.328,193.705,227.116,311.646,251.851,269.495,80.5546,81.3459,86.0732,65.5199,701.947,151.234,62.8658,59.3396,429.795,170.155,45.8261,81.3177,545.723,268.137,114.171,60.78,227.409,24.3225,21.8635,90.761,236.924,343.814,884.772,46.6745,176.711,159.015,146.531,424.086,99.4155,231.238,63.6285,220.354,91.843,290.094,73.6669,183.829,144.58,605.163,75.3693,153.298,84.1668,256.161,281.012,109.168,1286.22,312.499
1172.15,179.87,138.543,194.136,113.308,175.336,143.163,146.822,346.761,301.571,284.16,127.401,673.405,25.3117,27.0571,88.0976,83.825,159.964,181.225,318.165,181.655,244.122,80.9776,82.4033,86.8065,55.5377,730.292,174.466,82.035,92.6703,639.067,343.373,113.347,128.095,983.061,438.299,137.311,60.8627,271.34,30.2024,21.8205,55.4164,191.288,251.05,748.308,46.1219,142.279,175.134,208.66,549.069,90.1149,339.957,88.3657,250.531,74.9003,361.469,64.7595,214.737,162.285,804.557,101.539,162.371,138.101,202.258,280.922,111.956,1057.66,79.1477
1915.84,233.916,121.149,284.403,84.4296,428.634,176.307,701.208,742.429,576.834,190.355,132.713,822.15,32.9955,9.18779,38.5695,78.5831,228.93,206.008,310.567,285.133,357.359,108.264,95.1985,128.129,68.0812,787.725,138.223,64.7296,57.4406,506.724,280.046,101.756,126.679,903.122,408.48,179.178,101.948,458.19,44.4066,31.8904,108.864,377.361,352.002,843.085,39.2155,115.338,129.166,117.072,316.18,64.0197,172.478,86.8628,204.938,62.4409,308.548,45.3702,203.097,159.017,596.433,84.279,163.112,119.719,173.03,192.106,80.6815,761.787,21.5268
