ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,sbo,q1,q2,SSB1,sel_g1,sel_sd1,sel_g2,sel_sd2,sel_g3,sel_sd3,sel_g4,sel_sd4,sel_g5,sel_sd5,f
233.306,0.736435,0.501239,152.607,82.039,0.218066,0.750794, 7.51026, 20.588,0.4347,0.988465,14.5317,4.12309,0.957596,3.79272,0.610533,5.07917,0.480033,2.055,0.05,2.055,0.05,-377.476
306.242,0.843823,0.596896,188.702,137.224,0.273946,0.832983, 7.30502, 21.1841,0.402415,1.00042,11.7278,4.10258,0.895984,4.15918,0.658357,5.08969,0.488717,2.055,0.05,2.055,0.05,-390.481
405.647,0.847222,0.532979,186.458,86.3935,0.190957,0.802068, 12.4134, 29.4907,0.410671,1.00179,18.8176,3.89222,0.715215,4.20427,0.689679,5.4173,0.522533,2.055,0.05,2.055,0.05,-389.563
302.122,0.740186,0.43222,175.655,52.8612,0.291242,0.949606, 9.67819, 23.7589,0.405654,0.997612,34.7273,3.90326,0.863044,4.10214,0.652544,5.00325,0.427825,2.055,0.05,2.055,0.05,-387.236
216.729,0.864818,0.410474,159.781,34.5202,0.275925,0.866674, 6.09162, 18.9097,0.430821,1.0023,18.4272,4.2884,0.954819,3.98728,0.643196,5.29859,0.503405,2.055,0.05,2.055,0.05,-397.586
199.584,0.881138,0.237476,173.786,9.03414,0.322999,1.11242, 10.1631, 16.9381,0.384535,0.999292,17.93,4.63542,0.963794,4.02542,0.65766,5.27187,0.539636,2.055,0.05,2.055,0.05,-389.934
274.016,0.879186,0.439184,191.069,29.07,0.357777,1.03662, 11.4709, 22.0724,0.339134,0.996988,20.2233,3.89063,0.864027,3.97253,0.622661,5.18348,0.488622,2.055,0.05,2.055,0.05,-390.309
241.196,0.874687,0.412566,165.513,14.7941,0.241174,0.831904, 5.81225, 19.4202,0.447481,0.99868,12.3475,4.16218,0.889061,4.0351,0.651179,5.39544,0.590278,2.055,0.05,2.055,0.05,-385.971
378.668,0.86726,0.502275,177.327,38.4149,0.243257,0.897573, 15.4283, 30.2718,0.404868,1.00231,20.8097,3.47326,0.654702,4.15875,0.687285,5.47733,0.567519,2.055,0.05,2.055,0.05,-391.484
292.018,0.79392,0.30516,176.043,12.3262,0.275497,0.903974, 8.044, 23.1967,0.454301,1.00204,13.8655,3.32565,0.677609,4.23133,0.688646,5.65111,0.555906,2.055,0.05,2.055,0.05,-396.496
233.195,0.780261,0.428045,158.778,41.8733,0.272431,1.00611, 9.07952, 21.6209,0.385354,1.0078,24.9532,3.8669,0.763376,3.92979,0.656201,5.29078,0.494124,2.055,0.05,2.055,0.05,-375.082
421.115,0.844666,0.485167,205.29,50.4649,0.234475,0.785475, 11.52, 29.71,0.317574,0.99694,17.4078,3.54351,0.594041,3.88141,0.613262,5.37104,0.548208,2.055,0.05,2.055,0.05,-371.851
409.088,0.652784,0.389316,222.156,18.5994,0.339908,0.967769, 8.17673, 28.1332,0.320859,1.00137,14.7779,3.92279,0.776984,4.22729,0.661669,5.1383,0.503038,2.055,0.05,2.055,0.05,-387.302
328.362,0.902103,0.595419,200.212,67.3737,0.198491,0.893342, 10.9029, 23.8493,0.338131,0.993441,14.9829,3.71498,0.629144,3.94097,0.638782,5.1436,0.496706,2.055,0.05,2.055,0.05,-384.87
280.712,0.813645,0.567566,175.273,58.3819,0.259291,0.944017, 9.79016, 22.0973,0.415568,1.00792,20.6522,4.02879,0.826301,3.84338,0.610818,5.22287,0.488678,2.055,0.05,2.055,0.05,-376.474
347.247,0.846829,0.606607,186.645,93.9361,0.221578,0.881872, 4.59601, 25.0962,0.394622,1.00055,7.958,4.11354,0.830387,3.98957,0.618356,5.20494,0.477859,2.055,0.05,2.055,0.05,-378.202
270.742,0.836242,0.613413,192.234,147.09,0.246908,1.15304, 9.45037, 21.045,0.350548,1.00809,20.2711,3.59825,0.732209,4.11825,0.672935,5.48219,0.549125,2.055,0.05,2.055,0.05,-388.351
237.577,0.893489,0.559658,176.602,74.8851,0.246506,0.997619, 8.43423, 19.4845,0.357259,0.995421,17.5618,3.45482,0.587469,4.03294,0.662492,5.4878,0.57852,2.055,0.05,2.055,0.05,-399.331
271.553,0.865081,0.428722,188.752,53.3118,0.320144,1.19476, 13.9034, 21.9099,0.365491,1.00237,21.1888,3.46298,0.571134,4.15242,0.697438,5.39869,0.503201,2.055,0.05,2.055,0.05,-387.341
352.514,0.736535,0.358485,178.64,20.2659,0.22179,0.852228, 8.4271, 28.0413,0.402014,0.995957,13.0957,3.92227,0.745124,4.1325,0.70232,5.19905,0.480872,2.055,0.05,2.055,0.05,-386.4
287.906,0.670719,0.479319,173.008,35.2391,0.335026,0.931666, 9.61718, 24.3206,0.419597,1.0121,13.6531,3.4124,0.692317,4.09636,0.63489,5.16222,0.465842,2.055,0.05,2.055,0.05,-378.486
283.797,0.707622,0.456694,173.505,52.0362,0.262517,1.0947, 10.8974, 23.9037,0.389202,1.00547,12.9908,3.67539,0.883231,4.08459,0.671957,5.34569,0.508316,2.055,0.05,2.055,0.05,-386.294
304.516,0.824184,0.388515,163.643,32.4843,0.350007,0.893659, 8.43732, 24.593,0.485285,1.01535,9.75947,3.55859,0.715235,4.10122,0.685662,5.43717,0.525164,2.055,0.05,2.055,0.05,-395.144
306.329,0.796573,0.2648,194.542,17.607,0.265442,0.941527, 8.68876, 22.6564,0.380392,0.990277,11.471,3.7573,0.742867,4.00938,0.661558,5.45459,0.522554,2.055,0.05,2.055,0.05,-376.164
268.855,0.720489,0.289449,175.791,13.0002,0.296398,1.14623, 8.26389, 22.8454,0.398777,0.996677,14.6373,3.7596,0.801494,4.20153,0.712739,5.61466,0.59655,2.055,0.05,2.055,0.05,-384.077
242.232,0.83937,0.44864,165.441,34.8826,0.252182,0.900394, 4.61499, 19.7609,0.465866,0.989648,13.5761,3.50221,0.694976,4.16888,0.678276,5.05403,0.431669,2.055,0.05,2.055,0.05,-405.482
258.398,0.799496,0.33054,169.068,28.4192,0.235057,0.910321, 9.43537, 22.0653,0.407054,1.00943,11.3918,3.15544,0.606527,3.88265,0.652779,5.02682,0.421855,2.055,0.05,2.055,0.05,-383.016
384.044,0.709789,0.516109,182.282,85.4576,0.268558,0.875969, 10.8014, 30.917,0.368645,1.01395,12.8713,3.61791,0.749944,3.93129,0.626289,5.20973,0.500768,2.055,0.05,2.055,0.05,-384.032
326.157,0.639877,0.433052,195.859,32.2901,0.290553,1.09582, 8.67907, 23.7898,0.380963,1.00639,16.4444,3.66332,0.711884,4.07139,0.662919,5.4584,0.549757,2.055,0.05,2.055,0.05,-388.86
334.116,0.740782,0.452607,197.53,52.7235,0.27804,0.925299, 6.82865, 24.2318,0.353488,0.985247,15.0323,3.66727,0.798083,4.00028,0.642539,5.01908,0.452631,2.055,0.05,2.055,0.05,-409.034
340.876,0.750624,0.451921,203.966,21.5431,0.186812,0.826879, 8.63573, 23.8454,0.360611,0.99855,8.71956,4.7304,0.988147,4.20424,0.688391,5.35743,0.522638,2.055,0.05,2.055,0.05,-381.094
280.48,0.796495,0.495282,206.932,39.4214,0.310956,0.910868, 7.22891, 19.3014,0.34568,0.997222,18.9548,3.53845,0.596526,4.0892,0.665451,5.19164,0.483643,2.055,0.05,2.055,0.05,-381.202
385.403,0.677818,0.382613,177.421,14.8529,0.21511,1.01297, 15.0974, 32.6284,0.409548,0.987497,25.9199,4.0794,0.949375,4.10682,0.661674,5.58915,0.592063,2.055,0.05,2.055,0.05,-404.285
262.757,0.847115,0.359345,193.551,26.1402,0.21813,0.893953, 6.38114, 19.1851,0.37375,1.00174,10.3181,3.85222,0.769291,4.13634,0.670354,5.12999,0.484201,2.055,0.05,2.055,0.05,-395.31
345.542,0.722477,0.398696,178.641,29.0554,0.188134,0.838887, 8.75806, 26.8165,0.376074,0.996512,8.78102,4.36805,0.888084,3.94632,0.603967,5.49172,0.539999,2.055,0.05,2.055,0.05,-387.148
326.25,0.790811,0.387642,206.908,30.4077,0.288409,1.10232, 8.10678, 22.7803,0.351449,1.00513,11.7415,4.22368,0.754488,4.22627,0.705572,5.47104,0.544235,2.055,0.05,2.055,0.05,-402.05
287.798,0.829741,0.396485,186.004,41.2645,0.338408,1.03183, 12.6019, 21.9365,0.37744,0.995051,18.6266,4.00111,0.993719,4.14112,0.658167,5.43675,0.5458,2.055,0.05,2.055,0.05,-388.292
