sbt1_1951,sbt1_1952,sbt1_1953,sbt1_1954,sbt1_1955,sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014,sbt1_2015,sbt1_2016,sbt1_2017,sbt1_2018,sbt1_2019,sbt1_2020,sbt1_2021
10.832,7.36777,24.7462,58.5814,66.8987,13.5484,5.06248,6.12092,14.4425,19.4575,29.0813,35.0958,28.4545,8.87489,2.10294,3.85735,3.0056,2.68355,3.43289,6.25174,10.9649,17.2414,21.4815,30.6047,33.781,30.5314,25.0581,21.0191,26.9155,49.1324,53.871,43.7069,38.1462,37.505,33.0652,25.78,22.6797,29.3448,28.0186,19.0618,12.7224,13.8918,8.59829,6.27394,7.16402,9.79724,15.4083,16.8699,9.64535,5.93638,4.84644,5.33859,7.00785,5.43699,5.89907,5.29168,6.97891,6.80009,7.79868,8.11975,7.94981,9.54796,11.442,7.74561,4.7497,3.50627,4.58609,4.93515,9.19041,18.0519,15.3371
14.6846,11.2397,24.6225,51.1162,62.4144,15.4266,4.08023,4.66773,11.4696,16.3112,28.379,40.5051,31.5629,10.9077,2.45219,4.00076,3.07316,2.53142,3.35049,5.83011,10.3348,17.7663,23.8069,29.2676,31.3077,27.6632,23.8413,19.1607,26.5146,51.5338,54.8118,44.2393,38.6236,37.4313,32.8971,26.1405,23.6894,31.945,32.6741,21.7437,13.948,14.0989,8.31796,5.50852,6.28469,8.93901,13.0282,13.8942,7.32633,4.01841,3.46721,4.05756,5.80185,4.81718,5.50291,4.64334,5.73113,5.86499,7.29577,7.67494,7.52054,10.9015,15.1914,10.5807,6.62581,4.78415,6.07691,6.0145,12.1362,24.8843,19.8482
7.86964,6.92489,23.7923,55.0004,61.1947,13.6883,4.92093,6.12595,13.3532,19.0065,36.1274,46.3319,35.9812,8.12667,1.80919,3.39736,3.19115,2.89514,3.55375,5.43707,10.3749,20.4249,29.3828,34.5381,34.7873,30.4347,24.4411,17.2238,23.75,46.9124,50.4227,40.5667,36.6348,39.8676,41.2845,34.2342,31.0229,38.1302,36.0588,24.4632,15.4875,14.7003,8.46841,5.6664,6.65726,9.72567,13.6019,12.9128,6.70036,3.8931,3.47412,3.8807,5.1714,3.97258,4.17802,4.3376,6.42864,6.53844,7.84051,7.80986,7.89616,11.2112,14.7512,10.1454,6.51246,4.81044,6.38837,6.61206,11.0452,21.6145,19.1014
8.90169,3.88256,17.5409,48.4628,59.3837,16.1661,3.29927,2.80445,6.62702,10.9004,21.9239,32.4862,26.1419,8.63831,1.98405,3.82006,3.68916,3.21827,3.74908,6.16435,10.4235,18.3343,24.5908,31.3667,33.7113,28.5085,22.7951,16.5445,21.3447,41.0626,43.8757,35.8199,32.8536,34.642,33.5928,28.0215,26.8414,36.0592,35.4898,24.1303,15.4196,15.483,8.88074,5.6039,6.19199,8.73494,12.9857,14.6117,8.37796,4.86037,4.46813,4.53913,5.16862,3.70295,3.57807,3.28166,4.33945,4.47764,5.66168,5.697,5.76559,9.03509,13.9937,10.6809,7.89894,6.47167,7.78311,7.63464,14.7452,30.0132,26.8143
11.993,8.37472,22.4064,52.1245,62.2625,17.9275,5.67233,7.3811,17.4576,23.3272,38.5281,46.9847,34.544,10.0173,1.31796,3.18244,4.33147,4.73097,6.38956,8.72288,14.5298,24.7361,30.0918,37.4113,38.6314,33.808,27.4398,20.5342,29.7915,63.1255,68.1995,54.2497,49.3195,50.112,44.9523,33.7391,28.0236,33.6768,31.2731,20.594,15.0382,17.1853,10.6189,7.34512,7.98897,10.3855,14.6981,14.7166,7.4368,3.98162,3.44138,3.92981,5.19949,4.0966,4.50989,4.33469,5.85407,6.57993,8.78858,9.74581,10.1221,13.6194,18.6522,12.3463,7.16521,4.38782,4.25156,3.11453,7.85202,13.0308,8.85543
9.84358,5.70144,19.1329,51.4287,61.8523,15.1054,4.83238,3.59042,10.0629,14.8893,26.0746,39.6509,34.6353,12.2678,1.49997,2.53306,2.67124,3.09348,4.2047,6.29521,10.5956,18.3486,24.8062,32.0758,34.6228,30.0793,24.5206,18.2445,24.9101,49.7813,54.3446,43.0856,36.8287,34.9871,30.7885,22.5049,20.6229,28.7166,28.4282,19.5667,12.9554,13.9601,8.81685,6.47103,7.8422,11.0723,15.0331,14.5205,7.7351,4.42957,4.18248,5.19742,7.08219,5.41109,5.64016,4.90743,6.19701,5.89873,6.85626,7.61193,7.69868,10.816,14.817,10.4202,7.04654,4.7048,5.20046,5.25368,8.37508,16.6057,16.0898
10.5212,6.65143,23.7947,59.7848,70.1401,16.2525,6.31216,6.95717,13.1412,16.4514,26.0686,36.2778,31.2336,11.5666,2.24343,5.76102,7.3855,5.50643,5.22448,6.22889,10.7189,22.2698,29.4264,35.2418,35.9532,32.9328,27.0057,21.9959,33.8644,66.6303,69.9146,54.2844,48.0096,47.4979,42.6088,32.0193,27.1855,33.7212,32.1528,21.1849,14.0695,14.9762,9.26342,6.47439,7.76501,10.7999,13.5167,12.6448,7.08622,4.3666,4.42735,5.43244,7.68793,7.28477,9.0147,7.93001,9.64917,9.19222,10.1336,9.37529,8.67268,11.4812,15.0078,10.1813,6.34844,4.36859,4.83282,3.52558,2.99587,4.67572,4.17644
11.7554,6.33277,17.0833,45.5275,56.6896,13.3793,5.97414,4.30853,13.6329,21.0142,37.1181,45.1538,34.6718,12.2695,1.89771,4.03764,4.2503,2.96994,3.74631,5.85724,10.2502,18.3365,24.7887,32.2479,33.9091,29.0615,23.2609,16.2104,20.4703,42.162,47.6828,39.9621,35.9701,35.3325,30.2433,22.7346,20.3973,27.6337,27.7848,18.4171,12.2527,13.3095,8.2889,6.2046,7.70579,10.9394,16.3534,16.4082,8.72987,5.18041,4.35324,4.99607,6.80143,5.30385,5.38589,4.50918,5.65321,5.71155,6.64398,6.84954,6.59454,9.73933,14.4959,11.1337,8.10006,6.2412,7.22062,5.77737,8.86064,10.3441,5.51474
10.5152,6.65573,20.0202,52.7863,64.5249,16.3197,6.04402,2.56934,5.47296,11.3517,19.9287,30.2507,27.8829,12.3971,2.27813,4.65858,3.52613,3.07704,3.93957,5.56666,9.46248,16.4665,22.9153,28.2704,30.3636,26.6305,21.3043,14.9187,19.432,43.5602,51.781,45.1766,44.2678,48.9656,46.3367,36.1013,31.6217,39.6981,35.3951,20.6756,11.8661,11.404,6.24662,4.27455,5.17629,8.01729,13.2984,14.9649,8.24294,4.83732,4.48592,5.5494,6.50125,4.58839,4.65569,3.82937,4.69633,5.24748,7.12841,7.7226,7.94072,12.3093,18.3232,12.6993,7.9999,5.47753,5.85968,5.8677,11.67,22.9724,18.1527
12.4009,12.9961,34.9597,72.9405,74.6343,15.2372,5.25185,3.28091,8.45605,15.3828,32.4186,42.5534,32.924,5.5582,2.02101,4.54337,3.97087,3.26704,3.81561,6.61502,12.9583,21.3154,27.1977,34.3118,36.7325,30.6528,23.1297,17.0452,22.9073,45.2498,49.991,41.4755,38.9437,42.4743,42.0377,35.1224,33.4891,43.8485,40.7876,26.697,17.467,18.2789,10.3205,6.61735,8.04041,11.6419,15.4182,14.7651,7.46804,4.01845,3.57493,4.03102,5.3013,4.02314,4.29122,4.14014,5.29935,5.64587,7.21018,7.5204,7.67851,10.8271,14.9333,10.8097,7.4828,5.23811,5.07824,4.22127,7.11556,10.9312,7.12879
