m_age2_1951,m_age2_1952,m_age2_1953,m_age2_1954,m_age2_1955,m_age2_1956,m_age2_1957,m_age2_1958,m_age2_1959,m_age2_1960,m_age2_1961,m_age2_1962,m_age2_1963,m_age2_1964,m_age2_1965,m_age2_1966,m_age2_1967,m_age2_1968,m_age2_1969,m_age2_1970,m_age2_1971,m_age2_1972,m_age2_1973,m_age2_1974,m_age2_1975,m_age2_1976,m_age2_1977,m_age2_1978,m_age2_1979,m_age2_1980,m_age2_1981,m_age2_1982,m_age2_1983,m_age2_1984,m_age2_1985,m_age2_1986,m_age2_1987,m_age2_1988,m_age2_1989,m_age2_1990,m_age2_1991,m_age2_1992,m_age2_1993,m_age2_1994,m_age2_1995,m_age2_1996,m_age2_1997,m_age2_1998,m_age2_1999,m_age2_2000,m_age2_2001,m_age2_2002,m_age2_2003,m_age2_2004,m_age2_2005,m_age2_2006,m_age2_2007,m_age2_2008,m_age2_2009,m_age2_2010,m_age2_2011,m_age2_2012,m_age2_2013,m_age2_2014,m_age2_2015,m_age2_2016,m_age2_2017,m_age2_2018,m_age2_2019,m_age2_2020
0.583673,0.470723,0.38393,0.32284,0.283914,0.263591,0.259514,0.270817,0.297991,0.342726,0.407298,0.493057,0.597718,0.711383,0.812805,0.874085,0.874793,0.812771,0.705496,0.580853,0.464604,0.371515,0.304092,0.259208,0.232605,0.220721,0.221044,0.231861,0.252363,0.282224,0.320955,0.367176,0.417802,0.467412,0.509473,0.538552,0.55204,0.551128,0.54067,0.528192,0.521195,0.524709,0.541919,0.574719,0.623615,0.686712,0.758829,0.833162,0.901962,0.957495,0.993445,1.00632,0.99625,0.966569,0.922954,0.872402,0.822256,0.779602,0.751127,0.741365,0.75184,0.781696,0.827109,0.879511,0.923382,0.939531,0.915722,0.851596,0.758544,0.654677
0.511048,0.410532,0.332852,0.276893,0.239506,0.217625,0.20921,0.213639,0.23192,0.266638,0.321742,0.401684,0.508814,0.63789,0.768222,0.864814,0.895314,0.848288,0.740463,0.606332,0.47972,0.379959,0.309965,0.2656,0.241627,0.233818,0.238999,0.254345,0.277731,0.307358,0.341281,0.37726,0.412879,0.445883,0.474424,0.497307,0.514266,0.526115,0.534756,0.543106,0.554345,0.570927,0.59454,0.626088,0.665516,0.711415,0.760843,0.810113,0.855039,0.891188,0.914299,0.920827,0.908649,0.878639,0.834923,0.783949,0.733294,0.690746,0.663984,0.658404,0.676248,0.717466,0.778758,0.850656,0.913579,0.94137,0.9165,0.838742,0.725175,0.60145
0.289463,0.292856,0.296532,0.30114,0.307608,0.317196,0.33163,0.353343,0.385779,0.432686,0.497391,0.58185,0.684392,0.795927,0.89577,0.9562,0.956599,0.893761,0.783766,0.653838,0.530388,0.429588,0.355077,0.30429,0.273048,0.257559,0.254863,0.262649,0.279508,0.304591,0.337083,0.375734,0.418426,0.461856,0.502138,0.535816,0.56067,0.576367,0.584745,0.589723,0.595921,0.606919,0.625202,0.652232,0.688378,0.732564,0.782119,0.833644,0.88318,0.926337,0.958601,0.975804,0.974839,0.9553,0.920016,0.874447,0.825679,0.78146,0.7496,0.735523,0.741144,0.765722,0.805468,0.851935,0.889946,0.900935,0.873404,0.807536,0.714799,0.612839
0.48883,0.371269,0.285982,0.228871,0.19377,0.175641,0.171465,0.180244,0.202787,0.241661,0.300862,0.384636,0.494652,0.624715,0.754007,0.848989,0.879428,0.835198,0.732435,0.603698,0.481054,0.383245,0.313565,0.268364,0.242641,0.232096,0.233222,0.242747,0.258201,0.277746,0.299934,0.323762,0.348914,0.37603,0.406093,0.439768,0.477213,0.51782,0.559897,0.600336,0.63536,0.662263,0.680153,0.690347,0.696414,0.704042,0.719974,0.749016,0.793625,0.853509,0.924296,0.995383,1.04903,1.06872,1.04673,0.986928,0.903146,0.814256,0.738894,0.688461,0.666273,0.671633,0.701113,0.747002,0.793776,0.81997,0.809586,0.758599,0.676459,0.581328
0.42041,0.349005,0.295125,0.261886,0.248542,0.254359,0.280003,0.327178,0.396553,0.486821,0.593554,0.707761,0.816208,0.904052,0.959127,0.974886,0.951105,0.893652,0.81266,0.719862,0.626117,0.53956,0.464774,0.403604,0.356231,0.322089,0.300571,0.291438,0.294579,0.310093,0.338189,0.378526,0.428898,0.483432,0.533706,0.571659,0.592075,0.594583,0.584106,0.569737,0.560898,0.56378,0.582092,0.617766,0.670736,0.737517,0.81014,0.878974,0.934432,0.968875,0.978576,0.964832,0.933462,0.891646,0.846089,0.802517,0.765606,0.73923,0.726875,0.731121,0.753248,0.793383,0.849973,0.918525,0.989795,1.05081,1.09047,1.10267,1.08818,1.05465
0.482066,0.392107,0.322059,0.271724,0.238699,0.220504,0.215568,0.223642,0.246002,0.285456,0.346101,0.432339,0.546201,0.681995,0.818945,0.922417,0.959812,0.917959,0.811026,0.672082,0.535778,0.423792,0.341329,0.285396,0.25092,0.233422,0.229688,0.237594,0.256189,0.285199,0.324306,0.372266,0.425825,0.478755,0.523242,0.552671,0.563836,0.558205,0.541634,0.522938,0.510564,0.509839,0.523887,0.554384,0.601464,0.662522,0.731215,0.799641,0.859503,0.903535,0.927205,0.929979,0.915374,0.888618,0.855146,0.820051,0.787835,0.762418,0.747307,0.744858,0.755742,0.779058,0.811981,0.848988,0.880968,0.897146,0.89035,0.859061,0.807693,0.745146
0.684494,0.550556,0.447044,0.372516,0.322591,0.292872,0.280135,0.282621,0.299942,0.332895,0.382978,0.451352,0.536945,0.633484,0.726179,0.793979,0.818748,0.793359,0.725194,0.632524,0.536523,0.452934,0.387939,0.341924,0.312959,0.298676,0.296915,0.305777,0.324001,0.350692,0.384816,0.4247,0.467531,0.509031,0.544454,0.570059,0.58407,0.587265,0.58298,0.576656,0.573953,0.578712,0.593142,0.618021,0.652512,0.693523,0.73565,0.773467,0.802576,0.820369,0.826622,0.823696,0.816035,0.807765,0.801701,0.799409,0.801302,0.806669,0.813708,0.820719,0.827248,0.834177,0.843784,0.85986,0.888011,0.934983,1.00694,1.10948,1.24722,1.42219
0.731249,0.482949,0.327815,0.239207,0.193411,0.175998,0.180396,0.205413,0.252815,0.326245,0.429385,0.562277,0.716678,0.872324,0.997664,1.05988,1.04095,0.947117,0.805456,0.650395,0.510035,0.398709,0.317635,0.262283,0.227145,0.207689,0.200796,0.204606,0.218417,0.242286,0.276439,0.320428,0.371913,0.425291,0.472758,0.507085,0.524121,0.524499,0.513702,0.500744,0.494608,0.501189,0.524215,0.565955,0.626813,0.703422,0.786977,0.866213,0.929662,0.968411,0.978807,0.963782,0.931739,0.891451,0.849636,0.810841,0.777729,0.751489,0.73222,0.719785,0.714442,0.716881,0.728299,0.750542,0.786345,0.839178,0.912565,1.00991,1.13406,1.28622
0.444237,0.367684,0.306085,0.259088,0.225214,0.202843,0.190805,0.188757,0.197492,0.218823,0.255561,0.311238,0.388697,0.486589,0.593395,0.686016,0.738511,0.734292,0.675398,0.581237,0.477967,0.38581,0.312975,0.260021,0.224414,0.203138,0.193806,0.194976,0.20627,0.228186,0.261736,0.30778,0.365816,0.432195,0.50011,0.561235,0.607899,0.635652,0.645045,0.641773,0.633739,0.627397,0.627415,0.636989,0.658214,0.692251,0.739317,0.798693,0.86812,0.942884,1.01485,1.07189,1.09925,1.08723,1.03619,0.956345,0.864111,0.777262,0.711604,0.676261,0.673837,0.704112,0.764146,0.84466,0.923497,0.967579,0.951767,0.872035,0.747713,0.610438
0.532542,0.473226,0.424533,0.39044,0.371778,0.368137,0.378668,0.401953,0.435245,0.475002,0.517233,0.557445,0.591038,0.614006,0.623713,0.619179,0.600963,0.571028,0.532388,0.488586,0.443178,0.399254,0.359096,0.324219,0.295554,0.273671,0.259037,0.252186,0.253504,0.263332,0.282035,0.309802,0.346118,0.388945,0.435047,0.480796,0.522782,0.558639,0.587855,0.612291,0.635222,0.659515,0.687282,0.719722,0.756921,0.797552,0.838857,0.877593,0.910346,0.933759,0.944846,0.941335,0.922119,0.888408,0.843857,0.793831,0.744539,0.702374,0.673651,0.662874,0.672039,0.701475,0.749574,0.811298,0.875693,0.926982,0.951864,0.94386,0.905575,0.847796
0.539421,0.394856,0.294087,0.229442,0.191434,0.172931,0.169806,0.180443,0.204968,0.245,0.303071,0.381236,0.478723,0.588562,0.694311,0.772508,0.80263,0.776796,0.703779,0.604367,0.501804,0.412645,0.343016,0.292824,0.259584,0.240502,0.233286,0.236316,0.248826,0.270661,0.301839,0.34198,0.389514,0.440781,0.490592,0.533655,0.565894,0.585707,0.594675,0.597502,0.600058,0.606928,0.621309,0.645181,0.679326,0.723031,0.773924,0.828817,0.883754,0.934003,0.974265,0.999136,1.004,0.987353,0.951768,0.903275,0.8501,0.801371,0.766273,0.75128,0.759077,0.789748,0.840466,0.903538,0.963405,0.999067,0.995014,0.947235,0.864663,0.765217
0.623153,0.52352,0.442587,0.380716,0.336189,0.306776,0.290553,0.286245,0.293308,0.311787,0.342029,0.384158,0.437139,0.497346,0.556924,0.604804,0.630692,0.628516,0.598736,0.548159,0.487384,0.42669,0.372612,0.328338,0.294922,0.2724,0.260614,0.259715,0.270137,0.292646,0.328142,0.37691,0.437089,0.502525,0.563668,0.610762,0.636989,0.641136,0.628344,0.60873,0.592856,0.587652,0.597175,0.623563,0.667202,0.725865,0.79397,0.86463,0.93039,0.984098,1.02019,1.0359,1.03186,1.01098,0.977531,0.936541,0.893249,0.852711,0.819616,0.797309,0.787318,0.789834,0.803878,0.827128,0.855469,0.883656,0.907445,0.924186,0.933198,0.935987
0.365554,0.268009,0.200365,0.15778,0.133848,0.123874,0.125408,0.137885,0.16196,0.199355,0.252398,0.322849,0.410096,0.508819,0.607003,0.687476,0.73402,0.7379,0.701613,0.637516,0.562563,0.491445,0.43187,0.386345,0.354593,0.33514,0.326059,0.325252,0.331099,0.342417,0.358205,0.377478,0.399134,0.42189,0.444517,0.466122,0.486306,0.505306,0.524124,0.544627,0.56906,0.599193,0.636177,0.68036,0.730955,0.785544,0.839971,0.889573,0.92983,0.956937,0.968378,0.963347,0.942908,0.909897,0.868499,0.823666,0.780582,0.744363,0.720009,0.711207,0.719743,0.746054,0.789093,0.845426,0.907644,0.965062,1.00822,1.03123,1.03339,1.01968
0.487436,0.392767,0.319815,0.267931,0.234094,0.215258,0.209299,0.215239,0.233161,0.264144,0.309926,0.37205,0.450274,0.540013,0.629337,0.700208,0.735592,0.726628,0.676779,0.600117,0.515069,0.436749,0.37234,0.323491,0.289165,0.267432,0.256306,0.254053,0.25956,0.272222,0.291668,0.317496,0.348953,0.384595,0.422429,0.460242,0.495836,0.527369,0.553718,0.574778,0.591363,0.604846,0.61706,0.630266,0.647171,0.671061,0.705514,0.752835,0.813362,0.884473,0.959001,1.02351,1.05887,1.05069,0.997194,0.909786,0.808229,0.71374,0.644301,0.609645,0.612703,0.654746,0.735744,0.849396,0.972476,1.06253,1.08035,1.01193,0.877402,0.718369
0.353593,0.280187,0.226627,0.193412,0.177904,0.178023,0.193305,0.224493,0.271881,0.334562,0.409539,0.490629,0.568699,0.633626,0.6774,0.695855,0.688621,0.658938,0.612649,0.556761,0.498065,0.442031,0.392169,0.350361,0.317402,0.293524,0.27885,0.273673,0.278257,0.292898,0.317855,0.352898,0.396394,0.444063,0.489772,0.527413,0.552471,0.563481,0.562708,0.555822,0.549449,0.548468,0.556108,0.57433,0.603987,0.644591,0.694128,0.749835,0.808137,0.86451,0.913574,0.949469,0.966697,0.962308,0.937085,0.895363,0.844062,0.791393,0.745687,0.71302,0.696385,0.696892,0.714437,0.747658,0.793227,0.846129,0.901739,0.956363,1.00783,1.05615
0.300023,0.265686,0.237635,0.218284,0.20837,0.208144,0.21803,0.238825,0.271546,0.317422,0.377488,0.451553,0.536705,0.62559,0.705244,0.759906,0.777567,0.754824,0.698296,0.621815,0.541295,0.469157,0.410988,0.367835,0.338565,0.321235,0.31361,0.31332,0.318576,0.328163,0.341258,0.357344,0.376212,0.397984,0.42289,0.451077,0.482558,0.517152,0.554415,0.593557,0.633568,0.673523,0.712713,0.750767,0.787768,0.824364,0.861522,0.899459,0.937235,0.972505,1.00133,1.01815,1.01658,0.993383,0.950337,0.893624,0.832281,0.776491,0.736445,0.719325,0.728497,0.765258,0.828798,0.914026,1.00737,1.08708,1.13315,1.13432,1.09258,1.02249
0.31769,0.27873,0.246655,0.223409,0.209403,0.204592,0.209102,0.223521,0.248962,0.287123,0.34005,0.409392,0.494988,0.592662,0.691639,0.775294,0.826594,0.834123,0.796717,0.723913,0.631972,0.53724,0.450757,0.37815,0.321199,0.279586,0.252307,0.238547,0.237724,0.249816,0.27542,0.315174,0.368315,0.430273,0.492822,0.546461,0.58321,0.599707,0.598866,0.589327,0.581182,0.581502,0.594659,0.623019,0.66701,0.72424,0.788872,0.853872,0.911937,0.956485,0.982935,0.989757,0.978748,0.953552,0.918589,0.878522,0.837856,0.80072,0.77081,0.750705,0.741531,0.743322,0.755143,0.774943,0.799201,0.823507,0.844319,0.859429,0.868248,0.871979
0.391176,0.358314,0.329549,0.306614,0.290473,0.281756,0.281113,0.289532,0.308596,0.340243,0.386433,0.448515,0.525747,0.612777,0.696636,0.758753,0.783007,0.762565,0.70308,0.620034,0.532187,0.454154,0.392194,0.347197,0.317684,0.301491,0.2964,0.300256,0.3115,0.329035,0.351913,0.379102,0.409304,0.440855,0.471992,0.501221,0.527583,0.550903,0.571982,0.592714,0.615473,0.642084,0.673634,0.710315,0.751155,0.793656,0.833903,0.868053,0.893014,0.906888,0.909289,0.901446,0.885957,0.865693,0.843259,0.820906,0.800523,0.783676,0.771671,0.765373,0.765074,0.770533,0.780963,0.79495,0.810337,0.824638,0.835997,0.843405,0.846788,0.847055
0.306783,0.303208,0.299418,0.295298,0.291302,0.288421,0.28817,0.292676,0.304831,0.327466,0.362946,0.41289,0.476987,0.550604,0.621614,0.672296,0.687454,0.661121,0.599534,0.518098,0.43458,0.362012,0.305341,0.264632,0.238044,0.223443,0.219019,0.223404,0.235873,0.256137,0.283954,0.31865,0.358531,0.400285,0.439635,0.47262,0.496621,0.511218,0.518577,0.52331,0.530798,0.545119,0.569063,0.604234,0.650793,0.706712,0.767343,0.827005,0.879698,0.919835,0.943173,0.947635,0.933728,0.90427,0.863803,0.817866,0.772295,0.732774,0.704708,0.691954,0.696278,0.718014,0.756022,0.806848,0.863217,0.914753,0.952387,0.970575,0.968814,0.952026
