rdev1_1953,rdev1_1954,rdev1_1955,rdev1_1956,rdev1_1957,rdev1_1958,rdev1_1959,rdev1_1960,rdev1_1961,rdev1_1962,rdev1_1963,rdev1_1964,rdev1_1965,rdev1_1966,rdev1_1967,rdev1_1968,rdev1_1969,rdev1_1970,rdev1_1971,rdev1_1972,rdev1_1973,rdev1_1974,rdev1_1975,rdev1_1976,rdev1_1977,rdev1_1978,rdev1_1979,rdev1_1980,rdev1_1981,rdev1_1982,rdev1_1983,rdev1_1984,rdev1_1985,rdev1_1986,rdev1_1987,rdev1_1988,rdev1_1989,rdev1_1990,rdev1_1991,rdev1_1992,rdev1_1993,rdev1_1994,rdev1_1995,rdev1_1996,rdev1_1997,rdev1_1998,rdev1_1999,rdev1_2000,rdev1_2001,rdev1_2002,rdev1_2003,rdev1_2004,rdev1_2005,rdev1_2006,rdev1_2007,rdev1_2008,rdev1_2009,rdev1_2010,rdev1_2011,rdev1_2012,rdev1_2013,rdev1_2014,rdev1_2015,rdev1_2016,rdev1_2017,rdev1_2018,rdev1_2019,rdev1_2020
0.960495,-0.786633,0.311668,-0.431222,-0.209829,0.916507,-0.497978,2.04,1.14252,0.855167,1.83835,0.510148,-0.332212,-0.910544,0.614413,0.167433,0.247513,0.300488,-0.700091,0.257129,-0.0335006,-0.441138,-1.22981,-0.846129,-1.57668,-1.74692,-0.0932235,-0.913406,-0.558155,-0.21789,0.803107,0.0209112,-0.353509,0.842354,0.522732,0.0744827,-0.604376,0.937541,0.758283,-0.125441,-1.13959,-0.349585,0.665566,-0.140481,0.441966,-0.504352,0.095183,0.528207,0.0394504,1.16714,-0.529973,0.180187,-0.134399,0.642328,-0.0394833,-0.22465,0.322741,0.248338,-0.369298,0.149078,-1.36471,0.486762,-0.535668,-1.232,0.287513,0.345695,-1.01963,0.0950404
0.854657,-0.34764,-0.0328647,-0.437515,0.271658,1.01317,-0.404137,1.48033,0.97018,0.301228,1.58841,0.269478,-0.0787555,-0.849991,-0.454895,-0.758147,-0.00895821,0.0839376,-1.20936,-0.0733478,-0.104374,-0.426419,-1.0527,-0.557789,-1.12361,-1.12472,0.57853,-0.270575,-0.214736,0.130631,0.96205,-0.163316,-0.630444,0.514432,0.198042,-0.171522,-0.805466,0.514952,0.677712,-0.13505,-0.83373,-0.371646,1.17827,0.34375,0.678437,-0.620426,-0.0653947,0.535458,-0.165694,0.649493,-0.980505,-0.617381,-0.43392,0.587644,-0.190419,-0.182937,0.184165,0.426584,-0.173772,0.0683062,-1.03904,0.390181,-0.572648,-0.880774,0.14788,0.208744,1.60542,-0.154158
0.353169,-0.81712,0.169314,-0.256569,0.0926901,0.746875,-0.551474,1.60435,0.98825,0.20114,1.57045,0.0367698,-0.0656565,-0.203793,-0.2476,-0.30315,0.168575,0.264376,-0.819925,-0.107289,0.230426,-0.247363,-0.944741,-0.421916,-1.08306,-0.919049,0.687837,-0.0991022,0.114204,0.284048,1.09413,0.0817665,-0.235356,0.795577,0.462384,-0.303032,-0.799042,0.572655,0.481061,-0.361062,-0.845497,-0.621216,0.782959,-0.0760981,0.256582,-0.814869,-0.247578,0.142692,-0.231937,0.633002,-0.877427,-0.475694,-0.49712,0.484621,-0.389457,-0.177263,0.308413,0.418215,-0.338449,0.0711653,-1.08434,0.629428,-0.375368,-0.828454,-0.15781,0.323871,0.731575,0.0384032
0.676151,-0.303735,0.289606,-0.202115,0.387031,0.873163,-0.409641,1.5654,1.09668,0.259036,1.3419,-0.00705105,-0.964949,-0.577654,0.0628045,-0.386933,0.0451102,0.3332,-0.831833,0.248696,0.0311555,-0.530046,-1.13849,-0.855959,-1.69368,-1.54974,0.259894,-0.514157,-0.332992,0.115812,0.987212,0.217742,-0.0680378,0.911049,0.840292,0.264564,-0.648219,0.779747,0.621463,-0.278652,-1.20861,-0.70673,0.613985,-0.137317,0.105314,-0.981417,-0.151954,0.443063,-0.290891,0.79985,-0.900714,-0.105299,-0.246713,0.801608,-0.147331,-0.116945,0.370797,0.443509,-0.0129289,0.0361138,-1.23202,0.562191,0.122341,-0.578617,0.297412,0.932766,-0.698127,0.000469828
0.627655,-0.336267,0.442228,0.0642682,0.151522,1.0581,-0.341684,1.46711,1.03678,0.271198,1.67188,0.234832,-0.296679,-0.348218,-0.328829,-0.454519,0.0209313,0.0321986,-1.08268,-0.0995856,-0.171407,-0.564774,-1.23969,-1.01832,-1.78842,-1.63536,0.0187643,-0.957013,-0.893762,-0.413143,0.718404,-0.381776,-0.363078,0.262886,0.328595,-0.189039,-0.898698,0.591306,0.598423,-0.347596,-1.02682,-0.720991,0.78144,-0.000950475,0.0648594,-0.866833,0.143146,0.479752,0.0648891,1.00895,-0.241052,0.194198,0.20691,1.00389,0.159276,0.167257,0.652426,0.647227,-0.0321885,0.00836036,-1.10578,0.756477,-0.0248428,-0.461934,0.50111,0.953439,0.08068,-0.970901
0.743781,-0.147026,-0.0333853,-0.186594,0.412517,0.824037,-0.0270378,1.48812,1.27163,0.357873,1.47846,0.717714,-0.836229,-1.88816,-0.638245,-0.812222,-0.669705,-0.244648,-1.0192,-0.0133125,-0.226564,-0.334765,-0.814845,-0.492342,-1.06632,-1.32483,0.642962,-0.378486,-0.0487548,0.0281154,1.06701,0.0617718,-0.203953,0.674669,0.434177,0.136002,-0.706188,0.81657,0.718605,-0.450988,-0.916212,-0.400807,0.665326,-0.123366,0.13787,-1.10723,-0.134179,0.398326,-0.123259,0.894864,-0.919798,-0.360659,-0.421139,0.755326,-0.256243,-0.36189,0.25033,0.30477,-0.303381,-0.111916,-1.08929,0.74656,0.0374796,-0.198845,0.427614,1.50778,-0.120939,0.59194
0.794274,-0.89856,0.301371,-0.116833,0.128414,0.563814,-0.372657,1.72982,1.28916,0.554674,1.95387,0.358876,-0.286157,-0.962912,-0.142004,-0.132921,0.0327154,-0.188949,-0.942442,-0.181808,0.0451509,-0.382459,-1.12414,-0.612998,-1.14655,-1.31345,0.600349,-0.0882513,0.0408124,0.132954,1.23506,0.179903,-0.190006,0.947696,0.534529,0.130406,-0.751176,0.77907,0.797502,-0.27183,-1.17311,-0.624542,0.511151,0.0300574,0.135259,-0.707616,-0.112774,0.242654,0.0343895,0.942126,-0.75433,-0.14437,-0.298678,0.837056,-0.29122,-0.460576,0.38223,0.483089,-0.308874,0.0938964,-0.982718,0.547571,-0.520648,-0.94712,0.0768267,0.331075,-0.0724261,-0.239133
0.746414,-0.453522,0.162946,-0.809513,0.211866,0.852101,-0.0467755,1.60444,0.752665,0.479952,1.63868,0.638918,-0.814246,-0.464485,-0.51603,-0.228414,0.0543546,0.305811,-0.749242,0.225879,0.138634,-0.157338,-0.850282,-0.441216,-0.800954,-1.25414,0.771741,-0.0626406,-0.109831,0.196757,1.13068,0.0973534,-0.0851318,0.711253,0.476075,-0.0446845,-0.648385,0.717176,0.618446,-0.43788,-1.29862,-0.651944,0.278889,-0.358902,-0.151812,-1.10303,-0.392609,0.231391,-0.263923,0.934465,-0.629803,0.250503,-0.158019,0.852074,-0.244512,-0.456723,0.0856314,0.293364,-0.485613,0.0629267,-1.27432,0.368139,-0.28548,-0.782867,0.619144,0.78669,-0.0493349,-0.0237644
1.0009,-0.0980368,0.250904,0.337812,0.438293,0.64278,0.219226,1.92862,0.739441,0.0425605,1.40754,-0.178844,-0.91653,-0.850635,-0.243185,-1.34097,-0.118056,0.000494897,-0.767722,0.21565,0.102871,-0.398261,-1.35116,-0.838808,-1.53297,-1.60424,0.24703,-0.277912,-0.24599,0.232963,1.16088,0.271707,-0.159678,0.782782,0.668071,0.231163,-0.669115,0.690364,0.563815,-0.212412,-0.803864,-0.318258,0.90162,0.13075,0.814859,-0.583136,0.122932,0.344272,-0.141957,0.620566,-1.21978,-0.456922,-0.516447,0.445627,-0.517775,-0.452787,0.216536,0.417551,-0.0920494,0.269211,-0.930681,0.718147,-0.245484,-1.25738,0.549504,0.550858,0.299682,-0.182451
0.810836,-0.393644,0.0927861,-0.364234,-0.316515,0.885962,0.233947,1.47397,1.03281,0.113826,1.41957,-0.260401,-0.323589,-0.833567,-0.904915,-1.25524,-0.544379,-0.0892919,-1.08154,-0.000539547,-0.199152,-0.502719,-1.32921,-1.01547,-1.43754,-1.72572,0.184644,-0.466915,-0.31039,-0.100222,1.30072,0.344989,-0.0262856,0.943652,0.845138,0.225459,-0.761904,0.732475,0.639877,-0.220455,-0.965574,-0.279851,0.889205,0.289547,0.656597,-0.361157,0.35244,0.80945,0.103127,1.19003,-0.799869,0.0501565,-0.45702,0.51052,-0.517085,-0.379253,-0.0116452,0.0106504,-0.370571,-0.0343345,-0.90568,0.649159,0.23875,-0.984352,0.642624,0.618866,1.38765,-0.36644
0.802634,-0.283444,0.0679371,-0.538016,0.447507,0.805204,-0.05702,1.80135,1.61683,0.61893,1.84962,0.567708,-0.0965831,-0.763602,-0.0811476,-0.662673,-0.348406,-0.193113,-1.34722,-0.386168,-0.301287,-0.824969,-1.51519,-1.09037,-1.80448,-1.56409,0.0210408,-0.692973,-0.457433,-0.121618,0.92812,-0.00535846,-0.111369,0.767884,0.642238,0.0778163,-0.468313,0.836734,0.481917,-0.403326,-0.865458,-0.494752,0.654262,-0.0246487,0.429341,-0.627734,0.168767,0.480857,-0.182669,0.955655,-0.785458,-0.161271,-0.540262,0.385395,-0.633148,-0.583871,-0.0800644,0.216705,-0.289099,0.0949923,-0.913348,0.641482,0.339784,-0.477726,0.280516,0.609193,1.60928,0.657818
0.506688,-0.339465,0.577338,-0.589653,0.626854,0.750697,-0.0591598,1.59664,1.25865,0.480057,1.4283,0.52753,-0.393065,-1.82422,-0.510215,-0.910824,-0.169695,-0.281319,-1.16715,-0.158855,-0.355298,-0.689695,-1.32489,-1.02113,-1.70183,-1.76736,0.103763,-0.661193,-0.619161,-0.0966872,0.849614,-0.0867405,-0.134199,0.536867,0.415927,0.0588876,-0.817683,0.511107,0.464743,-0.340376,-0.951915,-0.497019,0.792461,-0.136374,0.519058,-0.798949,0.15521,0.531388,-0.251055,1.08267,-0.717883,-0.0770579,-0.196495,0.773669,-0.0395146,-0.108258,0.442832,0.651683,0.108858,0.381701,-0.729214,0.909562,0.313047,-0.726033,0.69001,0.802812,-0.101295,0.928395
0.851088,-0.0688966,0.431305,-0.482959,0.274428,0.928756,-0.37531,1.78356,0.707194,-0.087601,1.62296,0.245934,-1.44043,-0.955634,-0.515581,-0.820359,-0.0483829,0.0016749,-0.72924,-0.0577873,-0.0220973,-0.397535,-1.43101,-0.819006,-1.53449,-1.60889,0.0125934,-0.745392,-0.481235,-0.310304,0.81395,-0.228003,-0.340236,0.651459,0.342137,0.201268,-0.416074,0.775555,0.542254,-0.142033,-1.10772,-0.570097,0.585481,-0.113003,0.251081,-0.557619,0.0104828,0.765041,0.44441,1.5843,-0.2821,0.19305,-0.0666248,0.956237,-0.243994,-0.38814,-0.00421333,0.464778,0.053053,0.37759,-0.735166,1.00023,0.0597573,-0.561117,0.488711,1.00799,-1.07165,-0.581885
