sbt1_1951,sbt1_1952,sbt1_1953,sbt1_1954,sbt1_1955,sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014,sbt1_2015,sbt1_2016,sbt1_2017,sbt1_2018,sbt1_2019,sbt1_2020,sbt1_2021
42.077,17.1657,26.3141,22.8069,20.6395,24.0411,13.7729,23.5601,43.4791,51.9802,82.1325,103.603,81.9271,73.8382,48.1784,25.6895,11.2391,10.7228,10.9106,11.3283,10.559,9.79305,12.7768,17.0838,16.6477,19.6341,14.9144,9.32483,9.34742,13.7255,15.9477,19.4318,27.5813,37.1027,36.2665,38.7446,39.8073,34.1146,27.2475,27.0782,32.6322,35.7742,30.5754,22.8948,24.2947,29.1893,25.5254,25.2628,27.2183,23.914,25.4531,24.5437,29.1261,22.6719,17.3019,15.7058,16.2882,16.2111,15.7178,17.0369,16.551,14.5436,14.212,12.3133,13.6309,11.4689,11.2752,16.495,25.0508,32.1074,41.4871
40.6648,25.8958,34.0846,27.2607,24.4544,24.163,12.8456,27.2167,54.0053,58.9754,66.866,83.003,63.597,60.0227,39.3156,22.9863,9.42896,6.93578,7.31853,9.92985,11.1386,10.9527,14.3462,19.8131,20.0061,23.8572,18.8166,13.1138,14.8725,22.0361,23.5138,24.6036,30.4257,36.5692,32.6809,32.5024,32.1283,27.9139,24.3808,25.3073,30.4839,36.2799,32.6361,24.9486,27.3507,36.5967,32.7174,28.6601,26.542,20.4644,21.2458,19.5539,21.9329,16.6844,12.6716,13.6699,16.6523,17.6851,17.6181,18.2952,18.2589,15.9858,15.0408,13.3875,14.8311,12.9561,12.5386,15.8659,28.8154,55.2452,60.2185
42.9461,21.4325,29.4767,20.9435,17.4478,20.6003,12.633,25.7017,45.7311,50.8088,71.1213,88.1701,63.3194,61.1772,37.3829,23.921,12.5305,10.0838,10.9145,13.4923,14.5992,14.1407,16.1123,22.6374,22.0222,25.7935,20.6211,14.9035,17.512,26.3495,28.8512,30.9658,37.0246,43.0112,37.3702,37.8342,38.0653,33.0526,26.0296,26.1681,31.0154,34.1155,30.1801,23.3913,24.739,30.9566,26.7805,23.2957,23.0363,18.0938,18.7034,18.4747,22.7253,18.5739,14.7689,15.1872,17.5488,18.1956,18.219,20.1086,20.216,17.0332,16.1005,14.6301,17.6814,16.01,14.9413,16.7366,25.9181,38.4086,43.695
47.6052,20.6957,31.198,24.3504,19.3436,22.7281,13.1767,28.0742,50.2865,55.3683,67.3255,81.5923,59.6801,50.267,29.1062,15.9736,7.50952,8.45857,9.88141,11.9456,12.584,12.1005,14.9897,18.5503,17.628,20.1405,14.9871,9.63339,10.7258,17.8245,21.4962,25.5114,34.4095,42.6745,39.8651,41.3974,40.8904,36.4161,28.7918,27.5959,30.6024,32.2636,27.1927,19.849,20.4485,25.2727,21.7457,20.1461,20.8752,18.2936,21.1726,20.4554,24.905,20.2476,16.6676,17.2417,19.4986,19.3082,18.0425,18.3839,17.9368,15.3237,14.0633,12.4131,15.4792,16.204,17.1103,22.5155,35.2553,41.2447,46.1529
48.1566,27.8547,40.3609,27.2974,20.6026,23.7291,12.8465,23.8571,45.6256,47.8599,55.997,67.2274,48.5143,49.598,33.9754,19.457,9.27458,7.46263,8.2225,10.0465,9.79224,8.76212,11.2738,15.3777,16.0823,19.1961,13.7268,8.44374,8.60154,12.9368,14.3765,16.1516,22.4647,30.694,28.972,30.9364,29.3964,26.3815,21.5507,21.9085,26.2237,29.3826,25.2894,18.6747,19.7446,25.7709,23.4165,20.7031,21.5431,19.2972,22.0119,22.2139,27.3681,23.0951,18.6086,19.1463,19.9372,18.6677,16.9627,17.5161,17.1478,14.7835,14.0359,13.8236,18.9198,19.5353,20.8499,25.0199,33.2119,32.7617,28.2121
51.7492,23.5097,30.4451,24.5847,21.2645,22.9982,12.1865,27.2468,48.7367,52.6846,64.8679,86.5345,64.1499,60.3832,45.8901,29.472,12.365,9.1712,9.08805,9.61683,9.87755,9.95209,13.927,18.8739,19.0192,23.3732,18.3521,12.9381,14.7818,22.8525,24.5273,26.4135,32.346,40.3666,36.9096,38.3694,37.7627,32.6209,27.5348,27.5773,32.4724,35.3443,28.3914,20.7622,22.2563,27.402,24.3136,22.2446,22.8313,19.9331,22.7944,22.6677,27.5135,21.6007,15.7806,15.3514,16.9609,16.2179,14.8934,16.3225,16.9562,15.5836,15.8721,16.2833,22.0035,22.0693,21.4244,22.3495,25.5282,14.6953,9.08513
40.7909,17.5963,27.1372,24.4816,22.5883,29.2856,17.5752,30.7862,46.54,50.5244,69.8995,92.1156,75.4964,73.4928,47.7573,28.2284,12.3434,10.1975,11.469,13.2205,12.371,12.0332,14.6907,20.6242,20.8936,24.6652,19.2077,13.9703,15.8038,24.9422,28.4231,30.7579,37.3831,46.961,41.9636,42.9859,43.5151,36.7868,29.5082,28.3929,33.3001,37.6291,31.284,22.8037,23.0222,27.2674,24.8079,22.9875,24.4919,20.9307,22.7569,23.0348,28.4079,22.1929,17.0691,17.0027,19.1426,18.3404,16.8673,19.2705,20.3781,18.2054,17.9521,16.4705,18.5726,15.4189,13.2383,14.1332,17.2287,17.4388,16.5293
46.9473,18.9925,29.1016,26.9716,24.5665,26.073,12.4571,25.4014,47.3881,54.4839,70.5804,79.3566,63.4182,62.179,42.4409,25.2881,11.7792,9.49608,11.1303,14.0039,15.6573,15.7737,18.9339,24.5668,22.7045,25.2774,19.4035,14.1426,16.3076,25.8473,28.0984,29.2223,35.8198,44.5045,40.8665,42.9095,41.5775,35.3961,28.1066,27.2012,31.42,33.4881,26.9565,19.8222,20.7286,24.8652,21.5031,20.3316,22.1305,19.4992,22.5521,23.2925,28.9239,23.3235,18.9133,18.2249,19.0152,17.2924,15.1132,15.8671,16.7223,15.7093,16.7203,15.9919,18.8557,17.3052,17.0488,20.4271,22.8268,17.8665,13.6691
49.3676,25.5984,33.8676,27.5723,23.4857,25.4401,13.9205,26.4841,41.411,51.1769,78.9741,91.5523,66.8513,58.1479,33.4653,20.8795,10.8631,9.99522,9.60986,11.1785,11.0013,10.5092,13.6453,18.4255,17.869,19.9579,14.7109,9.36199,10.8014,18.7236,23.9627,28.7819,38.8045,49.1685,45.2162,43.6359,39.8986,34.1953,28.4417,27.7149,31.7925,34.5745,30.1634,23.7692,25.795,31.6948,28.4078,26.3271,25.551,20.398,20.3898,18.4139,20.6804,15.7994,12.5523,13.1728,15.6075,16.0183,15.7209,17.6103,18.4411,16.7999,16.5051,15.1701,17.6545,15.2854,14.1937,19.0734,26.8989,33.3688,35.3312
44.7249,26.4389,35.6361,28.6911,24.5151,26.0525,10.681,19.0921,40.8492,47.8667,59.477,76.5355,57.944,54.184,35.1044,24.143,12.3542,9.50886,9.03558,9.85281,9.74607,9.49106,12.3557,16.2031,16.1108,18.8718,13.8246,9.46562,10.7961,18.2007,22.7556,27.1567,36.0877,50.1907,46.6031,45.881,42.5631,35.9135,28.5452,26.9195,30.694,34.4439,30.2209,23.4045,26.4488,34.1494,32.3372,30.0644,30.3157,25.7182,26.8686,24.6345,27.9025,20.5254,15.2761,13.783,14.4329,14.1164,13.6302,14.7776,15.3441,14.6425,15.3818,15.218,19.0885,17.9773,15.6475,16.165,19.0991,19.3136,12.8189
