N_ag1_age2_t1951,N_ag1_age2_t1952,N_ag1_age2_t1953,N_ag1_age2_t1954,N_ag1_age2_t1955,N_ag1_age2_t1956,N_ag1_age2_t1957,N_ag1_age2_t1958,N_ag1_age2_t1959,N_ag1_age2_t1960,N_ag1_age2_t1961,N_ag1_age2_t1962,N_ag1_age2_t1963,N_ag1_age2_t1964,N_ag1_age2_t1965,N_ag1_age2_t1966,N_ag1_age2_t1967,N_ag1_age2_t1968,N_ag1_age2_t1969,N_ag1_age2_t1970,N_ag1_age2_t1971,N_ag1_age2_t1972,N_ag1_age2_t1973,N_ag1_age2_t1974,N_ag1_age2_t1975,N_ag1_age2_t1976,N_ag1_age2_t1977,N_ag1_age2_t1978,N_ag1_age2_t1979,N_ag1_age2_t1980,N_ag1_age2_t1981,N_ag1_age2_t1982,N_ag1_age2_t1983,N_ag1_age2_t1984,N_ag1_age2_t1985,N_ag1_age2_t1986,N_ag1_age2_t1987,N_ag1_age2_t1988,N_ag1_age2_t1989,N_ag1_age2_t1990,N_ag1_age2_t1991,N_ag1_age2_t1992,N_ag1_age2_t1993,N_ag1_age2_t1994,N_ag1_age2_t1995,N_ag1_age2_t1996,N_ag1_age2_t1997,N_ag1_age2_t1998,N_ag1_age2_t1999,N_ag1_age2_t2000,N_ag1_age2_t2001,N_ag1_age2_t2002,N_ag1_age2_t2003,N_ag1_age2_t2004,N_ag1_age2_t2005,N_ag1_age2_t2006,N_ag1_age2_t2007,N_ag1_age2_t2008,N_ag1_age2_t2009,N_ag1_age2_t2010,N_ag1_age2_t2011,N_ag1_age2_t2012,N_ag1_age2_t2013,N_ag1_age2_t2014,N_ag1_age2_t2015,N_ag1_age2_t2016,N_ag1_age2_t2017,N_ag1_age2_t2018,N_ag1_age2_t2019,N_ag1_age2_t2020,N_ag1_age2_t2021
371.057,200.427,413.235,117.742,260.85,122.538,220.402,405.781,145.88,1153.25,778.857,374.195,1008.26,282.482,142.345,25.8115,102.041,93.6912,157.667,159.916,57.0507,151.727,167.511,100.267,43.5169,74.3534,41.4597,39.1902,183.204,97.2505,109.296,182.839,471.716,186.54,127.855,391.509,298.805,188.481,94.5974,380.535,247.017,99.1179,40.3029,74.2708,223.73,112.708,185.372,60.628,186.434,273.538,200.856,614.416,80.5903,212.255,176.651,375.14,138.527,128.335,196.23,273.316,132.64,202.808,80.3881,431.901,232.127,67.9031,356.761,454.063,59.8851,153.75,168.975
446.811,243.041,395.537,113.675,311.347,167.738,245.193,379.046,183.952,1334.91,630.374,348.637,889.102,160.447,48.4659,38.91,111.746,59.3955,130.174,107.947,54.3541,162.113,140.749,83.3034,46.9922,75.3472,29.2864,38.7461,190.158,89.9736,88.0983,134.711,470.883,155.197,129.516,333.738,297.737,180.369,87.165,266.884,260.982,106.342,35.6008,70.9954,267.554,111.419,215.647,56.4262,127.013,208.859,138.767,447.483,84.0239,193.168,166.647,485.195,186.604,187.935,319.983,348.837,178.666,276.878,112.287,442.638,182.118,78.2874,309.104,363.63,188.1,224.639,167.22
328.903,256.019,505.638,96.0093,281.038,149.088,321.72,411.182,158.645,1034.49,800.21,231.883,1153.99,151.838,119.977,67.2552,131.011,57.0682,173.992,143.508,56.0192,146.645,196.701,102.469,50.6021,80.6411,33.0002,34.6953,186.609,74.9697,82.7966,147.642,318.738,114.386,110.925,296.557,198.505,193.312,90.006,367.398,297.337,140.888,47.147,100.737,301.444,176.607,242.012,73.9965,158.531,268.696,174.811,534.741,91.4823,196.738,174.606,470.059,173.97,171.663,291.465,277.609,164.986,238.212,76.9133,437.825,287.416,160.508,393.165,652.085,327.86,109.51,178.834
394.91,380.793,485.817,153.986,439.876,194.623,350.076,602.344,210.303,1069.95,546.261,378.302,961.445,133.398,102.812,87.9455,138.717,123.079,345.673,289.969,104.131,270.565,243.36,151.954,61.585,92.5829,36.1522,44.1125,211.977,102.153,98.2339,172.206,491.219,177.335,142.832,454.215,338.194,224.314,112.424,539.345,431.783,176.882,58.3519,119.715,355.458,178.48,301.802,91.0103,215.89,346.884,269.746,634.63,110.076,200.591,177.431,365.97,140.044,150.312,234.974,276.12,161.148,229.294,114.929,503.221,216.297,108.215,251.272,470.708,142.65,149.723,211.54
306.45,218.448,389.371,112.574,224.579,228.76,210.727,526.869,191.457,755.152,576.071,222.774,882.819,117.15,105.522,71.5539,76.0871,87.4789,194.001,241.204,115.134,241.115,264.714,174.003,71.6753,91.5941,42.1496,42.3684,221.953,98.0149,118.043,157.433,493.358,204.237,147.57,456.271,367.456,271.02,102.141,470.451,415.203,164.954,74.6839,118.86,384.646,179.875,246.738,77.0297,163.09,281.658,199.669,495.459,73.4869,157.968,113.752,337.976,133.74,140.29,215.341,326.29,180.939,288.672,127.47,620.594,305.708,122.438,555.408,343.876,2766.7,362.229,205.958
378.818,389.151,482.651,196.534,325.772,129.96,179.995,528.268,159.377,1253.91,511.407,255.04,712.019,136.266,89.1072,79.8717,66.6431,77.9776,130.846,181.073,73.861,154.772,174.326,129.281,53.9165,74.0769,37.225,32.2454,200.885,107.05,101.706,198.744,521.572,197.099,177.363,409.78,316.844,193.481,97.8562,493.013,365.803,171.429,73.3148,120.761,432.916,218.26,329.119,96.8865,174.959,253.211,210.967,491.747,80.451,176.464,148.344,338.506,174.275,193.802,314.127,393.353,180.784,235.567,101.183,405.237,223.031,92.3407,208.711,426.383,134.187,100.139,188.479
362.194,180.757,461.542,115.905,358.698,113.148,210.343,409.181,301.285,844.85,718.242,363.056,1180.96,250.908,169.512,76.4867,215.773,119.449,150.721,169.107,72.9835,181.945,144.57,109.408,50.4672,81.4855,36.3491,35.2582,181.843,84.9099,82.1559,156.553,345.206,124.279,111.223,323.829,348.141,203.389,91.3476,459.276,383.829,145.621,58.7762,102.806,350.687,141.183,237.382,66.6415,199.625,308.691,214.974,563.384,112.616,162.444,136.583,387.068,142.786,111.353,185.929,301.113,145.416,278.187,101.635,407.566,304.45,137.94,404.529,395.466,136.277,73.6578,184.221
536.705,429.673,458.206,116.412,283.102,108.588,363.976,495.455,177.056,1129.98,578.013,369.423,942.403,312.422,93.7825,135.714,176.523,94.5971,208.171,266.274,80.9745,224.965,234.512,171.641,77.3282,113.167,62.8267,60.3244,359.35,169.703,162.028,275.398,604.669,192.321,182.385,319.938,294.376,200.883,78.6788,355.018,301.745,119.345,41.9652,92.8602,336.422,163.686,231.45,58.0407,166.527,236.825,156.96,497.221,92.9234,179.879,140.616,436.623,170.976,152.304,290.224,347.153,159.367,243.381,94.6741,461.625,228.913,101.84,390.756,367.047,133.911,136.223,204.925
419.434,224.671,544.671,117.776,285.801,280.325,410.161,537.668,250.766,1391.9,626.477,385.048,1215.38,286.851,148.583,56.8454,81.6278,63.4968,134.633,162.972,68.3251,183.705,187.909,135.995,70.9506,92.2608,60.2054,48.208,282.081,174.981,191.98,226.005,729.727,308.407,219.782,522.513,380.284,236.247,94.5627,399.098,330.473,126.713,57.3488,81.8321,271.819,119.819,200.266,52.2189,141.507,255.133,129.895,374.007,71.0897,158.723,163.663,385.58,177.709,176.735,296.096,427.255,199.283,262.923,106.625,515.041,199.316,114.337,368.124,536.93,442.802,217.275,207.409
346.771,302.687,315.747,59.1514,350.21,130.753,182.242,416.751,101.229,946.734,523.008,275.883,713.387,223.064,93.7691,40.8026,84.8128,65.6494,186.138,189.3,76.2853,199.829,187.168,106.972,56.8534,75.0535,36.5852,35.9133,203.597,101.827,110.955,164.544,407.536,167.398,119.361,324.861,227.567,159.411,75.5642,286.465,290.648,111.074,44.8759,90.7726,344.093,151.581,243.319,61.7261,153.889,216.085,127.49,431.02,57.7611,127.745,113.957,427.205,121.956,164.403,257.726,451.826,195.975,321.429,105.086,519.566,225.636,96.4271,514.29,269.404,530.433,266.758,171.646
487.044,278.75,452.614,64.1226,296.561,150.272,275.478,504.071,124.369,903.527,762.362,248.61,936.558,254.868,76.912,59.09,131.34,90.019,184.775,221.945,91.2426,206.314,242.732,137.385,79.3222,105.315,65.7175,52.1141,359.899,183.183,147.59,223.462,766.582,269.215,206.075,527.34,440.05,234.797,115.46,476.037,475.248,168.222,68.699,130.021,395.382,178.631,244.262,70.3052,172.184,212.56,157.817,336.622,60.5232,110.62,105.729,307.31,120.626,141.598,225.01,316.16,177.806,247.335,102.307,482.055,231.19,89.1359,531.22,396.329,184.833,245.899,201.954
420.001,220.114,454.466,122.217,235.116,135.378,246.671,489.478,125.633,1165.8,472.866,436.064,948.652,238.491,119.257,50.1238,79.9703,64.0043,166.301,155.468,63.4005,160.638,148.477,95.9943,54.6791,77.0346,36.3233,39.2047,175.428,85.0911,75.9688,127.475,338.592,124.486,89.9566,233.417,219.877,138.242,67.8801,261.298,304.958,133.177,49.108,83.3147,370.885,181.169,280.063,105.944,175.06,276.108,173.647,447.105,77.6936,163.047,117.889,425.611,161.752,203.395,249.779,378.644,179.51,258.467,81.1268,428.438,161.277,120.281,319.89,314.005,697.089,614.569,176.632
212.733,207.89,426.753,81.0774,233.657,148.342,298.742,391.171,150.324,912.505,511.785,280.392,876.215,248.412,84.3527,69.6339,146.085,113.903,229,207.985,84.6074,219.669,205.806,158.579,76.5008,89.6262,58.2487,40.6711,222.138,109.536,101.837,168.291,419.765,137.88,127.232,264.651,226.291,125.793,61.0363,270.093,232.003,119.866,56.729,90.7843,429.439,183.933,295.811,112.243,196.037,368.83,242.808,637.159,88.0036,160.952,163.81,394.417,151.547,166.235,216.819,301.706,136.307,204.748,72.1861,367.849,120.346,110.921,304.093,492.918,615.983,298.364,186.608
552.839,369.611,484.06,113.954,264.739,220.936,157.167,451.718,152.298,1103.16,719.114,493.943,993.029,254.449,140.687,68.8385,104.351,61.3366,196.102,226.55,85.4459,187.308,251.389,155.619,65.9519,104.032,58.4631,57.806,265.084,136.871,131.686,190.187,429.85,139.892,96.3647,305.515,238.372,173.704,91.9159,357.722,342.144,133.231,60.6262,110.335,373.86,170.417,302.451,99.981,179.365,360.774,204.945,573.714,115.368,197.325,147.299,335.036,137.069,165.971,263.698,309.32,159.167,237.695,90.654,510.47,199.503,123.985,314.433,489.651,208.337,295.669,202.138
351.739,281.006,530.941,178.031,337.979,163.297,195.001,665.162,263.383,1333.58,499.304,399.499,979.491,181.014,118.966,88.4192,84.8646,34.5598,137.061,148.392,82.2624,193.009,187.683,165.269,80.9645,116.695,64.3055,71.2892,312.014,163.906,172.12,221.563,612.622,197.116,145.658,375.82,277.222,160.785,90.3063,311.784,318.682,130.622,53.3606,87.3165,363.568,139.011,233.73,58.4761,189.559,307.166,157.939,466.353,80.025,149.247,141.669,433.059,164.87,177.625,283.177,363.074,175.407,213.022,94.9147,392.888,183.316,83.7208,280.073,307.415,85.3055,99.2067,190.29
624.31,351.154,869.079,171.664,428.157,258.249,437.122,894.792,210.918,1262.2,713.448,565.338,593.171,166.861,128.081,29.7116,87.9937,74.69,118.437,122.668,82.7176,175.265,171.455,145.197,65.8229,88.3686,53.9906,32.4165,264.113,120.135,140.805,211.408,489.085,176.707,161.395,400.252,315.897,183.907,80.3368,326.935,367.26,127.983,41.5222,94.3549,351.363,209.168,368.494,77.554,214.252,407.561,202.603,609.148,107.873,163.185,146.117,334.757,134.164,121.559,196.503,322.354,157.009,238.885,84.593,446.263,180.269,165.24,280.948,364.967,397.468,68.6285,198.446
460.714,360.55,558.38,178.739,415.113,279.38,296.736,767.258,134.399,1178.3,754.034,294.844,1449.43,200.555,126.931,29.5624,142.863,103.353,168.294,151.048,60.88,159.947,179.381,118.201,72.6477,85.2795,51.8025,50.5403,240.745,165.012,117.704,182.801,512.521,140.772,143.041,372.602,274.541,178.694,76.6225,428.238,342.75,191.396,66.6647,108.91,350.774,174.058,276.023,101.987,209.462,391.982,186.281,564.558,122.795,204.642,183.124,402.545,174.983,149.414,353.276,338.429,154.408,256.238,78.7835,397.364,199.046,155.915,349.87,371.199,267.029,392.499,208.68
1142.02,527.628,676.408,136.855,348.966,212.455,250.86,628.945,161.195,1453.6,730.782,390.381,1003.25,347.824,127.861,58.1157,251.114,119.196,214.857,245.964,93.7924,220.17,198.286,137.442,65.2261,86.9736,37.7726,38.9005,209.77,120.558,109.651,160.357,470.843,164.67,144.066,328.801,293.141,219.873,88.2275,464.495,355.207,170.201,84.6733,117.307,477.718,212.269,306.835,118.259,192.889,299.238,222.051,527.553,104.613,190.148,143.384,413.329,209.743,156.702,242.665,323.826,187.264,231.724,69.2391,353.497,149.922,93.2347,228.623,351.296,62.288,215.034,209.251
790.168,341.298,649.052,145.376,347.885,153.385,227.049,592.427,159.82,751.341,836.058,367.349,902.627,294.111,83.4852,69.8003,231.059,108.379,278.166,254.009,103.406,230.963,230.859,151.763,58.866,85.8922,59.0889,51.5777,253.661,136.566,163.504,245.58,709.579,229.35,203.194,430.932,347.022,213.549,97.6713,320.814,309.25,110.48,56.6622,119.341,365.641,163.113,234.338,90.2551,228.006,293.848,216.485,631.496,93.6467,143.412,157.22,389.078,154.836,136.617,234.743,245.94,154.244,266.113,92.683,404.495,263.845,112.612,427.94,576.106,578.061,98.0655,214.795
656.949,243.363,669.758,186.557,325.451,178.872,271.099,466.485,129.361,981.667,673.779,410.812,1130.68,302.966,216.764,118.84,292.39,226.051,323.205,280.411,101.712,214.967,200.712,151.847,58.6459,109.591,52.8569,54.3598,331.234,174.618,194.789,316.197,677.899,246.734,198.971,617.537,408.341,252.773,131.458,529.191,399.523,190.214,64.9089,135.095,502.632,198.815,299.034,83.1652,195.966,296.696,188.594,576.798,82.4429,202.062,148.48,426.043,192.525,144.13,232.265,259.81,135.086,208.422,78.4611,373.156,182.629,121.267,326.261,439.344,642.295,228.963,236.074
711.608,305.718,884.944,105.09,263.201,178.856,230.549,823.235,231.799,999.441,921.18,479.956,2400.89,505.85,306.641,183.633,632.842,322.329,331.578,311.743,98.7628,219.807,226.402,105.637,54.3015,69.924,59.9865,46.6112,263.038,152.027,147.933,269.552,653.854,240.793,231.325,498.154,345.21,235.746,123.817,423.851,354.361,158.005,56.538,119.316,437.296,214.247,313.988,107.061,320.398,402.968,258.851,885.11,118.156,227.303,158.611,449.997,145.748,158.14,208.58,215.845,116.969,171.089,69.5046,414.956,161.382,150.02,412.309,279.172,1221.54,330.106,250.657
529.657,513.343,680.019,138.418,312.139,184.247,230.087,569.518,202.012,1306.12,672.181,438.98,1474.84,511.685,166.61,140.356,220.547,178.698,180.073,213.617,93.3962,238,183.014,116.49,55.5656,82.3383,41.3432,36.4909,194.586,113.197,127.648,158.722,508.383,166.242,163.432,350.287,320.259,198.175,125.837,462.994,367.794,179.493,78.4212,153.037,445.743,195.592,258.376,99.2799,269.971,354.914,207.814,550.313,108.242,179.28,148.9,367.199,188.46,146.38,224.795,271.28,112.051,148.144,59.1738,365.858,212.904,91.4563,294.12,461.992,228.836,249.021,214.481
726.227,264.228,430.983,82.4024,299.102,162.403,171.518,442.645,112.251,952.542,515.307,268.085,1043.63,563.653,75.566,94.5735,232.769,147.076,255.96,239.815,80.3901,196.527,148.479,118.371,50.9959,80.2308,42.7555,34.5189,186.89,132.515,115.275,182.575,558.021,233.269,165.733,425.054,424.081,297.757,117.505,503.728,362.717,144.585,75.8313,167.429,338.911,165.56,283.055,99.7467,176.214,311.349,168.008,505.971,81.7756,188.118,164.414,376.902,171.947,143.564,223.626,295.334,142.565,235.224,84.4093,426.185,178.027,109.596,359.119,413.331,426.05,215.571,203.247
579.026,331.319,449.807,107.644,323.564,94.5391,170.17,454.144,134.987,890.852,408.018,277.352,770.049,184.627,63.5999,127.127,150.023,121.064,211.8,241.788,88.7993,309.648,264.791,150.55,65.1121,104.853,50.9336,49.3156,234.459,106.511,107.939,160.033,411.551,122.907,98.7309,336.644,234.898,128.792,83.2446,352.548,271.525,123.867,69.2336,129.471,368.294,202.219,317.036,106.606,210.054,427.932,246.127,596.222,99.6544,198.521,164.709,371.733,138.172,124.525,243.561,289.248,123.548,203.157,75.1298,423.179,148.242,60.1422,277.182,277.067,177.742,659.28,190.162
953.308,261.165,520.845,98.7746,233.126,109.234,217.888,418.165,99.1081,932.434,385.458,290.718,726.867,180.374,64.8029,232.386,140.835,86.4556,251.658,238.566,95.9763,294.575,250.178,143.486,63.3364,108.679,46.9518,41.3273,225.861,95.4959,113.296,166.342,394.784,165.803,128.607,320.4,262.183,174.268,106.892,474.044,377.266,188.161,77.637,142.436,428.851,290.05,365.593,106.251,230.272,271.568,165.407,482.29,84.4729,139.486,137.708,337.365,118.244,138.293,215.302,254.716,159.707,212.722,66.3142,456.021,161.921,94.1897,376.251,310.88,376.895,535.622,198.648
609.3,318.792,846.917,83.7597,241.537,150.477,319.032,439.08,112.156,1388.08,515.137,407.221,722.475,262.106,165.793,129.549,181.035,114.833,208.705,258.742,108.429,297.663,257.509,198.321,70.3619,99.8496,48.6023,43.3707,229.033,95.358,101.751,139.094,415.108,134.51,83.4636,305.917,278.054,172.831,92.0882,388.327,328.617,165.167,78.1672,127.007,476.986,252.102,321.869,106.964,209.52,376.575,189.259,615.585,99.0925,177.945,160.055,365.765,108.42,122.138,157.116,243.974,148.252,191.693,85.2642,467.379,199.757,141.986,349.97,417.533,152.385,519.731,205.186
540.694,475.924,804.212,134.61,277.782,200.349,222.099,597.84,127.014,1318.42,412.637,425.207,848.897,148.637,148.738,51.2604,166.83,138.317,188.819,235.889,115.861,299.178,228.094,207.264,75.0812,113.878,63.1644,55.2957,284.943,166.959,163.175,195.832,554.639,190.839,174.434,396.475,367.712,233.068,113.586,474.674,347.004,217.004,84.0188,134.645,387.199,256.769,312.31,110.007,241.749,309.239,170.44,524.555,89.6669,119.749,113.461,332.746,99.3484,114.094,241.093,310.727,189.333,255.963,80.0312,591.233,220.513,109.383,224.539,372.339,25.9622,176.863,208.364
553.612,519.719,821.667,106.136,343.625,227.557,307.821,564.499,183.99,1850.56,771.593,446.299,905.92,433.004,151.35,68.8142,130.511,58.9236,123.621,147.53,54.8869,161.346,193.511,149.746,66.3958,104.317,59.328,65.934,316.243,158.074,152.661,194.715,543.337,166.412,113.753,392.071,226.991,162.353,71.3111,423.111,281.072,158.243,62.6075,127.037,399.252,203.275,276.814,114.152,281.191,371.664,225.773,552.207,116.708,146.393,126.18,448.728,150.854,168.829,219.694,265.664,173.11,234.396,63.8672,405.164,212.731,62.9592,274.745,466.577,150.427,232.545,206.091
688.325,631.351,708.713,149.825,501.477,182.815,327.769,648.692,210.588,1064.5,614.82,308.541,870.778,166.458,82.6538,64.8107,80.2398,67.0726,146.187,210.954,87.8535,215.158,217.269,163.057,62.586,104.228,52.8363,49.822,300.964,130.256,133.578,238.547,716.494,225.318,180.366,483.399,349.55,250.436,86.9601,510.782,345.517,160.975,89.3964,149.441,426.312,224.883,282.782,111.488,218.304,409.144,233.587,545.584,101.873,162.21,152.939,414.801,156.672,157.513,218.223,299.329,173.645,229.834,79.4776,497.875,210.881,59.9362,188.082,463.484,518.441,97.034,213.902
743.397,452.723,753.549,176.519,480.381,150.225,251.558,601.464,214.336,1420.1,568.843,331.265,1111.01,213.657,107.817,76.3336,124.81,147.391,210.173,254.286,87.7363,278.963,250.338,189.235,74.5258,121.291,63.7762,55.9651,341.523,160.756,182.88,213.989,597.872,219.831,177.749,514.62,251.862,253.669,128.68,452.786,337.274,144.299,70.9887,143.418,360.439,140.305,213.542,79.603,150.684,253.752,152.029,414.275,66.2634,129.805,115.665,363.832,144.557,163.246,273.149,389.22,237.758,378.765,127.259,794.095,302.478,104.685,276.515,309.225,782.38,72.9529,222.146
737.275,456.963,384.527,158.267,357.712,114.258,216.175,358.9,171.042,1116.47,485.548,225.148,638.581,279.758,110.193,152.175,163.633,181.657,195.013,203.108,68.3069,198.854,172.653,135.752,73.768,92.0257,62.8589,58.9923,382.478,204.076,244.866,331.551,599.9,257.156,187.97,492.463,241.978,205.889,103.996,392.209,255.379,110.913,41.71,69.8546,274.45,134.811,265.419,81.312,185.068,399.081,228.213,660.366,169.172,198.292,199.682,430.018,119.868,144.185,201.035,241.51,132.565,193.437,78.1299,414.908,182.979,160.494,262.6,301.766,868.265,107.096,208.577
651.624,248.107,616.614,214.575,225.031,142.691,210.508,479.716,142.277,940.398,343.618,369.136,601.137,150.622,55.1186,73.3304,96.1179,51.4214,185.447,157.156,66.3725,146.103,173.07,108.295,57.0731,71.2128,48.7763,34.6155,198.91,128.888,119.466,173.462,507.199,172.57,182.823,417.402,248.695,184.386,111.079,315.781,238.42,130.408,49.9377,93.75,283.928,147.419,186.763,78.5235,158.263,252.355,162.699,556.658,114.174,159.414,193.82,480.72,185.635,205.489,360.724,406.52,249.942,272.185,79.7802,504.456,201.906,106.964,232.539,354.087,366.014,131.567,183.851
1131.18,238.561,516.821,182.809,375.838,113.755,207.21,493.432,141.636,977.096,421.504,515.523,863.225,182.426,85.903,63.1647,136.481,89.1625,216.483,217.39,99.2734,239.099,201.333,174.404,73.4194,122.773,78.6621,66.643,326.905,151.885,150.015,173.689,593.97,169.788,150.247,453.886,305.609,228.587,125.616,476.47,378.566,182.903,74.1876,111.632,397.565,171.091,229.081,92.5966,146.728,275.198,155.952,560.718,94.0346,148.677,143.419,409.362,148.585,178.574,278.977,335.106,190.73,296.941,87.5054,509.571,203.787,88.6996,247.018,252.48,435.526,270.105,210.131
823.67,332.809,738.651,149.329,602.47,139.18,209.426,577.557,162.378,1084.92,307.137,417.214,581.602,130.726,80.185,69.599,118.224,107.058,229.387,312.472,90.847,249.244,208.985,145.997,72.7158,105.482,69.5762,60.2624,314.694,123.786,122.23,184.077,469.355,195.612,148.058,465.3,349.834,243.151,117.346,460.201,333.201,137.117,67.3744,99.3179,319.794,148.427,202.742,77.8458,135.932,334.417,189.482,560.712,106.617,161.436,174.731,447.583,138.493,148.058,225.357,255.764,145.353,242.481,102.054,487.075,227.076,168.494,242.799,258.217,895.858,269.201,209.225
720.29,212.966,522.862,100.9,317.014,113.98,191.517,522.913,96.127,1158.2,529.129,280.541,800.595,284.433,80.7345,58.3923,134.573,46.5657,115.594,160.264,62.0184,163.996,163.307,97.4135,51.3734,76.3468,43.1775,33.4836,161.333,85.7667,73.6423,147.217,318.338,109.416,110.428,247.775,272.696,177.988,80.6479,421.214,324.933,183.922,90.3757,117.492,439.081,194.958,268.75,108.499,213.304,445.558,244.498,703.135,123.28,203.346,143.831,330.324,108.12,101.462,154.755,192.044,116.213,191.014,74.1772,349.184,257.329,118.32,431.363,151.942,1882.57,628.083,182.957
569.192,374.71,838.33,152.532,310.338,170.34,135.563,577.459,153.596,1150.85,586.399,255.375,958.393,241.574,88.1296,73.7086,139.148,77.4392,195.184,226.157,92.5173,251.524,272.028,184.728,79.9789,105.604,65.9973,52.2278,293.869,125.652,128.559,197.723,553.536,229.342,169.124,442.456,393.988,310.854,188.118,657.556,518.397,218.227,82.8647,129.15,300.972,153.542,192.734,63.5556,150.706,328.643,228.492,627.629,135.638,228.176,152.132,474.574,149.89,143.357,217.226,303.733,145.213,206.188,78.8884,407.918,212.941,143.61,356.944,155.439,2253.36,162.12,220.412
597.016,466.415,460.156,125.467,276.361,120.598,241.915,402.687,156.987,1321.19,956.48,386.261,854.967,218.241,64.5276,63.0846,152.878,111.058,180.06,186.327,96.1906,256.228,286.993,232.321,95.2559,119.355,61.2638,57.459,261.419,156.005,137.201,155.182,390.903,161.48,114.884,377.484,253.476,207.231,137.979,627.15,471.822,215.407,94.2637,153.092,467.503,176.701,296.532,63.7911,175.923,297.218,183.36,534.005,123.546,191.296,157.998,445.181,163.744,169.985,269.819,355.009,118.291,195.497,72.4957,280.478,156.1,72.1879,157.247,131.728,1842.71,166.345,207.802
602.592,459.728,460.768,227.255,283.428,126.956,276.145,300.394,177.525,1078.48,446.426,296.333,667.172,184.639,129.927,104.585,235.756,117.7,167.774,204.934,71.5621,238.672,208.332,143.129,67.7351,100.407,60.2362,46.5168,295.748,167.968,163.297,253.2,654.973,211.487,136.76,468.181,211.86,156.742,84.2035,305.108,282.235,133.81,62.0772,115.33,366.36,203.189,308.107,87.4238,183.869,385.043,180.942,636.108,101.644,234.68,150.8,396.685,174.343,187.751,273.843,429.808,201.653,305.977,97.1128,485.598,169.487,121.114,393.195,192.969,1823.25,182.357,214.492
759.35,386.335,562.995,164.424,322.564,105.389,286.512,454.626,216.147,1103.65,433.556,274.527,1050.26,163.773,67.636,125.269,69.2373,104.674,196.983,202.831,69.144,165.51,186.96,127.357,51.8362,88.5037,44.8384,41.7567,188.884,96.0434,98.8557,131.165,416.388,111.07,96.8664,275.999,199.398,149.434,80.8801,300.195,300.159,146.489,67.3296,91.1062,364.317,202.232,299.909,98.0579,146.181,312.678,178.702,454.57,85.8712,136.581,119.048,340.87,128.585,139.95,211.661,348.563,172.266,273.787,95.2618,578.588,324.274,150.844,462.63,213.99,1374.84,365.667,191.53
935.685,406.359,589.294,163.538,370.411,119.313,212.325,530.774,162.716,1475.8,661.52,391.436,1424.14,366.009,157.904,49.6684,126.257,188.456,227.79,302.101,108.432,274.385,314.534,179.691,79.699,119.439,60.5781,55.1735,241.711,141.732,131.218,158.634,401.09,113.614,118.147,255.935,216.528,175.986,105.38,453.491,412.474,175.313,82.7779,170.73,438.089,210.25,339.807,130.398,237.18,306.468,202.01,527.577,72.2363,150.117,103.723,304.261,143.597,177.972,273.639,374.219,230.124,347.372,132.409,601.485,274.213,94.2341,267.805,174.191,609.149,188.468,222.142
679.564,264.111,497.39,203.714,384.849,115.985,243.024,386.507,189.799,956.475,581.029,253.924,1102.32,196.675,120.462,102.284,74.6371,137.895,192.138,231.356,75.6308,133.125,152.875,130.169,44.5654,70.9117,39.7302,32.772,184.63,92.7347,89.5866,137.163,369.722,132.408,118.809,274.969,190.637,125.696,90.372,372.352,300.721,120.968,84.5728,123.211,528.85,256.039,381.312,115.774,223.397,313.459,155.167,475.827,60.6229,110.806,91.9928,323.661,122.282,132.724,252.139,275.666,186.07,232.035,81.1049,570.955,171.776,123.67,308.261,166.572,388.014,422.095,185.088
886.128,384.331,553.938,164.213,343.158,209.524,208.369,477.798,202.459,765.045,557.574,358.821,781.937,152.012,119.053,40.9318,102.934,83.4853,187.346,256.851,91.2298,296.911,317.514,148.159,74.5021,102.82,38.4179,43.6911,210.728,101.629,116.794,143.154,343.994,135.967,118.921,276.553,233.856,130.875,73.1715,345.917,293.042,108.604,74.0449,86.5017,462.459,231.789,366.61,110.745,249.072,367.375,176.347,519.264,69.7047,136.951,96.3756,294.837,130.816,134.472,226.998,280.851,180.432,251.219,84.8318,441.627,231.207,99.6565,304.63,216.082,1430.83,159.972,193.957
616.856,335.126,630.589,143.843,315.955,214.231,301.941,333.812,131.522,1046.03,706.652,310.53,846.359,202.167,157.222,107.755,114.646,109.901,245.7,262.18,98.2699,284.406,255.808,169.488,81.6468,120.108,60.8199,49.2004,314.067,118.775,133.737,148.754,418.046,121.521,118.788,280.51,215.164,148.253,65.8038,322.414,332.85,116.841,63.827,118.125,439.054,202.352,294.026,77.2401,248.555,385.8,179.219,542.338,80.9845,169.02,124.245,377.662,161.377,152.703,213.668,290.791,222.892,257.821,80.3517,549.854,245.868,122.063,526.574,163.572,1774.43,952.257,214.201
697.959,310.841,624.654,121.178,286.337,152.967,179.446,427.157,159.972,1157.18,599.533,268.822,637.478,210.75,153.6,76.431,206.379,109.462,194.145,153.615,62.8615,155.052,145.941,114.899,52.1858,74.1405,45.3476,28.6496,204.819,102.128,107.542,131.349,359.347,135.072,105.918,271.414,252.603,164.548,76.6743,340.14,326.181,140.79,70.5762,93.3624,387.551,185.794,248.389,68.3877,178.507,285.085,177.102,520.462,99.2344,196.767,188.686,473.474,174.493,170.343,310.073,274.318,154.222,209.709,83.214,376.522,178.945,105.459,251.007,286.816,1307.51,177.512,188.123
