N_ag1_age2_1951,N_ag1_age3_1951,N_ag1_age4_1951,N_ag1_age5_1951,N_ag1_age6_1951,N_ag1_age7_1951,N_ag1_age8_1951,N_ag1_age9_1951,N_ag1_age10_1951
399.111,486.077,947.457,68.4453,59.3698,17.8107,1.65775,1.54951,4.25632
278.694,640.917,614.977,132.833,52.1916,5.57829,1.68996,6.18682,3.76417
472.838,322.385,532.338,76.1373,176.087,2.51981,1.79065,10.5143,9.32855
409.228,646.216,680.641,85.3962,66.116,11.2931,6.51278,4.55078,6.29938
312.181,985.881,601.044,121.177,57.0114,29.2423,30.8744,0.338755,5.05301
305.394,711.046,381.457,109.388,96.0878,9.63227,27.7563,39.5018,18.9515
384.543,582.147,484.83,188.58,24.9665,10.0361,3.28208,4.95688,6.03066
452.171,398.914,464.156,71.6484,64.1726,30.9635,0.217718,7.85739,25.7653
391.495,765.771,480.611,98.725,122.128,0.690303,6.04786,39.8196,1.31048
436.198,757.24,608.309,176.99,97.0616,5.62094,1.99368,24.0699,34.6922
260.142,539.791,590.066,68.7591,47.333,10.3785,40.1432,23.2249,16.5182
244.061,518.013,659.345,76.1584,69.3151,10.6806,10.0132,21.2153,4.38885
802.054,564.657,733.667,138.424,43.151,5.5558,57.7498,1.97286,17.5763
478.883,614.646,592.351,130.346,59.9959,2.61341,4.90915,1.78367,9.14999
290.271,511.488,460.317,97.3931,87.6331,11.773,1.01754,3.48018,27.1837
283.218,512.34,658.063,64.3366,107.87,5.77166,21.1633,6.82636,3.2544
413.873,560.933,603.478,78.5967,147.862,31.9932,13.3401,5.08409,2.17737
450.451,749.483,689.458,74.6199,70.9325,3.52055,10.3054,14.7764,5.33156
354.351,471.649,636.104,134.187,38.9302,2.05887,16.5351,2.69055,6.74159
543.245,572.501,545.231,113.538,88.558,6.39973,10.3955,2.8558,0.751782
458.035,541.738,611.529,97.7433,105.054,24.3912,14.0691,5.96475,0.122402
323.263,503.501,364.029,171.464,39.0607,15.9786,4.29251,10.987,26.0675
427.519,458.247,455.293,243.445,58.2168,10.1754,4.63483,8.17074,5.8937
293.238,367.445,477.068,109.83,54.058,1.42425,0.887576,21.125,1.71046
627.436,577.822,587.513,103.358,40.209,12.5384,0.293741,30.4213,0.477923
318.328,437.568,677.745,212.745,50.1257,14.1872,0.383581,0.119288,40.4524
415.351,510.17,740.749,169.702,62.8659,3.34337,1.77058,3.74631,7.72861
470.627,563.388,575.751,122.451,148.545,2.21395,0.695695,47.486,0.931632
507.276,280.113,606.494,122.11,67.496,37.811,16.0905,0.325041,0.0852956
281.475,399.903,429.49,137.265,59.2311,25.0765,17.2746,21.5998,5.37459
