m_age2_1951,m_age2_1952,m_age2_1953,m_age2_1954,m_age2_1955,m_age2_1956,m_age2_1957,m_age2_1958,m_age2_1959,m_age2_1960,m_age2_1961,m_age2_1962,m_age2_1963,m_age2_1964,m_age2_1965,m_age2_1966,m_age2_1967,m_age2_1968,m_age2_1969,m_age2_1970,m_age2_1971,m_age2_1972,m_age2_1973,m_age2_1974,m_age2_1975,m_age2_1976,m_age2_1977,m_age2_1978,m_age2_1979,m_age2_1980,m_age2_1981,m_age2_1982,m_age2_1983,m_age2_1984,m_age2_1985,m_age2_1986,m_age2_1987,m_age2_1988,m_age2_1989,m_age2_1990,m_age2_1991,m_age2_1992,m_age2_1993,m_age2_1994,m_age2_1995,m_age2_1996,m_age2_1997,m_age2_1998,m_age2_1999,m_age2_2000,m_age2_2001,m_age2_2002,m_age2_2003,m_age2_2004,m_age2_2005,m_age2_2006,m_age2_2007,m_age2_2008,m_age2_2009,m_age2_2010,m_age2_2011,m_age2_2012,m_age2_2013,m_age2_2014,m_age2_2015,m_age2_2016,m_age2_2017,m_age2_2018,m_age2_2019,m_age2_2020
0.380406,0.254117,0.173466,0.125482,0.098728,0.0858242,0.0828737,0.0884507,0.102822,0.127806,0.166655,0.223561,0.302377,0.403945,0.521878,0.640054,0.735666,0.786936,0.782592,0.727067,0.63786,0.536412,0.439106,0.355249,0.28834,0.2383,0.203493,0.18203,0.172111,0.172522,0.182786,0.202855,0.232303,0.268927,0.308595,0.346016,0.375746,0.393795,0.39909,0.393978,0.382676,0.36901,0.355948,0.345604,0.339407,0.338319,0.342981,0.353714,0.370492,0.392786,0.419266,0.447397,0.473239,0.492955,0.504052,0.505979,0.500355,0.490748,0.482125,0.478371,0.480548,0.487034,0.493325,0.491785,0.472334,0.427655,0.360487,0.2823,0.207076,0.144947
0.434656,0.312602,0.226898,0.169105,0.131437,0.108026,0.0950286,0.0904119,0.0938081,0.106364,0.130955,0.172491,0.237463,0.330976,0.448774,0.569897,0.661283,0.693624,0.659733,0.578792,0.483079,0.3986,0.335342,0.293809,0.271178,0.26414,0.269381,0.283076,0.301729,0.322108,0.341097,0.355946,0.364738,0.366796,0.36256,0.35331,0.340962,0.327806,0.316314,0.309072,0.308293,0.315269,0.330582,0.354035,0.38414,0.417196,0.44711,0.468025,0.476102,0.470701,0.454658,0.43355,0.414163,0.40134,0.397531,0.403588,0.419063,0.441917,0.467778,0.490968,0.506295,0.509932,0.500266,0.478292,0.447305,0.411487,0.374201,0.337774,0.303607,0.272382
0.493718,0.337353,0.234232,0.169891,0.131463,0.110111,0.100619,0.100443,0.108979,0.127279,0.157912,0.204657,0.27149,0.359924,0.464031,0.567457,0.647655,0.685026,0.672836,0.620565,0.548442,0.476386,0.415427,0.369478,0.338622,0.321347,0.315568,0.31894,0.329529,0.345653,0.365486,0.386752,0.406536,0.421342,0.428191,0.425726,0.414543,0.397054,0.376962,0.358635,0.345764,0.340283,0.342886,0.353329,0.370298,0.390882,0.410571,0.425258,0.432241,0.43083,0.422571,0.410983,0.400765,0.395548,0.397375,0.40709,0.424436,0.447768,0.473501,0.496936,0.513636,0.520088,0.514374,0.496592,0.46881,0.434222,0.395961,0.356717,0.318589,0.283062
0.469781,0.322152,0.224528,0.163515,0.127022,0.106686,0.0975079,0.0969151,0.103979,0.11911,0.143834,0.180461,0.23144,0.297976,0.377609,0.462415,0.539773,0.595346,0.618055,0.604549,0.560478,0.497376,0.427361,0.360109,0.301795,0.255445,0.222037,0.201569,0.19332,0.196702,0.211688,0.238484,0.276355,0.321522,0.367131,0.405089,0.428367,0.433712,0.423111,0.403136,0.38128,0.362473,0.349268,0.342521,0.341842,0.345711,0.351782,0.358151,0.363611,0.367724,0.370888,0.37438,0.380225,0.390138,0.405098,0.425301,0.449962,0.476943,0.50235,0.521449,0.5301,0.525557,0.507066,0.476055,0.435766,0.390235,0.343137,0.297392,0.255051,0.217341
0.384828,0.317817,0.261935,0.215266,0.177153,0.147335,0.125604,0.111883,0.106567,0.110395,0.125053,0.153935,0.202256,0.275393,0.373045,0.482455,0.578611,0.632991,0.629272,0.573535,0.489672,0.403285,0.32876,0.270809,0.228917,0.200628,0.183242,0.17448,0.172833,0.177405,0.187623,0.202927,0.222384,0.244269,0.266319,0.286256,0.302191,0.313069,0.318999,0.321348,0.322074,0.322765,0.32452,0.327952,0.333194,0.33988,0.347286,0.354923,0.36268,0.370866,0.380262,0.392189,0.408474,0.430491,0.458588,0.491732,0.526899,0.558369,0.577546,0.576676,0.55338,0.511502,0.459529,0.407614,0.365077,0.338079,0.32868,0.337397,0.364324,0.408366
0.460149,0.342459,0.257166,0.198071,0.158676,0.133764,0.119767,0.114686,0.117959,0.130255,0.153423,0.190373,0.244289,0.316337,0.401057,0.483779,0.544974,0.568611,0.550692,0.501326,0.438959,0.380408,0.333914,0.301673,0.283026,0.276245,0.279029,0.288423,0.301792,0.316939,0.332007,0.345586,0.356909,0.365994,0.373199,0.37882,0.383057,0.385994,0.387587,0.387662,0.386061,0.382863,0.378383,0.373162,0.367932,0.363603,0.361154,0.361342,0.364703,0.371582,0.382155,0.396407,0.414065,0.434456,0.456344,0.477768,0.495932,0.50723,0.507612,0.494929,0.470847,0.440284,0.410053,0.387695,0.381498,0.40056,0.455255,0.5616,0.745232,1.04205
0.28638,0.221145,0.173157,0.140779,0.120967,0.111146,0.109818,0.116639,0.132345,0.158817,0.198995,0.256308,0.333182,0.427977,0.530484,0.621184,0.678304,0.687629,0.649818,0.579734,0.498724,0.424516,0.365235,0.322553,0.295226,0.281105,0.277873,0.283139,0.295047,0.312116,0.332905,0.355786,0.378833,0.399843,0.416691,0.427766,0.432258,0.430315,0.423047,0.412366,0.400397,0.388838,0.37893,0.37153,0.367193,0.366243,0.368831,0.374973,0.384548,0.397259,0.412566,0.429599,0.447115,0.463785,0.478389,0.489899,0.497573,0.501029,0.500295,0.495833,0.488514,0.479556,0.470447,0.462894,0.458813,0.460017,0.467642,0.482185,0.503472,0.530449
0.318182,0.26487,0.221813,0.188959,0.165381,0.150006,0.142064,0.141358,0.148489,0.164817,0.192491,0.234341,0.293088,0.369234,0.457147,0.5433,0.610216,0.643029,0.6364,0.597094,0.540548,0.482805,0.433275,0.395754,0.370742,0.357045,0.352454,0.354011,0.359205,0.366171,0.37357,0.380596,0.387027,0.393244,0.399664,0.40631,0.412764,0.418138,0.421055,0.419701,0.412567,0.399477,0.381596,0.361151,0.341028,0.32444,0.314404,0.312748,0.320472,0.338076,0.365428,0.401134,0.441658,0.482173,0.517455,0.542691,0.554527,0.551935,0.536493,0.51171,0.482026,0.452094,0.426332,0.408882,0.404075,0.416484,0.45058,0.51172,0.606341,0.740365
0.4393,0.379943,0.328131,0.282767,0.243759,0.211423,0.186177,0.168505,0.159106,0.158547,0.167551,0.187449,0.220136,0.267299,0.328404,0.398991,0.470618,0.53167,0.5703,0.578599,0.555772,0.508134,0.44598,0.380101,0.319172,0.26871,0.231513,0.208651,0.199737,0.204307,0.222555,0.254934,0.300407,0.353237,0.403046,0.438372,0.451102,0.440422,0.413353,0.381713,0.355992,0.341512,0.340338,0.3528,0.377691,0.411067,0.445407,0.472746,0.486823,0.484967,0.469097,0.445164,0.421121,0.402814,0.39328,0.393718,0.404059,0.422932,0.447132,0.472321,0.494157,0.508686,0.512935,0.505491,0.486801,0.458832,0.424267,0.386039,0.346938,0.309336
0.467165,0.32677,0.23221,0.172189,0.135853,0.11544,0.106166,0.105416,0.111969,0.125706,0.147328,0.177958,0.218624,0.26946,0.328558,0.391194,0.450068,0.496423,0.522197,0.522496,0.497274,0.451499,0.393714,0.333245,0.277769,0.23222,0.19909,0.179344,0.172678,0.17893,0.198859,0.233833,0.284048,0.344801,0.405529,0.452801,0.47536,0.469683,0.441913,0.404834,0.370566,0.345635,0.33266,0.332224,0.343776,0.365468,0.393857,0.425222,0.455792,0.482054,0.501334,0.512386,0.515646,0.512331,0.503892,0.491855,0.4777,0.462784,0.448313,0.435457,0.425462,0.419697,0.419752,0.42763,0.446079,0.4786,0.529036,0.601677,0.700981,0.830411
0.452852,0.322032,0.233149,0.177126,0.144301,0.127739,0.123449,0.129747,0.146557,0.175205,0.218064,0.277681,0.355152,0.447427,0.544017,0.627045,0.677188,0.681678,0.640399,0.565808,0.476853,0.390494,0.316268,0.257497,0.213889,0.183696,0.165068,0.15673,0.158013,0.168974,0.190327,0.222904,0.266362,0.316989,0.367466,0.408847,0.433376,0.437673,0.424285,0.400701,0.375249,0.35345,0.338298,0.331099,0.332133,0.340911,0.35633,0.377165,0.401918,0.428563,0.454341,0.475705,0.488667,0.490499,0.480834,0.461769,0.437342,0.412701,0.393341,0.383391,0.385008,0.399212,0.426121,0.464391,0.509839,0.555415,0.594137,0.620852,0.633837,0.635638
0.33332,0.266722,0.213988,0.173244,0.142717,0.120856,0.106479,0.0989724,0.0985274,0.106059,0.123501,0.154209,0.2028,0.273373,0.364356,0.463258,0.547786,0.593767,0.587926,0.535767,0.457693,0.376008,0.304142,0.247193,0.205347,0.176781,0.159394,0.151595,0.152465,0.161756,0.179695,0.206451,0.241084,0.279973,0.317082,0.345823,0.361195,0.361799,0.350527,0.333586,0.317412,0.306036,0.301541,0.30473,0.315455,0.332473,0.353385,0.375667,0.396924,0.415087,0.428714,0.437276,0.441254,0.441643,0.439664,0.436678,0.434136,0.433568,0.436589,0.444376,0.457168,0.474162,0.493256,0.510707,0.520939,0.518118,0.499419,0.46594,0.422199,0.374616
0.612664,0.436459,0.312837,0.22837,0.171866,0.134971,0.111957,0.0992808,0.0952135,0.0993762,0.112704,0.137587,0.177696,0.236759,0.31494,0.404803,0.49087,0.553365,0.576773,0.557928,0.507417,0.442256,0.376149,0.317236,0.269031,0.232158,0.205868,0.189027,0.180558,0.179683,0.185974,0.199214,0.219078,0.244612,0.274179,0.305525,0.335757,0.361574,0.379767,0.387855,0.384897,0.372083,0.352441,0.330104,0.309553,0.29524,0.291204,0.300063,0.323753,0.363726,0.419809,0.487282,0.553348,0.601251,0.617675,0.598929,0.552877,0.495113,0.442592,0.406011,0.3889,0.391574,0.412813,0.44908,0.491586,0.526144,0.539943,0.526524,0.488634,0.436805
0.297324,0.23785,0.191274,0.156214,0.130836,0.11343,0.102698,0.0979235,0.099087,0.106799,0.122382,0.147974,0.186315,0.239735,0.307672,0.384338,0.458713,0.516637,0.545685,0.540485,0.50508,0.450176,0.387414,0.326189,0.272521,0.229355,0.197579,0.177037,0.166875,0.166317,0.175058,0.193155,0.220377,0.254984,0.293549,0.331492,0.363749,0.386091,0.396516,0.396036,0.387725,0.374941,0.360754,0.347735,0.33797,0.333216,0.334955,0.344073,0.360874,0.384934,0.414645,0.446483,0.474598,0.493206,0.498774,0.491076,0.47333,0.451393,0.432507,0.422313,0.423464,0.436499,0.459918,0.489286,0.515714,0.527562,0.516905,0.482713,0.431112,0.372577
0.342193,0.299455,0.262037,0.22958,0.202093,0.179748,0.162798,0.151648,0.146984,0.149539,0.160233,0.180461,0.212042,0.256623,0.314157,0.381542,0.45227,0.516512,0.562873,0.581651,0.568277,0.52531,0.461782,0.389737,0.320265,0.261026,0.215905,0.185956,0.170029,0.1667,0.175354,0.19619,0.22928,0.272508,0.320957,0.36768,0.405131,0.427763,0.434423,0.429084,0.41806,0.406258,0.396718,0.390818,0.388529,0.388526,0.388644,0.387308,0.383834,0.378439,0.372188,0.366915,0.364991,0.368173,0.377261,0.392138,0.411582,0.432841,0.451237,0.46176,0.461279,0.449335,0.42823,0.402391,0.377357,0.357948,0.346565,0.343895,0.349433,0.361461
0.417308,0.324892,0.255591,0.206829,0.174462,0.154741,0.144929,0.143285,0.148845,0.1614,0.181371,0.209555,0.246826,0.293666,0.349477,0.411938,0.476598,0.536764,0.584067,0.609911,0.607592,0.575199,0.51812,0.447106,0.374226,0.309308,0.258459,0.22434,0.206441,0.203494,0.214924,0.240841,0.280705,0.330507,0.38233,0.426318,0.453562,0.459809,0.447558,0.42516,0.401945,0.383771,0.373491,0.371908,0.378282,0.390236,0.403945,0.415952,0.423741,0.426058,0.423143,0.416733,0.409677,0.404385,0.402301,0.404036,0.409438,0.417554,0.426558,0.434473,0.439973,0.44252,0.442436,0.440914,0.439963,0.44183,0.448048,0.459414,0.475993,0.496991
0.577862,0.451499,0.354062,0.280771,0.226912,0.188407,0.162067,0.145676,0.138008,0.138551,0.147499,0.165824,0.195113,0.236991,0.291719,0.356919,0.427117,0.493649,0.546046,0.574835,0.574703,0.546405,0.496358,0.434277,0.370134,0.311851,0.264455,0.230297,0.209154,0.199819,0.201185,0.212411,0.232413,0.258813,0.288138,0.31655,0.340399,0.357146,0.366238,0.369485,0.369932,0.370109,0.371785,0.37598,0.382992,0.392364,0.403019,0.413891,0.424062,0.432799,0.439599,0.44424,0.44678,0.447418,0.446428,0.444141,0.440938,0.43724,0.433502,0.430231,0.428007,0.427496,0.429468,0.434833,0.444705,0.460275,0.482478,0.511925,0.548777,0.592481
0.4379,0.369219,0.312001,0.265602,0.229203,0.201979,0.18329,0.172919,0.171322,0.179407,0.198647,0.23124,0.279681,0.345239,0.424739,0.508602,0.582782,0.632694,0.648927,0.631443,0.589512,0.536373,0.482224,0.433157,0.391988,0.359384,0.334767,0.31696,0.304894,0.297728,0.294789,0.295503,0.299332,0.305721,0.314125,0.324041,0.334977,0.346442,0.357943,0.368998,0.379185,0.388237,0.396073,0.402823,0.408842,0.41472,0.421168,0.428658,0.437328,0.44696,0.456933,0.46618,0.473236,0.476846,0.476298,0.471499,0.462976,0.451813,0.439539,0.427843,0.41839,0.412849,0.413011,0.421002,0.439632,0.472449,0.523381,0.596863,0.697566,0.829219
0.372201,0.277315,0.209523,0.164394,0.136332,0.120875,0.115185,0.117867,0.128641,0.148275,0.178425,0.221236,0.278538,0.350322,0.432395,0.515318,0.586353,0.63311,0.648067,0.631542,0.591403,0.539004,0.48387,0.432426,0.388311,0.353169,0.327484,0.311182,0.303805,0.304702,0.313037,0.327563,0.346189,0.365522,0.381832,0.392287,0.395527,0.392025,0.38406,0.375354,0.36966,0.369292,0.375329,0.387773,0.405416,0.425401,0.443377,0.45558,0.459785,0.455798,0.445541,0.43273,0.422097,0.417184,0.419854,0.430674,0.448937,0.472278,0.496082,0.514918,0.524692,0.523509,0.512142,0.493872,0.473823,0.457111,0.446727,0.443877,0.448374,0.458675
0.355385,0.27092,0.209241,0.167438,0.141191,0.126902,0.122295,0.126418,0.139487,0.162877,0.199,0.250829,0.320699,0.407827,0.504481,0.594827,0.659772,0.684462,0.665216,0.611162,0.539582,0.467378,0.404316,0.354185,0.317318,0.292478,0.277901,0.271779,0.272814,0.280169,0.293254,0.311522,0.334265,0.36041,0.388525,0.416895,0.443554,0.466406,0.48342,0.492873,0.493828,0.486636,0.472907,0.455243,0.436878,0.421384,0.412101,0.410901,0.418373,0.433955,0.455643,0.479326,0.498468,0.507062,0.501945,0.48364,0.456146,0.425783,0.399745,0.383493,0.379974,0.390944,0.417716,0.461099,0.520364,0.592738,0.674865,0.763296,0.855415,0.950864
0.357176,0.278813,0.219953,0.178618,0.151463,0.135488,0.128635,0.129882,0.139183,0.157451,0.186469,0.228594,0.285978,0.35887,0.442769,0.52709,0.597569,0.640656,0.648841,0.623846,0.575698,0.517482,0.4592,0.406858,0.363279,0.329247,0.304448,0.288113,0.279426,0.277655,0.28213,0.292111,0.30658,0.32398,0.342473,0.36025,0.375649,0.387333,0.394484,0.396939,0.395134,0.389904,0.382394,0.373965,0.366116,0.36046,0.358567,0.361486,0.369773,0.383519,0.402263,0.424759,0.448779,0.471804,0.491523,0.506089,0.514385,0.516226,0.512409,0.504413,0.494067,0.483411,0.474614,0.469985,0.472096,0.483546,0.506359,0.542057,0.591493,0.654222
0.490671,0.352806,0.256432,0.192095,0.150709,0.125418,0.111752,0.107264,0.111192,0.124238,0.148544,0.187701,0.246274,0.327913,0.430891,0.543974,0.647383,0.718579,0.74211,0.717271,0.65803,0.584172,0.510621,0.445806,0.393195,0.353269,0.325058,0.307086,0.298005,0.296704,0.302195,0.313396,0.328831,0.346326,0.363445,0.378054,0.388565,0.394206,0.39519,0.392728,0.388492,0.383877,0.379925,0.377346,0.376547,0.37766,0.380602,0.385232,0.391373,0.398797,0.407217,0.416267,0.425515,0.434596,0.443288,0.451532,0.459448,0.467351,0.475743,0.484889,0.494394,0.50313,0.509176,0.50984,0.501849,0.48257,0.451844,0.412004,0.367107,0.321815
0.359196,0.29452,0.242772,0.203247,0.174495,0.155032,0.143761,0.140247,0.144956,0.1592,0.185238,0.226337,0.286168,0.366746,0.464047,0.564958,0.649829,0.698894,0.701105,0.659586,0.589739,0.510475,0.435219,0.371041,0.320443,0.283398,0.258898,0.245861,0.243358,0.250737,0.267473,0.292657,0.324066,0.35704,0.385497,0.404022,0.409462,0.402048,0.385396,0.365481,0.348025,0.336361,0.331984,0.335139,0.344994,0.359395,0.374924,0.388468,0.397793,0.401897,0.40125,0.397798,0.394592,0.394234,0.398347,0.407712,0.422294,0.441095,0.461899,0.482085,0.499675,0.513647,0.524174,0.532768,0.542325,0.55636,0.577576,0.607759,0.647691,0.696779
0.293968,0.243864,0.2024,0.168581,0.141766,0.121467,0.107334,0.0993135,0.0979101,0.104094,0.119643,0.147616,0.192279,0.257564,0.342431,0.436222,0.519741,0.571932,0.580702,0.549822,0.496351,0.439661,0.391131,0.355162,0.332173,0.320608,0.317695,0.319669,0.323411,0.326849,0.328938,0.329731,0.330404,0.333172,0.340016,0.351852,0.368464,0.388222,0.407577,0.420676,0.421393,0.407121,0.379717,0.344675,0.309166,0.280242,0.263398,0.261219,0.275247,0.307056,0.357583,0.424157,0.495807,0.555737,0.588093,0.585352,0.552432,0.50426,0.459189,0.42955,0.419548,0.429068,0.454615,0.487193,0.508718,0.496942,0.442599,0.356243,0.261216,0.17889
0.763775,0.481838,0.307289,0.202231,0.139969,0.103658,0.0834364,0.0740222,0.0732362,0.0811335,0.0999742,0.134656,0.192746,0.282015,0.401529,0.530736,0.63144,0.666801,0.626803,0.53498,0.43008,0.340947,0.276575,0.235511,0.213494,0.206563,0.211425,0.224736,0.243643,0.265546,0.287846,0.308128,0.324611,0.33658,0.34406,0.34741,0.347258,0.344433,0.339894,0.334663,0.329689,0.325695,0.3232,0.322542,0.323905,0.327332,0.332783,0.340312,0.350107,0.362513,0.378059,0.397509,0.421851,0.451709,0.486884,0.525967,0.565813,0.601035,0.623986,0.627836,0.610245,0.574161,0.526759,0.477209,0.434579,0.405405,0.392191,0.395365,0.414256,0.446649
0.744406,0.503854,0.346179,0.247737,0.188301,0.154045,0.13659,0.131371,0.136331,0.151247,0.177215,0.216039,0.269174,0.335748,0.409555,0.478164,0.526609,0.543098,0.524482,0.47773,0.416409,0.354029,0.298799,0.25418,0.220741,0.197754,0.184225,0.179427,0.182968,0.19479,0.214948,0.243031,0.277115,0.31244,0.342402,0.361066,0.36529,0.356051,0.33817,0.318777,0.304262,0.298146,0.302074,0.316564,0.34096,0.372516,0.405783,0.434806,0.454566,0.462312,0.458508,0.446851,0.433169,0.422293,0.417137,0.419142,0.428579,0.44455,0.464695,0.485517,0.502882,0.512168,0.508779,0.489021,0.45118,0.397043,0.332618,0.265993,0.204573,0.153166
