TAC,B2021,B2022,B0,04B0,03B0,02B0,B1951,B2022B2021,B202204B0,B202202B0,B2022B1951,F2020,F2021,F2021F2020,U2021,U2021U2020,PropAge3,PropAge4to10,UT,U20
0,12.0702,13.7827,57.8921,23.1568,17.3676,11.5784,49.3539,1.14188,0.59519,1.19038,0.279263,0,0,nan,0,nan,0.146725,0.700396,0,0
0,41.5097,46.0543,69.8182,27.9273,20.9455,13.9636,43.8311,1.10948,1.64908,3.29815,1.05072,0,0,nan,0,nan,0.239848,0.703991,0,0
0,23.219,28.7729,68.1081,27.2433,20.4324,13.6216,52.9065,1.2392,1.05615,2.11229,0.543844,0,0,nan,0,nan,0.278344,0.588974,0,0
0,46.6931,49.4056,67.3257,26.9303,20.1977,13.4651,62.7001,1.05809,1.83457,3.66915,0.787967,0,0,nan,0,nan,0.354837,0.616979,0,0
0,51.7654,52.809,64.7406,25.8963,19.4222,12.9481,51.716,1.02016,2.03925,4.07851,1.02113,0,0,nan,0,nan,0.0976001,0.864768,0,0
0,34.9603,33.2528,48.4119,19.3647,14.5236,9.68237,58.8392,0.951156,1.71718,3.43436,0.565146,0,0,nan,0,nan,0.179469,0.791656,0,0
0,37.3255,36.1829,56.9087,22.7635,17.0726,11.3817,57.9434,0.96939,1.58952,3.17903,0.624453,0,0,nan,0,nan,0.159665,0.816842,0,0
0,13.0186,14.2065,60.2396,24.0958,18.0719,12.0479,56.9762,1.09125,0.589584,1.17917,0.249341,0,0,nan,0,nan,0.152466,0.698365,0,0
0,23.062,22.0689,56.87,22.748,17.061,11.374,44.057,0.956937,0.970148,1.9403,0.500917,0,0,nan,0,nan,0.309259,0.646829,0,0
0,26.5328,24.5248,55.2883,22.1153,16.5865,11.0577,48.1403,0.924323,1.10895,2.2179,0.509445,0,0,nan,0,nan,0.145204,0.810496,0,0
0,21.0864,20.2005,53.7345,21.4938,16.1204,10.7469,40.3647,0.957991,0.93983,1.87966,0.500451,0,0,nan,0,nan,0.198897,0.760962,0,0
0,15.6678,17.4165,53.1149,21.2459,15.9345,10.623,47.6124,1.11161,0.819756,1.63951,0.365798,0,0,nan,0,nan,0.147325,0.700857,0,0
0,46.8434,37.095,52.6509,21.0604,15.7953,10.5302,49.5828,0.791895,1.76137,3.52273,0.748143,0,0,nan,0,nan,0.219934,0.766215,0,0
0,15.2923,14.8841,67.743,27.0972,20.3229,13.5486,49.5578,0.973307,0.549287,1.09857,0.300339,0,0,nan,0,nan,0.132884,0.852108,0,0
0,35.1742,44.7162,65.0742,26.0297,19.5222,13.0148,42.9451,1.27128,1.7179,3.43579,1.04124,0,0,nan,0,nan,0.0258219,0.826872,0,0
0,37.1198,32.0361,53.0209,21.2084,15.9063,10.6042,42.8917,0.863046,1.51054,3.02108,0.746908,0,0,nan,0,nan,0.387834,0.562249,0,0
0,21.3457,19.901,54.4205,21.7682,16.3262,10.8841,48.9226,0.932315,0.914221,1.82844,0.406785,0,0,nan,0,nan,0.304785,0.649735,0,0
0,27.7762,28.9531,51.0443,20.4177,15.3133,10.2089,45.4589,1.04237,1.41804,2.83607,0.636908,0,0,nan,0,nan,0.129779,0.79902,0,0
0,28.5628,31.4736,86.7198,34.6879,26.0159,17.344,39.9325,1.10191,0.907337,1.81467,0.78817,0,0,nan,0,nan,0.259815,0.644245,0,0
0,35.2759,32.5155,72.4321,28.9729,21.7296,14.4864,42.6622,0.921748,1.12227,2.24455,0.762161,0,0,nan,0,nan,0.152361,0.760536,0,0
0,27.1685,20.4594,68.4256,27.3703,20.5277,13.6851,46.568,0.753055,0.747505,1.49501,0.439345,0,0,nan,0,nan,0.362984,0.623195,0,0
0,24.2255,22.0687,55.9007,22.3603,16.7702,11.1801,46.465,0.910972,0.98696,1.97392,0.474953,0,0,nan,0,nan,0.0724906,0.900698,0,0
0,18.0176,18.4649,56.4444,22.5778,16.9333,11.2889,44.4901,1.02483,0.817835,1.63567,0.415034,0,0,nan,0,nan,0.0942731,0.82884,0,0
0,24.3796,31.9267,58.1389,23.2555,17.4417,11.6278,52.232,1.30956,1.37286,2.74573,0.611248,0,0,nan,0,nan,0.200092,0.678056,0,0
0,26.1973,30.4587,50.7183,20.2873,15.2155,10.1437,57.9562,1.16267,1.50137,3.00273,0.525547,0,0,nan,0,nan,0.291237,0.550866,0,0
