ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,sbo,q1,q2,SSB1,sel_g1,sel_sd1,sel_g2,sel_sd2,sel_g3,sel_sd3,sel_g4,sel_sd4,sel_g5,sel_sd5,f
333.243,0.647822,0.713913,203.925,927.595,0.286001,1.22647, 35.0881, 58.1389,0.568478,0.980748,23.1669,5.18361,1.15368,3.24854,0.387289,5.66508,0.5203,2.055,0.05,2.055,0.05,-778.66
338.951,0.525259,0.622327,231.387,736.161,0.364559,1.49183, 24.5512, 50.7183,0.480349,1.00835,21.1678,4.8963,1.08226,3.20113,0.372236,5.62607,0.520474,2.055,0.05,2.055,0.05,-771.829
420.376,0.713848,0.514036,239.702,386.939,0.26125,1.26524, 15.3031, 60.0319,0.515126,0.981841,19.2293,5.68665,1.27769,3.5888,0.520955,5.7432,0.530683,2.055,0.05,2.055,0.05,-780.431
562.286,0.498085,0.429369,221.603,195.825,0.294543,1.33153, 60.1542, 92.1446,0.481892,0.98417,24.3253,5.42646,1.21886,3.41018,0.47648,5.82087,0.568213,2.055,0.05,2.055,0.05,-762.21
448.604,0.637221,0.343734,196.726,144.592,0.314735,1.13242, 50.8051, 82.4962,0.579387,0.998379,37.3337,4.51383,0.917238,3.26747,0.427993,5.69135,0.544475,2.055,0.05,2.055,0.05,-771.372
379.76,0.741084,0.513625,228.953,312.039,0.251798,1.12686, 23.7143, 58.7172,0.469937,0.999045,26.5906,4.60091,0.994765,3.38238,0.465033,5.79432,0.563058,2.055,0.05,2.055,0.05,-751.468
347.97,0.802837,0.532382,190.492,342.813,0.265277,0.943647, 24.9498, 63.3363,0.567125,1.00803,18.2535,5.34464,1.20558,3.28277,0.414222,5.80969,0.577716,2.055,0.05,2.055,0.05,-786.569
255.727,0.858085,0.509563,171.073,452.492,0.306594,1.23108, 56.1755, 57.0811,0.587853,1.01299,51.7711,4.92056,1.11394,3.18625,0.372185,5.78062,0.557682,2.055,0.05,2.055,0.05,-771.193
255.239,0.684521,0.499207,197.749,168.455,0.302826,1.21243, 37.8447, 45.233,0.571974,0.993504,31.5031,5.13145,1.23718,3.18195,0.378851,5.77274,0.549717,2.055,0.05,2.055,0.05,-768.797
416.09,0.667856,0.482167,219.397,157.578,0.253572,1.24856, 15.255, 66.1428,0.577224,1.00001,16.3605,4.33527,0.918684,3.29726,0.424316,5.68228,0.544287,2.055,0.05,2.055,0.05,-754.687
320.798,0.777731,0.574255,222.476,181.342,0.287495,1.23444, 30.5843, 50.3316,0.497018,1.00123,33.0203,4.80953,1.03747,3.40214,0.471282,5.75546,0.546141,2.055,0.05,2.055,0.05,-746.372
383.713,0.723631,0.492074,206.656,155.62,0.282353,1.54789, 31.5391, 69.4188,0.532533,1.0001,28.7505,4.77657,1.13285,3.28987,0.430115,5.58663,0.530793,2.055,0.05,2.055,0.05,-755.605
308.694,0.557307,0.324399,202.694,64.9028,0.210144,1.43, 31.7569, 55.8924,0.534724,0.998612,21.4832,4.99845,1.13548,3.32454,0.415574,5.69425,0.537426,2.055,0.05,2.055,0.05,-758.432
355.549,0.620207,0.341588,204.328,131.119,0.214914,1.04055, 35.1595, 61.3924,0.497996,1.00114,18.1332,5.59767,1.29813,3.22902,0.379092,5.58453,0.517623,2.055,0.05,2.055,0.05,-760.75
337.589,0.661705,0.598746,192.915,507.594,0.322483,1.00152, 19.7047, 55.9263,0.563586,1.01163,19.0517,4.79086,1.06156,3.52644,0.538068,5.61742,0.528921,2.055,0.05,2.055,0.05,-755.243
372.893,0.468055,0.675256,224.244,732.655,0.330118,1.01437, 18.422, 54.5261,0.540323,0.988168,12.2425,5.06106,1.1279,3.43598,0.487762,5.60108,0.515466,2.055,0.05,2.055,0.05,-752.441
345.5,0.777858,0.265569,212.374,96.1138,0.35332,1.11146, 18.0193, 56.1025,0.506595,0.993035,19.966,5.15593,1.18967,3.14914,0.347988,5.59178,0.501326,2.055,0.05,2.055,0.05,-760.125
485.401,0.565315,0.674417,218.459,943.719,0.254496,1.24674, 25.3023, 76.979,0.522823,1.00581,23.2919,4.72378,0.996977,3.28233,0.433468,5.65585,0.542522,2.055,0.05,2.055,0.05,-773.996
269.848,0.641979,0.460146,197.486,223.028,0.303067,1.2529, 19.3273, 47.4683,0.542323,1.01864,26.1252,5.25804,1.18332,3.29712,0.415141,5.67246,0.537871,2.055,0.05,2.055,0.05,-779.745
283.811,0.809479,0.47621,215.216,195.822,0.294949,1.19758, 29.7249, 48.4468,0.490337,1.00733,33.3556,5.76324,1.26328,3.43172,0.461843,5.73387,0.54356,2.055,0.05,2.055,0.05,-780.21
300.073,0.898729,0.562795,213.39,315.632,0.331635,1.02411, 17.2652, 49.6847,0.558982,0.999974,19.6339,5.67683,1.20294,3.2736,0.393246,5.6678,0.535194,2.055,0.05,2.055,0.05,-779.317
363.968,0.592831,0.465846,189.913,213.258,0.290651,1.10937, 49.1374, 69.2404,0.576227,1.00324,35.1853,4.97378,1.05711,3.3527,0.46269,5.67642,0.546126,2.055,0.05,2.055,0.05,-772.574
378.811,0.813417,0.387131,182.921,157.024,0.22546,0.909974, 43.4575, 76.2889,0.604229,0.994627,29.2435,5.0958,1.13217,3.2487,0.404566,5.70609,0.538149,2.055,0.05,2.055,0.05,-761.569
379.488,0.694007,0.578297,213.469,474.288,0.291097,0.945519, 28.9776, 62.9049,0.555303,1.00725,27.3868,4.89378,1.10154,3.39181,0.434188,5.63804,0.538713,2.055,0.05,2.055,0.05,-782.788
403.814,0.618131,0.658705,219.576,704.249,0.295665,1.15708, 20.0581, 62.5071,0.525837,0.997675,22.92,4.88608,1.09047,3.21416,0.372656,5.49736,0.519685,2.055,0.05,2.055,0.05,-771.036
313.897,0.73212,0.35452,205.781,296.996,0.268623,1.10873, 30.2601, 53.8995,0.537263,1.0022,25.1517,4.66923,1.00191,3.41178,0.47397,5.69739,0.524883,2.055,0.05,2.055,0.05,-748.199
292.596,0.682537,0.352963,213.968,137.82,0.354806,1.27947, 24.2234, 47.7839,0.529911,0.989737,28.3072,4.88648,0.969169,3.39965,0.435265,5.70799,0.534782,2.055,0.05,2.055,0.05,-764.81
440.095,0.623304,0.310379,223.546,110.549,0.280368,1.29616, 41.0412, 75.2151,0.502511,0.983742,42.149,4.56033,0.973304,3.43018,0.483955,5.83194,0.568071,2.055,0.05,2.055,0.05,-774.493
