rdev1_1953,rdev1_1954,rdev1_1955,rdev1_1956,rdev1_1957,rdev1_1958,rdev1_1959,rdev1_1960,rdev1_1961,rdev1_1962,rdev1_1963,rdev1_1964,rdev1_1965,rdev1_1966,rdev1_1967,rdev1_1968,rdev1_1969,rdev1_1970,rdev1_1971,rdev1_1972,rdev1_1973,rdev1_1974,rdev1_1975,rdev1_1976,rdev1_1977,rdev1_1978,rdev1_1979,rdev1_1980,rdev1_1981,rdev1_1982,rdev1_1983,rdev1_1984,rdev1_1985,rdev1_1986,rdev1_1987,rdev1_1988,rdev1_1989,rdev1_1990,rdev1_1991,rdev1_1992,rdev1_1993,rdev1_1994,rdev1_1995,rdev1_1996,rdev1_1997,rdev1_1998,rdev1_1999,rdev1_2000,rdev1_2001,rdev1_2002,rdev1_2003,rdev1_2004,rdev1_2005,rdev1_2006,rdev1_2007,rdev1_2008,rdev1_2009,rdev1_2010,rdev1_2011,rdev1_2012,rdev1_2013,rdev1_2014,rdev1_2015,rdev1_2016,rdev1_2017,rdev1_2018,rdev1_2019,rdev1_2020
1.04507,-0.855216,0.421178,-0.378229,0.0102471,0.944534,-0.573985,1.99397,1.31916,0.762917,2.33676,0.694982,-0.0775083,-1.1038,-0.145388,-0.254281,-0.0240183,-0.24794,-1.23289,-0.253017,-0.218878,-0.586236,-1.32866,-0.63361,-1.35104,-1.57081,0.17305,-0.692638,-0.53915,-0.0156546,0.846891,-0.0378809,-0.501525,0.540882,0.551696,-0.0517581,-0.683368,1.07743,0.730567,0.169373,-1.14068,-0.349744,0.873314,0.0153767,0.736401,-0.464127,0.123709,0.571272,-0.0177351,1.07781,-0.677374,-0.0563167,-0.337257,0.743162,-0.0419707,-0.197375,0.299733,0.388756,-0.360086,0.198031,-0.87785,0.720604,-0.338709,-0.712834,0.726059,1.10742,-1.45206,-1.67636
0.907408,-0.848364,-0.0309321,-0.568509,0.450754,0.666393,-0.307703,1.36602,1.11951,0.224408,1.74655,0.302622,0.547856,-0.185651,0.0558302,-0.421172,0.323251,0.105092,-1.0544,-0.229946,-0.0391015,-0.442109,-1.28053,-0.771727,-1.3931,-1.4748,0.420941,-0.485534,-0.352412,0.0768013,1.10158,-0.0153767,-0.282614,0.858136,0.511669,0.249568,-0.45298,0.886778,0.658326,-0.14135,-0.925065,-0.302941,0.867564,-0.0566886,0.478654,-0.757168,-0.0530527,0.3739,0.0155166,0.822059,-0.789186,-0.201494,-0.464206,0.614498,-0.268372,-0.143596,0.127554,0.296308,-0.380096,0.0983859,-0.859063,0.562296,-0.403449,-0.792583,0.205622,0.55596,-1.12777,-0.13332
0.981952,-0.803892,0.256461,-0.0829066,-0.0021088,0.784607,-0.322099,1.65269,1.20521,0.433909,1.72475,0.550499,0.1398,-0.191944,0.0767372,-0.253512,0.365466,0.24404,-0.812812,-0.123611,0.0778209,-0.418131,-1.06671,-0.874979,-1.31287,-1.29021,0.0219457,-0.516351,-0.52345,-0.231048,0.763477,-0.370549,-0.600356,0.544412,0.495259,-0.247435,-0.472933,0.744086,0.750346,0.0231122,-0.921955,-0.214431,0.794489,0.0142269,0.263806,-0.874977,-0.356333,0.251022,-0.194585,0.765674,-0.858821,-0.429177,-0.394355,0.532551,-0.312604,-0.128933,0.159334,0.598356,-0.230701,0.085295,-0.808221,0.793928,0.108698,-0.461752,0.523129,1.13673,-1.2271,-0.247657
1.08146,-0.595691,0.327823,-0.359644,0.154729,0.591283,-0.365173,1.53197,1.13599,0.297805,1.70292,-0.241922,-0.590657,-0.9823,0.232115,-0.616261,0.3065,0.328829,-0.844966,0.282573,0.07587,-0.465219,-0.957362,-0.695514,-1.36876,-1.44811,0.014242,-0.733034,-0.619461,-0.0636127,0.736834,-0.230721,-0.240381,0.578092,0.570882,0.373934,-0.478618,0.941032,0.764759,-0.000946121,-1.02704,-0.381273,0.869227,0.034586,0.28352,-0.700138,0.165182,0.611719,0.0425679,1.00771,-0.625798,-0.0826688,-0.392884,0.751717,-0.253624,-0.236887,0.13105,0.440618,-0.173114,0.0913818,-1.09541,0.653868,0.119082,-0.73034,0.371408,1.29481,-1.36082,-0.577027
0.781448,-0.564693,0.114326,-0.0453863,0.345744,1.02704,-0.315729,1.49646,0.866754,0.533933,1.91499,0.70409,0.0833583,-0.265014,0.0967178,-0.287532,0.296152,0.0948959,-1.08954,-0.19636,-0.286243,-0.657886,-1.38571,-0.945765,-1.71019,-1.67844,0.0446995,-0.915761,-0.763558,-0.235559,0.777716,-0.365017,-0.382967,0.584736,0.515323,0.0241605,-0.688217,0.649079,0.731945,-0.272264,-0.841619,-0.556419,0.771709,-0.0425072,0.065777,-0.85964,0.0895582,0.368191,0.0807932,1.06668,-0.440069,0.0782177,-0.0732469,0.9018,-0.137719,-0.0996175,0.463734,0.392354,-0.342344,0.0216149,-1.10606,0.673571,-0.215071,-0.482279,0.473703,1.28898,-0.297665,-1.45336
1.02812,-0.499326,-0.152726,-0.19372,0.299479,1.02621,-0.476444,1.48464,1.42221,0.220783,1.55169,0.44738,-0.472186,-1.16073,-0.333921,-0.500223,-0.198628,-0.00567394,-0.913677,0.0361048,-0.0872475,-0.359929,-1.05887,-0.493743,-1.31626,-1.16441,0.666295,-0.49053,-0.135175,0.0197939,1.11158,0.0767209,-0.211013,0.719139,0.574548,0.0449327,-0.723904,0.788946,0.629385,-0.317675,-1.15003,-0.551673,0.615746,-0.173023,0.11403,-1.09084,-0.14522,0.383777,-0.177666,1.07562,-0.586517,-0.159764,-0.448903,0.879523,-0.0797638,-0.140332,0.388375,0.474553,-0.186502,0.167489,-0.849226,0.685251,-0.0385373,-0.493839,0.20225,1.1012,-1.487,-0.549171
1.04827,-0.733937,0.312434,-0.11958,0.230135,0.814568,-0.456877,1.52166,1.34593,0.509901,2.01875,0.481715,-0.0518756,-1.92915,-0.201895,-0.588249,0.107647,-0.224201,-0.921525,-0.0983332,0.103165,-0.281609,-0.972096,-0.496098,-1.23557,-1.26653,0.677828,-0.125428,0.0233578,0.200289,1.22588,0.0456455,-0.245159,0.856664,0.590917,0.288058,-0.650143,0.895377,0.839174,-0.406202,-1.24406,-0.655932,0.364629,-0.312664,0.141662,-0.840271,0.000400962,0.353259,0.160569,0.932835,-0.473691,0.071259,-0.226371,0.698121,-0.222778,-0.253196,0.239586,0.558547,-0.257101,0.183335,-0.771578,0.724691,-0.323238,-0.965437,0.103231,0.793745,-1.83981,-0.470049
0.940772,-0.264803,0.166387,-0.269417,0.0771504,0.984664,-0.0539888,1.7887,0.65641,0.536549,1.83632,0.606969,-0.579028,-1.09186,-0.396288,-0.37947,0.0207814,-0.107953,-0.984114,-0.198314,-0.133928,-0.595798,-0.985982,-0.87475,-1.40473,-1.53304,0.421597,-0.397867,-0.388354,-0.00956513,1.06172,0.149548,0.145205,0.833849,0.564596,0.376426,-0.289818,1.09218,0.976822,-0.24024,-1.11417,-0.624108,0.374514,-0.376249,-0.108389,-1.10483,-0.255672,0.419412,-0.163521,1.01545,-0.858382,0.0850991,-0.425558,0.622438,-0.483633,-0.456858,-0.18359,0.321144,-0.442985,0.0783702,-0.930301,0.829725,0.110527,-0.366735,0.93087,1.63723,-0.619706,-0.379208
0.707698,-0.743721,0.132291,-0.185981,-0.0607747,0.613297,0.268787,1.6347,0.630494,0.28526,1.2233,0.0132811,-0.887006,-1.27937,-0.34432,-1.20431,0.125673,0.143375,-0.677476,0.211121,0.4381,-0.204907,-1.12977,-0.948665,-1.43491,-1.61634,0.219216,-0.499806,-0.240791,0.0264406,1.12022,0.108798,-0.261602,0.857453,0.670197,0.331923,-0.423297,1.03193,0.806389,-0.0422541,-0.67693,-0.262975,0.987808,-0.00228893,0.566459,-0.718156,0.0901826,0.273015,-0.0708846,0.713872,-1.09937,-0.542033,-0.619887,0.454159,-0.460893,-0.365106,0.168407,0.409546,0.0424244,0.267419,-0.681396,1.13576,0.0897033,-0.444035,0.743696,1.03656,-0.653349,-0.307698
0.925423,-0.401643,0.39156,-0.432081,-0.0928966,1.1574,-0.050008,1.75147,0.815698,0.00286374,1.57954,0.266165,-0.244982,-1.61324,-0.548228,-1.02388,-0.414182,-0.122278,-0.95993,0.0781929,-0.0926394,-0.296871,-1.20375,-0.770059,-1.13408,-1.46408,0.280674,-0.318437,-0.277743,-0.253735,1.03229,0.0931979,-0.441169,0.545091,0.304286,-0.114906,-1.07478,0.427514,0.350695,-0.547336,-1.13233,-0.47893,0.598347,-0.00378403,0.354572,-0.64985,0.100372,0.631294,0.258522,1.14362,-0.639206,-0.00657278,-0.150827,0.668699,-0.52407,-0.276206,0.11427,0.200214,-0.331455,0.253166,-0.844824,0.847315,0.327445,-0.479915,0.708125,1.56721,-0.0238407,0.223134
