sbt1_1951,sbt1_1952,sbt1_1953,sbt1_1954,sbt1_1955,sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014,sbt1_2015,sbt1_2016,sbt1_2017,sbt1_2018,sbt1_2019,sbt1_2020,sbt1_2021
40.6696,16.1945,26.4681,24.152,19.5896,23.7427,11.8557,22.4401,42.126,48.1163,73.0258,95.6157,79.5997,87.7456,59.4758,31.578,11.8683,7.53741,7.51811,8.44781,7.8187,7.09813,9.83644,14.7651,15.6328,19.3056,15.3882,10.2665,10.5088,15.2734,16.9223,18.917,26.1634,33.8424,32.1553,33.2699,33.3076,30.4055,25.2899,27.1032,34.8219,38.2674,33.5019,24.4382,24.6654,28.7411,24.8257,24.2463,25.1441,21.3206,22.7136,21.3939,25.9243,20.2906,15.6143,14.8992,16.5525,16.799,16.0295,17.0374,16.8771,14.9367,15.0467,14.3629,16.9717,14.7337,14.6322,19.8487,27.2493,22.4965,20.4631
49.7389,23.4132,30.6907,25.9335,20.9861,21.9028,12.8574,28.6363,50.4532,55.8493,68.0936,91.6957,75.2255,79.6504,58.9028,41.2436,19.623,12.8288,10.6743,11.8163,10.9782,9.87605,12.1214,17.62,18.2528,21.7213,16.6116,11.3702,12.8297,20.6593,23.2183,25.5163,33.2427,43.1365,39.2209,40.5699,40.9255,35.1033,29.7385,30.0609,34.392,35.7801,29.55,21.7847,23.7717,30.4505,27.5329,25.861,26.2697,21.7099,23.1757,22.0914,25.3866,19.6155,15.138,14.6706,16.5363,16.9598,17.1509,18.3336,18.5415,16.483,16.1425,14.868,16.2407,13.3764,11.9205,14.3988,19.6033,19.398,22.1825
44.9205,20.9686,28.4585,26.4161,23.0801,25.3113,12.961,23.6315,42.2826,47.2688,68.0572,89.0555,67.5343,67.5664,47.6172,31.8669,15.3199,11.323,10.8453,12.7111,12.5018,11.6035,13.437,18.2646,18.2352,21.3683,15.8176,10.7056,11.0784,15.0754,17.3319,19.786,26.4591,34.2696,32.0866,33.7082,35.3493,33.0689,27.286,28.1098,32.6777,35.9823,31.1144,22.9727,24.0784,28.7656,24.2093,21.7148,21.7918,17.3548,18.5502,18.4203,22.7308,18.1037,13.8017,13.9289,15.8313,16.3622,16.47,18.2503,20.1667,17.8769,17.2722,16.3979,20.0403,18.9021,18.0723,21.5409,29.304,25.1415,24.4246
42.3181,16.8014,25.7763,25.5508,20.6302,22.1855,11.9103,22.2065,36.1949,40.1042,53.0125,70.0443,57.3841,56.3304,31.7845,18.2286,7.81119,8.24294,9.06973,11.7646,11.8615,11.2631,14.4123,18.3202,17.6424,20.4022,15.3345,9.72747,9.98394,14.0654,15.8027,18.5635,26.4792,34.1209,32.7034,35.739,35.7642,33.0911,28.7377,29.6029,33.5042,34.5163,28.4897,20.5453,21.4784,27.0909,23.2393,21.7193,22.9959,20.5091,23.0338,21.9217,25.3094,19.3673,14.6076,14.0116,16.0023,16.2748,15.8736,17.0493,18.0771,16.0883,14.9062,12.793,14.664,13.8546,13.9625,20.9604,40.1864,45.5655,55.1891
50.9095,28.6348,41.4702,29.2471,22.4873,23.9288,10.3204,22.7051,47.2177,50.9459,64.3214,78.2343,62.5989,70.625,57.9521,38.0165,17.3699,11.141,9.43822,10.2969,9.5435,8.52287,10.667,14.4229,15.2565,18.9381,14.0521,9.06077,9.81327,15.0123,16.6357,19.1664,26.4835,34.6849,32.345,33.9154,33.6471,30.5954,25.2772,24.971,28.5491,31.6816,27.2345,20.0669,21.2708,27.109,24.2336,21.1014,21.7286,19.1983,21.1744,21.5883,27.063,21.9758,17.1573,16.8318,17.6927,16.4768,14.9751,15.7947,15.4896,13.5137,13.4222,13.3766,17.9491,17.8849,19.1651,25.2333,39.1814,36.9445,35.0502
48.8791,25.8449,34.3098,32.4951,26.013,23.8898,11.2467,25.2883,50.528,52.4176,68.0957,95.2273,73.7816,68.7718,48.3063,31.6561,13.9477,10.4991,10.2229,11.0755,10.8509,10.6688,14.0412,19.1053,18.7538,22.1942,17.6348,12.3373,14.8538,24.0594,25.8985,27.8785,34.0823,42.5994,38.0992,38.7782,37.6902,32.9893,26.7007,26.1695,30.7849,33.2923,27.6454,19.9268,21.202,26.5093,23.9203,21.9812,22.6746,19.5047,21.8948,22.4047,28.9582,23.11,17.4204,16.8741,19.0529,18.6939,17.6959,19.2763,19.5483,17.319,16.8237,15.6235,18.4806,16.9133,15.9229,18.5438,26.8912,23.0794,22.357
40.6139,19.6438,29.1329,28.0381,24.9832,29.2586,17.6105,30.793,49.1676,49.6049,58.5263,80.0831,67.1489,74.2902,53.74,35.42,15.2794,11.3452,11.0321,12.9023,11.8869,11.2592,14.1105,20.2447,20.3932,24.1739,18.6855,13.0176,14.8264,23.4361,26.5181,28.9875,36.4528,46.5494,42.1809,43.6156,43.2217,37.2631,30.7842,29.2162,33.5155,35.5553,28.7624,20.3344,20.4534,23.8356,21.4694,21.2407,24.0376,22.2112,25.3522,25.7201,29.3621,22.6026,16.8638,15.7293,16.4488,15.9937,15.4894,18.0679,20.1881,18.689,18.7644,17.3861,19.3443,15.7198,13.0266,14.5445,20.0914,17.8278,18.6791
46.3099,20.1133,29.3718,27.7064,24.9641,26.9477,12.5978,23.4502,46.1091,54.7905,71.4161,82.4914,67.3158,70.187,49.9505,30.7792,12.8869,9.25961,9.44669,10.9694,10.6837,10.1534,12.4704,17.0421,17.1165,20.5836,15.2896,10.1965,11.4006,18.8148,22.0158,24.6471,32.2706,42.4898,41.4904,45.3784,43.9086,36.1093,29.1958,28.3431,32.8005,34.3179,26.5205,18.6575,18.8476,22.152,19.314,18.4826,20.3648,18.5686,22.2757,22.6716,26.9558,20.3048,14.6591,13.1442,13.9347,13.5088,12.8612,14.4355,16.7291,16.4953,17.6422,17.7544,22.2696,20.6305,20.5108,27.1256,39.7763,33.5477,30.2056
41.5921,20.6491,31.3983,26.3164,23.0898,25.9302,13.8844,24.0503,40.1595,49.4635,68.2496,82.767,66.8786,59.1705,39.2555,25.7623,12.8749,10.5074,9.88709,11.836,11.2251,10.3332,12.9713,19.0182,18.5145,20.2689,13.7172,8.49972,9.15932,15.2033,18.5716,22.7726,31.6666,42.839,40.5599,41.2768,40.6009,35.5854,30.2441,30.1479,35.6681,37.4972,31.3672,23.4421,24.5108,30.0443,25.617,22.7159,22.6944,18.5272,19.113,18.0014,20.8311,15.863,12.0363,11.9646,14.1493,14.9008,14.9416,16.8827,18.2168,17.2758,17.2611,17.0124,21.6638,18.999,17.8144,21.714,29.0146,27.2388,27.8346
47.2764,25.1154,34.8436,28.0683,22.5902,25.1503,10.1536,19.4442,45.4114,52.5095,66.096,77.1592,55.3652,53.9353,36.7193,25.0902,11.2343,9.07378,9.0758,10.2544,10.4026,10.503,13.8296,18.4412,18.1915,20.863,15.401,10.3309,11.1258,17.0634,20.1675,22.7384,28.509,37.4533,35.0443,35.1778,33.4237,28.3494,22.8371,22.2857,25.7756,28.5761,25.2148,19.677,22.317,28.4241,26.2276,24.8583,26.1537,22.4813,24.9659,24.458,28.4971,21.2171,15.7104,14.8915,15.6342,14.8615,14.2284,15.5055,16.1038,15.3853,16.6786,16.5697,21.1088,20.1362,18.7917,22.6283,31.8097,26.0496,22.2993
