N_ag1_age2_1951,N_ag1_age3_1951,N_ag1_age4_1951,N_ag1_age5_1951,N_ag1_age6_1951,N_ag1_age7_1951,N_ag1_age8_1951,N_ag1_age9_1951,N_ag1_age10_1951
1179.38,684.086,505.729,105.424,1.62501,6.80732,2.00571,7.03113,0.306351
1176.64,973.473,402.516,84.9094,3.96054,0.443954,2.98897,1.49877,1.06514
808.361,428.624,376.089,82.9577,2.18773,0.0604544,0.86051,1.19516,5.33882
941.382,486.161,515.998,16.8196,44.7276,4.53796,3.32885,45.5825,0.350994
944.745,677.972,334.745,19.4734,3.26972,35.0937,0.254206,6.7367,9.27507
939.196,732.457,329.881,4.88067,10.9621,48.9883,10.6156,2.138,2.62551
935.933,739.71,239.887,8.95379,2.67423,14.9255,3.13395,88.2537,4.63288
1279.7,616.682,304.599,15.6287,10.4622,61.7924,11.1342,57.9742,0.50093
934.757,628.374,224.068,100.86,11.8568,0.126279,2.56255,5.02235,0.823024
1101.1,491.868,282.896,13.9088,91.4516,7.6299,0.652634,2.54824,5.50137
1164.41,763.61,242.842,25.9174,2.06675,12.3918,0.786366,5.88345,36.4598
757.245,363.051,239.21,1.32049,14.084,7.29645,26.5231,21.838,57.6918
683.497,750.75,189.949,24.7096,1.31446,15.3619,7.21789,5.25395,105.217
1108.82,1059.96,244.478,34.0205,42.3775,9.79296,2.56985,0.215574,69.7394
1032.34,1016.27,230.229,6.66085,12.7077,68.6462,3.62603,1.00254,5.44316
1313.15,1010.92,235.091,26.2082,8.67622,6.31035,29.9809,1.26952,58.7228
1102.46,666.967,228.115,16.2631,0.283268,77.0725,3.42062,3.79788,0.304634
1746.53,714.906,378.692,4.0474,2.65188,98.6332,1.17405,0.632152,11.8006
1006.75,633.466,197.293,31.5556,5.41902,48.5359,0.158319,0.151772,6.21625
1578.42,872.993,326.561,5.39349,3.24522,130.706,15.7216,6.73677,2.47496
2363.69,1184.52,381.608,6.37493,55.7755,24.4469,28.9898,3.04513,1.89751
2301.71,1019.88,554.708,46.6886,4.91116,3.81223,176.718,32.5105,4.30269
2212.26,1592.62,650.929,84.6172,52.5948,2.08659,13.7052,3.74277,0.621619
1749.29,1024.02,505.613,36.2823,182.928,7.23271,32.4876,1.20964,1.83864
1888.95,735.184,575.055,29.4427,11.9538,48.3763,65.4961,5.91334,30.3648
2171.21,924.829,461.27,83.2575,73.5164,0.9742,16.9116,7.0218,38.0786
2239.4,1291.44,443.556,114.32,140.191,0.687307,0.524481,0.571437,0.265271
2089.22,950.169,358.325,194.12,18.6116,5.27427,1.46347,1.32852,2.82147
