ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,sbo,q1,q2,SSB1,sel_g1,sel_sd1,sel_g2,sel_sd2,sel_g3,sel_sd3,sel_g4,sel_sd4,sel_g5,sel_sd5,f
1963.9,0.670773,0.516072,1080.95,229.717,0.291632,1.49577, 163.524, 174.182,0.974958,0.994001,166.119,2.60362,0.273161,2.89907,0.331997,4.60493,0.391852,2.055,0.05,2.055,0.05,-1384.54
1944.85,0.747942,0.529176,1217.71,248.546,0.301816,1.55149, 145.411, 153.421,0.813084,0.996586,143.833,2.59774,0.27097,2.88851,0.334127,4.70178,0.408805,2.055,0.05,2.055,0.05,-1369.5
2186.47,0.602884,0.54643,1154.85,230.374,0.26696,1.40432, 168.624, 179.307,0.930014,1.00276,143.761,2.67545,0.30832,2.92034,0.33452,4.69162,0.398164,2.055,0.05,2.055,0.05,-1367.18
1804.29,0.810774,0.517597,1284.69,156.972,0.187993,1.36721, 95.5343, 125.811,0.878835,0.996426,71.6641,2.65803,0.293332,2.93357,0.338545,4.68517,0.3983,2.055,0.05,2.055,0.05,-1378.36
1985.52,0.70957,0.503535,1018.25,242.502,0.235531,1.24574, 194.201, 179.952,1.04973,1.00507,116.457,2.61422,0.284157,2.89707,0.335219,4.67458,0.406188,2.055,0.05,2.055,0.05,-1387.51
1636.74,0.680794,0.542308,1000.4,256.483,0.302009,1.51844, 184.047, 146.599,1.09849,1.01306,115.525,2.57459,0.273087,2.86164,0.325981,4.6632,0.409755,2.055,0.05,2.055,0.05,-1404.38
1517.39,0.882884,0.404447,1220.48,84.1237,0.322073,1.61254, 46.3581, 110.415,0.893629,1.01218,43.044,2.64341,0.28878,2.93943,0.352971,4.65954,0.395869,2.055,0.05,2.055,0.05,-1359.21
1774.53,0.87996,0.55934,1164,125,0.248782,1.17752, 113.548, 146.528,0.965378,0.995978,90.3812,2.61182,0.277797,2.9223,0.33565,4.69842,0.400032,2.055,0.05,2.055,0.05,-1376.55
1638.65,0.77962,0.590113,1000.18,129.1,0.233414,1.25148, 144.88, 150.397,1.12568,0.995173,98.5969,2.68558,0.305141,2.84533,0.329747,4.6515,0.403147,2.055,0.05,2.055,0.05,-1385.36
1622.54,0.76128,0.269555,996.608,27.7435,0.240807,1.59785, 113.132, 148.252,1.10257,0.987511,88.0738,2.59842,0.27199,2.87812,0.329806,4.63975,0.409534,2.055,0.05,2.055,0.05,-1379.81
1663.33,0.780478,0.606295,1054.15,288.109,0.262173,1.54835, 162.67, 144.074,1.04219,1.0093,124.799,2.60774,0.27877,2.88074,0.328054,4.70056,0.410832,2.055,0.05,2.055,0.05,-1388.99
1574.01,0.875249,0.419026,1023.45,118.212,0.375698,1.34369, 162.239, 149.649,0.976481,1.02542,138.458,2.66864,0.308568,2.89536,0.334323,4.68384,0.409842,2.055,0.05,2.055,0.05,-1366.14
1519.03,0.800479,0.398596,1142.91,103.21,0.346961,1.53494, 165.783, 133.284,0.917537,1.02121,194.427,2.65628,0.299111,2.91993,0.337319,4.69534,0.414584,2.055,0.05,2.055,0.05,-1378.52
1621.09,0.745485,0.680091,1116.15,622.087,0.314533,1.82506, 131.32, 131.4,1.00668,0.997829,117.622,2.62072,0.278061,2.87648,0.332252,4.60916,0.405069,2.055,0.05,2.055,0.05,-1389.65
1485.56,0.837931,0.622956,1101.69,522.166,0.324401,1.76542, 129.978, 117.647,1.00388,1.00645,133.038,2.58574,0.280464,2.90774,0.337526,4.63372,0.40013,2.055,0.05,2.055,0.05,-1377.9
1624.01,0.761627,0.633772,1102.38,574.212,0.307719,1.67311, 99.502, 128.39,1.03414,1.00425,105.243,2.63759,0.282589,2.87286,0.327399,4.70952,0.410184,2.055,0.05,2.055,0.05,-1387.37
1598.67,0.840394,0.551059,1043.9,342.03,0.297465,1.13779, 113.925, 140.324,1.03109,1.0261,85.6033,2.63964,0.290233,2.87276,0.329696,4.61729,0.392091,2.055,0.05,2.055,0.05,-1390.74
2078.61,0.586642,0.538785,1076.2,275.029,0.333317,1.41465, 81.2533, 175.403,1.0428,1.01217,42.0553,2.6225,0.283058,2.9381,0.341163,4.63222,0.40114,2.055,0.05,2.055,0.05,-1350.07
1913.54,0.792112,0.392066,1122.88,153.233,0.224089,1.58692, 138.213, 163.521,0.955186,0.993571,97.8083,2.69504,0.324325,2.90985,0.342471,4.61907,0.397045,2.055,0.05,2.055,0.05,-1369.13
1403.49,0.921493,0.505561,1121.95,330.056,0.293101,1.61528, 63.4175, 111.585,1.09152,1.00106,64.8664,2.60275,0.273039,2.90387,0.330786,4.68519,0.404659,2.055,0.05,2.055,0.05,-1389.08
1400.59,0.681293,0.586494,988.471,335.26,0.287518,1.22248, 75.0417, 122.998,1.14123,1.00593,68.952,2.5917,0.281747,2.87241,0.331849,4.64747,0.402574,2.055,0.05,2.055,0.05,-1395.42
1578.41,0.684116,0.521891,1144.95,120.006,0.292518,1.82241, 85.3392, 121.622,1.04902,0.993805,108.249,2.67065,0.298585,2.89954,0.336537,4.73485,0.414901,2.055,0.05,2.055,0.05,-1373.74
1372.11,0.77134,0.64263,1028.65,599.741,0.266549,1.61163, 124.823, 120.523,1.11621,0.997509,146.481,2.66082,0.303816,2.96885,0.35572,4.73758,0.415728,2.055,0.05,2.055,0.05,-1374.94
1661.94,0.716048,0.338492,1003,70.8007,0.242079,1.36018, 99.5395, 147.26,1.15923,0.987385,94.1774,2.61845,0.290401,2.93921,0.336401,4.77397,0.421867,2.055,0.05,2.055,0.05,-1389.62
1702.06,0.814965,0.546204,1053.78,198.336,0.258413,1.28234, 110.19, 143.194,1.13638,0.999613,93.0768,2.56834,0.257961,2.92401,0.336455,4.6984,0.41046,2.055,0.05,2.055,0.05,-1388.88
1442.62,0.684029,0.665664,984.075,132.646,0.207764,1.39294, 78.6509, 126.357,1.1855,1.01126,83.8013,2.53202,0.246143,2.91337,0.339042,4.6911,0.402584,2.055,0.05,2.055,0.05,-1383.65
1459.2,0.845852,0.41236,1142.06,32.1832,0.249108,1.62349, 102.756, 111.644,1.01626,1.00066,117.471,2.62713,0.29244,2.92086,0.336781,4.70923,0.410431,2.055,0.05,2.055,0.05,-1387.76
1513.82,0.584822,0.69515,1025.94,118.153,0.304751,1.46494, 116.445, 133.396,1.16197,1.00075,111.877,2.71449,0.321789,2.90478,0.333352,4.71892,0.411375,2.055,0.05,2.055,0.05,-1384.12
1908.64,0.761395,0.462726,1016.81,97.484,0.22357,1.29747, 99.7807, 169.034,1.13638,0.995578,86.7539,2.6529,0.295394,2.9007,0.333331,4.65118,0.40908,2.055,0.05,2.055,0.05,-1405.95
1647.64,0.722553,0.396921,1024.31,54.3479,0.272118,1.56723, 79.995, 149.982,1.09773,1.00539,69.478,2.67997,0.307739,2.93823,0.336587,4.71285,0.414725,2.055,0.05,2.055,0.05,-1382.07
1956.98,0.67288,0.485378,942.709,119.218,0.249271,1.71123, 170.802, 199.51,1.17791,0.996343,131.328,2.60772,0.288633,2.95801,0.355766,4.64962,0.398085,2.055,0.05,2.055,0.05,-1382.18
2138.18,0.689534,0.593209,1148.47,247.551,0.256052,1.37501, 107.96, 165.809,0.915117,1.00031,94.1371,2.60986,0.262179,2.93837,0.332014,4.64816,0.398527,2.055,0.05,2.055,0.05,-1375.78
1655.55,0.82734,0.794919,1086.15,409.896,0.267486,1.45877, 139.507, 136.01,1.03473,1.01398,135.186,2.60646,0.27493,2.89863,0.332085,4.72263,0.422611,2.055,0.05,2.055,0.05,-1370.49
1317.98,0.718085,0.767307,1001.17,714.8,0.187787,1.55043, 81.5955, 117.418,1.09389,0.995292,125.436,2.63537,0.293526,2.86102,0.321399,4.69491,0.410515,2.055,0.05,2.055,0.05,-1365.37
1465.26,0.794661,0.302849,1186.2,50.8684,0.329528,1.65997, 112.425, 115.811,0.93784,0.995558,105.816,2.6805,0.297255,2.97054,0.347821,4.67675,0.403768,2.055,0.05,2.055,0.05,-1372.82
1513.13,0.926485,0.338458,1093.7,63.4795,0.283032,1.35152, 119.871, 127.272,0.981552,0.98561,80.9078,2.60185,0.282424,2.94866,0.341214,4.66616,0.40271,2.055,0.05,2.055,0.05,-1358.3
1782.71,0.673238,0.413536,948.099,107.067,0.264011,1.31914, 216.175, 173.698,1.11895,0.997703,207.919,2.7106,0.320657,2.92817,0.33839,4.71616,0.410828,2.055,0.05,2.055,0.05,-1381.73
1344.26,0.77618,0.329902,994.119,83.5483,0.251321,1.34663, 194.966, 124.611,1.09823,1.00465,193.363,2.64277,0.292111,2.88987,0.329989,4.74648,0.425361,2.055,0.05,2.055,0.05,-1373.89
1894.88,0.744375,0.380563,1094.26,111.299,0.336018,1.23892, 274.528, 155.114,1.00965,0.994189,210.719,2.65137,0.292472,2.88304,0.331046,4.66498,0.410484,2.055,0.05,2.055,0.05,-1362.99
1610.08,0.609828,0.38545,928.04,156.338,0.248053,1.52442, 201.106, 165.572,1.09787,1.00198,215.719,2.64653,0.296095,2.90683,0.345197,4.62185,0.400493,2.055,0.05,2.055,0.05,-1378.23
1533.26,0.717782,0.705661,919.634,349.311,0.327104,1.53851, 222.031, 159.754,1.12393,1.00999,208.207,2.6472,0.307071,2.88527,0.339522,4.59279,0.403868,2.055,0.05,2.055,0.05,-1379.45
