rdev1_1953,rdev1_1954,rdev1_1955,rdev1_1956,rdev1_1957,rdev1_1958,rdev1_1959,rdev1_1960,rdev1_1961,rdev1_1962,rdev1_1963,rdev1_1964,rdev1_1965,rdev1_1966,rdev1_1967,rdev1_1968,rdev1_1969,rdev1_1970,rdev1_1971,rdev1_1972,rdev1_1973,rdev1_1974,rdev1_1975,rdev1_1976,rdev1_1977,rdev1_1978,rdev1_1979,rdev1_1980,rdev1_1981,rdev1_1982,rdev1_1983,rdev1_1984,rdev1_1985,rdev1_1986,rdev1_1987,rdev1_1988,rdev1_1989,rdev1_1990,rdev1_1991,rdev1_1992,rdev1_1993,rdev1_1994,rdev1_1995,rdev1_1996,rdev1_1997,rdev1_1998,rdev1_1999,rdev1_2000,rdev1_2001,rdev1_2002,rdev1_2003,rdev1_2004,rdev1_2005,rdev1_2006,rdev1_2007,rdev1_2008,rdev1_2009,rdev1_2010,rdev1_2011,rdev1_2012,rdev1_2013,rdev1_2014,rdev1_2015,rdev1_2016,rdev1_2017,rdev1_2018,rdev1_2019,rdev1_2020
0.207762,0.246884,-0.522878,-0.839803,-0.316677,0.0525632,0.237225,-0.483501,0.558263,0.471254,0.879638,0.0730585,0.463941,0.0163249,-0.14592,-0.569019,-0.0925248,-0.0476847,-0.551342,-0.602098,-0.482404,-0.146534,-0.488576,-0.180857,-0.23503,-0.955486,-0.444374,-0.724187,-0.781514,-1.02761,-1.10955,-0.60828,0.293826,-0.374422,0.520592,-0.363179,0.528054,-0.169384,0.704147,0.209776,0.464181,-0.303951,0.301455,0.629485,0.700938,-0.0577052,0.4234,0.583176,0.715701,0.754741,0.266932,0.249642,0.0971539,0.632541,-0.835835,0.441823,-1.18773,0.719048,0.232697,-0.35318,0.23211,0.272068,0.119197,0.206841,0.193066,0.281663,1.47549,-0.528153
0.32152,0.434864,-0.238774,-0.882843,-0.338538,0.214145,-0.0552858,-0.497905,0.162902,0.279352,0.625191,0.120399,-0.142133,-0.833949,-0.383289,-1.41178,-0.284987,-0.425183,-0.633481,-0.830173,-0.673339,-0.342415,-0.73784,-0.188381,-0.428004,-1.11832,-0.461944,-0.738404,-0.595871,-0.855967,-0.965813,-0.219158,0.558977,-0.085959,0.874738,-0.239663,0.668226,-0.0662715,0.595344,0.329665,0.408868,-0.344926,0.323527,0.648981,0.714512,-0.0860605,0.3363,0.489835,0.702125,0.645218,0.213726,0.126151,0.0209717,0.672578,-0.611885,0.600137,-0.963591,0.869321,0.461614,-0.190106,0.389133,0.477136,0.344747,0.272368,0.481585,0.145048,1.44312,0.301084
0.363463,-0.0258202,-0.436122,-0.94875,-0.675363,-0.119925,-0.0577618,-0.766872,0.165033,0.296616,0.642638,-0.0519105,-0.258816,-0.508817,-0.436934,-1.70047,-0.324573,-0.301805,-0.657105,-0.732992,-0.659488,-0.374126,-1.04112,-0.223137,-0.520175,-1.13873,-0.657539,-0.679285,-0.598074,-0.996976,-0.940315,-0.199261,0.443863,-0.0671312,0.875418,-0.244102,0.618686,-0.0521115,0.638934,0.523812,0.706197,-0.132218,0.573274,0.866955,1.00916,0.283679,0.570573,0.552812,0.860256,0.651075,0.217505,0.315434,0.0657835,0.747002,-0.665251,0.661213,-0.955495,0.83457,0.353472,-0.228589,0.322038,0.308862,0.285729,0.212058,0.314296,0.528746,1.70184,0.932849
0.439293,0.405953,-0.290979,-1.00391,-0.389673,-0.0793081,-0.0900953,-0.181206,0.157731,0.210966,0.595387,0.0171524,-0.356992,-0.358495,-0.163925,-1.84049,-0.332227,-0.365775,-0.424685,-0.562568,-0.423305,-0.110688,-0.579253,0.0683775,-0.145746,-0.772569,-0.363322,-0.536705,-0.679256,-0.868459,-0.919915,-0.370153,0.372449,-0.394249,0.738019,-0.487462,0.586349,-0.247986,0.74286,0.435138,0.625924,-0.0809016,0.507866,0.874944,0.950308,0.0782557,0.52034,0.451783,0.818829,0.567256,0.0605045,0.120461,-0.0522135,0.424642,-0.928317,0.460443,-1.27701,0.674175,0.369564,-0.389794,0.466936,0.436584,0.449207,0.26577,0.505895,0.433888,1.41292,0.255572
0.0979558,-0.0499528,-0.472164,-0.941342,-0.770347,0.0218979,-0.0559314,-0.536373,0.384764,0.0213752,0.699463,0.0656563,-0.509525,-0.328729,0.294702,-1.90988,-0.390422,-0.205333,-0.457698,-0.604303,-0.426931,-0.0605373,-0.707336,0.00449968,-0.0237461,-0.856548,-0.1186,-0.603868,-0.520881,-0.748042,-0.837121,-0.282878,0.441784,-0.270816,0.648851,-0.511427,0.33756,-0.244261,0.600712,0.168864,0.479078,-0.476955,0.324585,0.844999,0.864244,0.200352,0.426965,0.465237,0.686707,0.588339,0.0475322,-0.117523,-0.192956,0.564355,-0.780163,0.692492,-0.887391,1.02944,0.658896,0.00234686,0.729301,0.728077,0.437353,0.284535,0.422219,0.135846,1.3964,0.511928
0.474031,0.0498898,-0.286204,-0.984203,-0.500941,-0.0469141,0.0312128,-0.478102,0.206912,0.204429,0.63113,-0.00319054,-0.364748,-0.580184,0.0344553,-1.88905,-0.288251,-0.198617,-0.466761,-0.514579,-0.501424,-0.0171131,-0.646638,-0.0312013,-0.263487,-0.990193,-0.318406,-0.661377,-0.494791,-0.834204,-1.06255,-0.317597,0.262399,-0.303007,0.632386,-0.478551,0.478507,-0.14583,0.739841,0.311124,0.650521,-0.149488,0.483648,0.909646,0.957463,0.102263,0.497665,0.516354,0.5708,0.566816,-0.0412748,0.0819532,-0.111105,0.478702,-0.759485,0.706099,-0.858886,1.07598,0.733765,0.261479,0.631157,0.59694,0.352482,0.335249,0.278558,0.154995,1.32476,-0.792255
0.637988,0.281884,-0.0794455,-0.55594,-0.49645,0.100047,0.0890498,-0.445088,0.158923,0.144616,0.82318,-0.183867,-0.402397,-0.202442,0.268009,-1.53688,0.181187,0.34309,-0.257194,-0.377988,-0.108694,0.0108532,-0.296862,-0.0125694,-0.280098,-0.966113,-0.285397,-0.583025,-0.80562,-0.711764,-1.01046,-0.452877,0.325197,-0.433956,0.546218,-0.742078,0.2693,-0.377662,0.30011,0.0190763,0.2886,-0.571856,0.153766,0.49767,0.667432,-0.157044,0.26062,0.422223,0.53426,0.483198,0.0401341,0.106538,-0.0356676,0.450652,-0.749014,0.585309,-0.842556,0.825831,0.357319,-0.240919,0.322927,0.475601,0.133751,0.160003,0.646484,0.385755,1.71203,-0.102704
0.546123,0.35215,0.000677174,-0.728957,-0.404788,0.244138,0.112859,-0.189839,0.64599,0.427943,0.763181,0.174324,-0.438556,-0.350133,-0.374351,-2.9097,-0.667559,-0.472716,-0.597841,-0.580026,-0.352632,-0.121664,-0.365751,-0.0264128,-0.163207,-0.909238,-0.479617,-0.809936,-0.750808,-0.84952,-1.19857,-0.472047,0.0652364,-0.446904,0.452533,-0.687236,0.269569,-0.388036,0.48875,0.0729611,0.534961,-0.478176,0.264987,0.492141,0.59642,-0.28084,0.0488217,0.422092,0.583019,0.600993,0.134051,0.287729,0.158305,0.764507,-0.428558,1.02618,-0.658763,1.12947,0.711678,-0.0985041,0.587899,0.652241,0.426812,0.28232,0.586011,0.278943,1.67199,0.629015
0.866826,0.301906,-0.028433,-0.646169,-0.323941,-0.187109,0.0958374,-0.482103,0.0137251,0.251411,0.402709,-0.270704,-0.400223,-1.10084,0.160486,-1.85375,-0.0492087,0.0949533,-0.331234,-0.306005,-0.160271,0.0710739,-0.519655,-0.0193517,-0.326404,-0.946598,-0.447306,-0.635311,-0.563268,-0.661446,-0.83937,-0.136307,0.462085,-0.108872,0.640687,-0.511794,0.305819,-0.294827,0.625486,0.258603,0.676049,-0.154421,0.493425,0.916957,0.983441,0.190406,0.530264,0.524383,0.566907,0.446696,-0.103893,-0.067186,-0.282627,0.318723,-0.873631,0.574867,-1.09437,0.782549,0.388786,-0.381111,0.327894,0.334343,0.192124,0.26258,0.351177,0.282875,1.68796,-0.985183
0.683079,0.289359,-0.400483,-0.661491,-0.448501,-0.0641315,-0.182208,-0.637043,0.26002,0.337761,0.577596,-0.0908582,-0.195186,-0.68998,0.568619,-1.58053,-0.236146,-0.236542,-0.581862,-0.736373,-0.451533,-0.164795,-0.555168,0.0271666,-0.127913,-0.833315,-0.398981,-0.589795,-0.530343,-0.835656,-0.975154,-0.553344,0.176546,-0.464511,0.503801,-0.50225,0.400225,-0.0483683,0.746903,0.389572,0.55473,-0.28612,0.347158,0.744209,0.690833,0.0761313,0.484429,0.53382,0.731255,0.924362,0.129152,0.242564,0.150037,0.608299,-0.598091,0.41927,-1.13367,0.733498,0.341173,-0.429321,0.401069,0.447689,0.288256,0.203552,0.153964,0.0733741,1.49771,-0.178002
