rt1_1953,rt1_1954,rt1_1955,rt1_1956,rt1_1957,rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011,rt1_2012,rt1_2013,rt1_2014,rt1_2015,rt1_2016,rt1_2017,rt1_2018,rt1_2019,rt1_2020
982.091,404.402,806.704,1003.92,748.516,1320.77,924.925,799.665,1609.03,511.321,1078.64,309.309,159.276,331.948,273.713,51.9515,373.708,764.206,488.627,648.518,754.614,1205.49,493.96,303.987,578.768,205.408,531.052,486.586,276.681,214.281,532.556,1159.28,1484.45,476.061,2278.95,426.486,339.873,242.719,594.801,399.543,309.36,153.271,232.436,1326.37,497.756,286.689,376.65,492.467,643.807,596.683,217.391,289.482,125.672,158.443,134.883,153.948,116.849,280.396,94.2119,107.261,299.974,255.451,1057.83,160.191,207.625,589.638,384.784,946.009
1108.28,537.825,626.129,641.728,485.101,1290.21,691.404,466.188,1125.28,382.842,781.815,287.595,143.133,274.209,875.309,167.919,524.218,869.811,589.413,575.453,763.364,1013.48,365.79,245.218,494.36,172.352,495.785,434.933,265.88,253.315,530.112,1291.97,1399.64,514.241,2046.72,361.052,364.93,208.214,540.142,314.41,294.933,135.605,288.782,1249.43,491.474,303.065,359.748,527.937,676.161,621.065,259.135,255.703,126.106,201.046,121.237,186.542,131.276,341.028,108.462,115.957,307.68,203.137,954.377,173.51,173.085,450.701,348.3,746.149
589.678,232.554,397.121,386.143,438.241,980.479,620.325,440.431,1139.01,392.987,810.358,333.651,157.453,171.83,684.834,179.056,440.585,636.975,613.416,571.448,788.741,962.067,440.503,280.875,546.928,191.305,504.879,348.129,248.2,191.266,280.816,695.774,857.899,327.118,1526.81,309.593,328.911,216.257,577.944,376.738,260.689,129.78,246.391,1124.04,469.967,324.092,336.836,515.679,726.609,582.188,303.468,306.755,252.755,340.192,154.181,218.763,149.896,366.902,82.0272,98.353,215.498,178.365,646.735,101.801,146.172,438.545,316.658,1096.14
619.016,261.007,316.898,359.659,275.899,629.845,561.765,223.001,703.171,267.289,586.796,237.583,103.067,257.429,925.365,85.5019,485.298,658.671,595.852,492.645,587.989,813.418,417.876,298.89,540.328,180.967,430.783,351.842,215.024,171.533,264.909,605.497,589.669,265.856,1432.5,312.221,401.57,229.603,671.634,441.877,313.812,157.001,227.775,962.757,320.122,210.357,201.51,384.823,429.409,462.346,231.978,249.962,207.304,283.866,141.834,255.612,171.221,507.32,99.6024,108.398,290.737,226.744,777.009,90.3392,136.199,442.961,390.335,1116.91
515.51,296.816,378.267,422.87,373.856,682.932,473.279,360.624,649.317,296.842,625.883,279.99,104.244,374.162,638.879,94.9457,521.724,649.326,572.658,497.327,642.894,828.543,406.053,272.595,496.583,170.591,473.639,349.958,279.739,253.112,370.158,789.256,938.191,274.743,1265.91,272.103,304.118,171.703,510.19,360.305,264.529,210.501,262.301,1150.41,471.012,213.327,247.507,318.841,458.728,321.766,189.438,154.158,177.836,317.316,166.153,426.818,327.498,629.1,168.861,145.718,398.151,253.411,795.043,94.3455,111.589,362.947,252.777,976.954
800.709,410.599,341.334,515.807,307.788,796.12,694.236,381.162,666.189,317.202,561.24,278.218,212.004,169.919,392.552,55.9869,318.113,477.698,423.351,462.084,504.234,833.313,300.616,266.189,454.571,152.958,411.374,336.566,225.698,210.709,399.835,865.957,941.161,395.495,1787.64,341.918,389.773,225.301,586.501,359.224,329.136,173.178,286.007,1192.53,400.133,225.142,299.498,323.55,369.483,399.513,164.011,200.624,109.837,190.366,97.8582,271.56,149.43,531.93,173.007,149.411,389.45,261.636,794.792,98.0164,108.732,308.266,305.706,1270.95
791.377,288.189,288.607,434.689,441.543,658.234,770.213,410.597,729.893,303.476,650.2,308.912,102.664,391.929,356.591,78.0738,247.721,428.17,351.979,383.293,427.712,630.401,311.83,189.379,363.088,103.53,290.838,270.509,201.438,158.81,331.184,820.08,1036.58,394.709,1759.11,366.326,307.412,208.274,542.13,301.154,281.658,128.419,195.815,940.687,392.368,201.757,224.945,372.678,438.934,467.751,200.642,257.016,163.158,369.072,175.406,415.638,206.324,415.969,114.893,120.713,291.819,204.65,672.798,107.655,109.063,410.231,417.731,923.856
575.093,308.612,318.984,465.353,348.77,793.658,775.738,500.658,888.958,484.472,887.615,329.552,51.9073,356.669,448.648,58.7598,266.314,419.613,363.728,350.653,502.289,688.027,282.57,208.156,357.639,112.946,328.954,235.357,188.347,178.384,311.774,886.783,1075.45,371.247,1734.63,334.442,332.568,261.065,630.099,343.09,277.132,135.12,187.388,891.166,321.146,182.047,256.679,370.085,547.399,580.32,227.446,235.999,158.908,272.898,81.4299,158.808,113.744,327.137,88.7218,120.128,295.879,252.193,882.236,112.432,136.71,467.063,381.172,985.52
841.238,347.448,478.789,598.401,470.805,724.369,646.317,334.702,777.737,290.519,736.762,380.854,161.941,407.494,275.905,108.885,349.714,571.716,396.686,448.643,518.265,853.306,275.729,236.054,446.058,131.388,286.946,268.053,177.923,147.486,249.551,716.944,952.559,324.46,1241.81,225.474,328.523,201.243,553.97,334.77,264.098,144.598,219.721,1103.99,441.971,233.202,280.14,357.139,480.098,380.764,171.16,230.084,178.307,308.309,140.154,253.342,207.815,480.532,116.348,137.378,368.91,312.082,829.879,107.85,119.335,370.886,251.702,824.282
1025.27,630.378,571.119,884.138,416.659,839.066,539.358,471.395,791.456,296.694,760.848,308.726,165.036,323.12,859.316,178.267,454.467,656.685,676.313,511.432,802.011,929.849,425.425,353.377,593.095,228.085,468.602,431.975,281.001,237.093,382.254,844.036,964.347,313.159,1280.55,206.958,232.974,162.294,350.464,225.907,230.344,115.738,174.742,935.009,457.467,227.126,325.487,593.877,756.732,592.54,270.889,363.751,261.182,428.967,168.05,234.108,208.835,433.138,92.6679,85.1775,287.202,255.108,812.122,123.517,119.836,429.96,195.728,1065.49
