m_age2_1951,m_age2_1952,m_age2_1953,m_age2_1954,m_age2_1955,m_age2_1956,m_age2_1957,m_age2_1958,m_age2_1959,m_age2_1960,m_age2_1961,m_age2_1962,m_age2_1963,m_age2_1964,m_age2_1965,m_age2_1966,m_age2_1967,m_age2_1968,m_age2_1969,m_age2_1970,m_age2_1971,m_age2_1972,m_age2_1973,m_age2_1974,m_age2_1975,m_age2_1976,m_age2_1977,m_age2_1978,m_age2_1979,m_age2_1980,m_age2_1981,m_age2_1982,m_age2_1983,m_age2_1984,m_age2_1985,m_age2_1986,m_age2_1987,m_age2_1988,m_age2_1989,m_age2_1990,m_age2_1991,m_age2_1992,m_age2_1993,m_age2_1994,m_age2_1995,m_age2_1996,m_age2_1997,m_age2_1998,m_age2_1999,m_age2_2000,m_age2_2001,m_age2_2002,m_age2_2003,m_age2_2004,m_age2_2005,m_age2_2006,m_age2_2007,m_age2_2008,m_age2_2009,m_age2_2010,m_age2_2011,m_age2_2012,m_age2_2013,m_age2_2014,m_age2_2015,m_age2_2016,m_age2_2017,m_age2_2018,m_age2_2019,m_age2_2020
0.499191,0.438352,0.388815,0.353987,0.334081,0.328078,0.334461,0.350978,0.373868,0.398844,0.421983,0.44014,0.451565,0.456403,0.456806,0.455521,0.454297,0.453767,0.453464,0.451829,0.446252,0.434098,0.41489,0.390417,0.364144,0.340445,0.324125,0.320163,0.332245,0.363463,0.416789,0.493647,0.589661,0.687954,0.761921,0.78773,0.756587,0.679867,0.582528,0.490771,0.42063,0.376183,0.356629,0.360597,0.387534,0.436918,0.506581,0.593107,0.690805,0.791114,0.883351,0.956772,1.00324,1.0187,1.00388,0.963999,0.907445,0.843964,0.783013,0.731452,0.692845,0.668623,0.658997,0.663446,0.680796,0.709512,0.748397,0.796441,0.85265,0.915912
0.657436,0.534785,0.437135,0.36252,0.307907,0.270331,0.247573,0.238617,0.244056,0.265813,0.307182,0.372644,0.466154,0.586503,0.718997,0.833316,0.89588,0.886791,0.811593,0.697684,0.578992,0.479666,0.407503,0.361611,0.338518,0.334798,0.347371,0.372784,0.407881,0.449456,0.49373,0.536318,0.572625,0.598589,0.6115,0.610629,0.597422,0.575206,0.548558,0.522623,0.501833,0.488899,0.485304,0.491754,0.508381,0.534646,0.569304,0.611035,0.658436,0.709912,0.763654,0.81768,0.869891,0.917735,0.958071,0.987282,1.00153,0.997156,0.971319,0.924614,0.862527,0.793878,0.728788,0.677261,0.649206,0.653941,0.699577,0.796309,0.957823,1.19854
0.561916,0.531582,0.503727,0.479695,0.460527,0.447084,0.440197,0.440819,0.450139,0.469121,0.498155,0.536773,0.583014,0.632493,0.677491,0.708586,0.718242,0.702974,0.664434,0.608854,0.545104,0.481778,0.424673,0.376973,0.340088,0.31452,0.300606,0.299019,0.310541,0.336156,0.37684,0.432585,0.500382,0.571468,0.632764,0.671548,0.679973,0.658338,0.615008,0.563181,0.514857,0.476818,0.452084,0.441645,0.445573,0.463422,0.49436,0.537758,0.592869,0.658252,0.731138,0.806822,0.878416,0.938423,0.980499,1.00084,0.999134,0.978655,0.945573,0.906032,0.864024,0.821469,0.778558,0.734131,0.686112,0.63283,0.57465,0.513604,0.452665,0.395
0.402497,0.503981,0.609697,0.676474,0.670114,0.591652,0.476652,0.367861,0.29185,0.25317,0.24891,0.280144,0.35523,0.486671,0.67367,0.878506,1.02872,1.05542,0.947537,0.761068,0.572344,0.427232,0.331764,0.276723,0.252174,0.251586,0.271266,0.30815,0.359536,0.421804,0.489166,0.553589,0.60608,0.639011,0.648204,0.634057,0.601369,0.557864,0.51223,0.472598,0.444718,0.431135,0.432696,0.449398,0.480322,0.522633,0.570848,0.618853,0.660935,0.692913,0.713297,0.723996,0.729985,0.736156,0.745879,0.760973,0.781683,0.806504,0.831929,0.853496,0.867078,0.869273,0.857813,0.831877,0.792211,0.741014,0.681572,0.617739,0.55338,0.491921
0.489259,0.466047,0.441282,0.412142,0.379187,0.345427,0.315181,0.29326,0.284784,0.293794,0.324039,0.380163,0.466646,0.582794,0.712238,0.81978,0.867256,0.835098,0.735484,0.604094,0.478757,0.381674,0.316309,0.278495,0.263282,0.267121,0.287493,0.321451,0.365938,0.417298,0.470849,0.521282,0.56375,0.595161,0.614079,0.620252,0.614569,0.598864,0.575612,0.547593,0.517626,0.488401,0.462356,0.441697,0.428545,0.425243,0.434457,0.458578,0.499888,0.560416,0.641005,0.739278,0.846984,0.951229,1.03712,1.0911,1.10493,1.0783,1.01892,0.9388,0.850355,0.764308,0.688837,0.629762,0.591509,0.577386,0.589309,0.629077,0.698434,0.79734
0.445427,0.459523,0.469368,0.46791,0.452535,0.42561,0.393457,0.364418,0.347118,0.34733,0.368631,0.414173,0.485984,0.580741,0.6815,0.757603,0.780041,0.737639,0.644333,0.530334,0.425521,0.346794,0.296327,0.27083,0.266946,0.28277,0.317036,0.366979,0.428379,0.495029,0.558706,0.610642,0.644041,0.656343,0.648823,0.62522,0.590758,0.551119,0.511631,0.476846,0.450005,0.432796,0.426012,0.430049,0.445141,0.471329,0.508383,0.556039,0.613756,0.680325,0.753429,0.829225,0.902158,0.9658,1.01391,1.04143,1.04539,1.02555,0.984378,0.926613,0.858382,0.786198,0.716121,0.653262,0.601702,0.563963,0.54038,0.529937,0.530656,0.539445
0.284601,0.312288,0.338214,0.354715,0.357264,0.346364,0.327464,0.309155,0.301164,0.310883,0.344207,0.407748,0.508048,0.645076,0.797352,0.917046,0.954057,0.888572,0.746432,0.580049,0.435364,0.332497,0.269019,0.236561,0.228536,0.2416,0.274303,0.324324,0.388021,0.459496,0.530385,0.591597,0.636408,0.663195,0.673904,0.671606,0.659673,0.64122,0.618789,0.594241,0.569118,0.545128,0.524105,0.507994,0.498939,0.499511,0.512659,0.540802,0.585784,0.648504,0.727737,0.818006,0.907518,0.981752,1.02818,1.04012,1.01908,0.974455,0.920648,0.869857,0.828062,0.796356,0.772108,0.749552,0.720193,0.676093,0.615118,0.540974,0.46123,0.384434
0.45472,0.437261,0.419412,0.400244,0.380442,0.361943,0.347617,0.341198,0.347506,0.371198,0.41671,0.488418,0.588654,0.71231,0.837969,0.929014,0.951936,0.895077,0.776205,0.631639,0.496778,0.391491,0.318314,0.272574,0.248736,0.242641,0.251603,0.273715,0.308024,0.353947,0.41041,0.475088,0.543815,0.610393,0.667444,0.70802,0.727268,0.723721,0.699679,0.66056,0.613213,0.564174,0.518947,0.481878,0.4565,0.446282,0.455101,0.486591,0.544705,0.633346,0.753877,0.899486,1.04797,1.16697,1.22667,1.21297,1.13458,1.01859,0.898202,0.796537,0.722494,0.676996,0.657319,0.658728,0.674033,0.694388,0.712643,0.723944,0.726318,0.721063
0.535961,0.538622,0.537205,0.526212,0.504525,0.475249,0.444597,0.420518,0.411823,0.425461,0.467196,0.543288,0.659142,0.812836,0.981872,1.11983,1.17695,1.12736,0.986242,0.800137,0.619402,0.474317,0.370443,0.301987,0.261047,0.241295,0.238731,0.251364,0.279137,0.323304,0.385402,0.465621,0.560204,0.658366,0.743562,0.799061,0.814199,0.788922,0.73375,0.665407,0.599148,0.543788,0.503249,0.478715,0.470179,0.477271,0.499657,0.537443,0.590836,0.659431,0.741147,0.830828,0.919098,0.994249,1.04496,1.06293,1.04521,0.995003,0.920768,0.833694,0.745043,0.664385,0.599,0.554453,0.536216,0.550625,0.60535,0.712311,0.889224,1.1574
0.41313,0.422626,0.429898,0.431374,0.425758,0.414217,0.400113,0.388472,0.385417,0.395866,0.423162,0.469597,0.535482,0.61621,0.697558,0.757344,0.775749,0.744358,0.670586,0.573828,0.476281,0.393638,0.331171,0.288323,0.262607,0.251562,0.253386,0.266945,0.291941,0.328522,0.376549,0.4346,0.498681,0.561075,0.611974,0.642849,0.649266,0.632513,0.599195,0.559154,0.521541,0.491943,0.473235,0.466699,0.472771,0.491322,0.521793,0.563718,0.616488,0.67891,0.748697,0.821946,0.89283,0.95434,0.999297,1.02146,1.0167,0.983899,0.925318,0.847365,0.759842,0.673414,0.597556,0.539812,0.506621,0.503725,0.53641,0.6126,0.744183,0.944738
