ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,sbo,q1,q2,SSB1,sel_g1,sel_sd1,sel_g2,sel_sd2,sel_g3,sel_sd3,sel_g4,sel_sd4,sel_g5,sel_sd5,f
516.913,0.602559,1.03704,371.234,1313.4,0.299024,1.42712, 31.0173, 42.1944,0.862297,0.990675,26.9247,2.49018,0.168348,3.01829,0.329213,4.86604,0.468833,2.055,0.05,2.055,0.05,-698.078
730.909,0.647575,0.95244,383.537,1242.78,0.257179,1.1122, 37.0272, 54.7347,0.842698,0.984427,19.8637,2.50818,0.18068,2.92543,0.30891,4.84452,0.466142,2.055,0.05,2.055,0.05,-677.909
667.608,0.744108,0.865364,359.498,607.583,0.299616,0.983142, 31.177, 54.5794,0.835799,0.989008,16.0826,2.58835,0.212865,2.91672,0.300644,4.85425,0.486066,2.055,0.05,2.055,0.05,-679.523
606.492,0.812473,0.844261,370.695,707.767,0.304019,1.08685, 53.5158, 52.1407,0.713295,1.02774,36.7043,2.59346,0.227858,2.94976,0.321465,4.81323,0.484894,2.055,0.05,2.055,0.05,-680.322
551.607,0.666278,0.421908,343.941,66.6543,0.420051,1.30427, 28.5831, 48.81,0.872442,0.982762,21.31,2.60858,0.24453,2.91221,0.314737,4.81763,0.473118,2.055,0.05,2.055,0.05,-685.339
452.207,0.820594,0.442747,349.027,63.3685,0.394605,1.37936, 21.1776, 39.5352,0.913587,0.990027,17.1249,2.53776,0.222642,2.89678,0.295839,4.76402,0.462744,2.055,0.05,2.055,0.05,-707.912
535.921,0.739352,0.649535,376.238,123.555,0.419597,1.38054, 13.8683, 40.8046,0.84022,1.01271,7.98606,2.72485,0.249806,2.98097,0.32015,4.65835,0.432313,2.055,0.05,2.055,0.05,-685.317
566.627,0.652627,0.612845,382.385,135.395,0.362447,1.33236, 21.9085, 42.0827,0.826831,0.994895,15.2112,2.59221,0.220478,3.02503,0.331757,4.75832,0.44353,2.055,0.05,2.055,0.05,-697.284
501.324,0.588684,0.471828,370.737,63.7376,0.327954,1.34854, 16.4657, 40.384,0.868121,1.01642,9.77635,2.73596,0.263202,3.01654,0.332083,4.71058,0.443478,2.055,0.05,2.055,0.05,-699.856
792.76,0.64369,0.768236,422.374,331.444,0.335851,1.4038, 34.7085, 55.4539,0.755461,1.01276,22.3439,2.60779,0.209963,3.04907,0.331539,4.6323,0.410961,2.055,0.05,2.055,0.05,-690.528
558.723,0.670391,0.671368,398.739,252.859,0.348124,1.27265, 36.6002, 44.0579,0.736479,0.992093,22.756,2.79784,0.283349,2.91948,0.304226,4.70986,0.429531,2.055,0.05,2.055,0.05,-706.52
602.017,0.733822,0.748786,364.866,398.501,0.32849,1.09202, 44.1758, 47.8112,0.840329,1.01776,29.7465,2.63355,0.205284,2.99264,0.328167,4.81665,0.470681,2.055,0.05,2.055,0.05,-680.979
456.628,0.80734,0.630028,352.202,280.757,0.29234,1.08131, 22.564, 37.3657,0.901772,1.00275,22.2407,2.52513,0.201652,2.99106,0.320513,4.77635,0.448966,2.055,0.05,2.055,0.05,-696.54
556.289,0.757457,0.428114,350.816,37.0469,0.313402,1.1612, 30.8754, 43.8265,1.03201,0.992213,22.4048,2.49915,0.177003,2.98266,0.331394,4.98718,0.51592,2.055,0.05,2.055,0.05,-683.682
498.103,0.812036,0.804461,400.567,205.703,0.281513,1.22011, 20.0408, 35.3291,0.800558,1.01223,13.6585,2.49319,0.174419,2.97789,0.318992,4.84523,0.474992,2.055,0.05,2.055,0.05,-681.58
599.163,0.666442,0.696664,346.796,205.693,0.301443,1.40185, 27.9073, 49.6579,1.00782,0.976899,20.2206,2.42542,0.162215,2.93997,0.304014,4.74887,0.466119,2.055,0.05,2.055,0.05,-706.125
478.317,0.809979,0.580582,356.32,106.94,0.31274,1.20747, 14.4768, 38.1145,0.881639,0.99415,9.39234,2.47899,0.181613,2.884,0.299273,4.80325,0.476585,2.055,0.05,2.055,0.05,-687.003
535.677,0.699018,0.445766,327.794,39.1865,0.300518,1.40513, 21.0905, 48.6595,1.02655,0.986033,15.9449,2.64578,0.239088,2.95381,0.308603,4.7843,0.446718,2.055,0.05,2.055,0.05,-708.957
650.111,0.757458,0.500176,361.656,84.7143,0.285982,1.02863, 40.7989, 55.7449,0.91632,0.981027,27.4784,2.66898,0.244275,3.01271,0.325078,4.88481,0.498043,2.055,0.05,2.055,0.05,-697.596
548.32,0.811095,0.489043,355.443,76.2926,0.319865,1.31807, 20.9517, 47.9749,0.915817,1.00367,15.05,2.62869,0.226075,2.95826,0.30602,4.79187,0.473684,2.055,0.05,2.055,0.05,-689.759
652.032,0.841624,0.40678,371.994,47.5287,0.337637,1.29579, 37.3542, 56.2205,0.806311,1.0182,29.6683,2.52104,0.196154,2.98048,0.322339,4.83922,0.481548,2.055,0.05,2.055,0.05,-696.083
632.672,0.712189,0.814377,358.631,752.439,0.326767,1.31813, 32.7617, 53.2483,0.88915,1.00478,23.1173,2.74095,0.278663,2.9761,0.323855,4.87969,0.492626,2.055,0.05,2.055,0.05,-706.066
419.674,0.87132,0.766726,377.703,236.252,0.362442,1.19129, 26.5957, 34.0744,0.803783,1.01011,23.9102,2.5403,0.195126,2.95259,0.306586,4.85738,0.503767,2.055,0.05,2.055,0.05,-679.934
579.465,0.76881,0.654351,397.204,339.747,0.270269,1.12391, 17.8468, 42.5656,0.722995,0.997535,7.89308,2.51774,0.187034,2.97353,0.316922,4.83832,0.462974,2.055,0.05,2.055,0.05,-676.666
666.687,0.710624,0.614484,394.471,236.818,0.30111,1.19514, 16.948, 47.6845,0.785815,1.0208,7.40701,2.33389,0.134486,2.98856,0.314539,4.86521,0.465891,2.055,0.05,2.055,0.05,-702.028
710.905,0.610417,0.703257,403.847,274.739,0.291876,1.31051, 34.1035, 53.999,0.731223,0.98607,21.3803,2.4235,0.145062,2.94217,0.308861,4.79753,0.456901,2.055,0.05,2.055,0.05,-698.102
437.229,0.747672,0.586811,324.063,257.378,0.36009,1.41835, 16.4245, 38.7512,1.04376,1.01696,11.6408,2.63105,0.212545,3.00729,0.318339,4.80101,0.490945,2.055,0.05,2.055,0.05,-693.382
617.794,0.739363,0.494229,347.028,92.3076,0.323263,1.50314, 22.048, 53.2638,0.954844,1.00345,13.8162,2.39145,0.152048,3.01508,0.32313,4.86614,0.502881,2.055,0.05,2.055,0.05,-674.675
515.707,0.79748,0.631476,348.84,261.543,0.341612,1.43649, 27.0429, 42.5534,0.946544,0.99724,17.0543,2.51535,0.188159,2.96614,0.326546,4.76362,0.454648,2.055,0.05,2.055,0.05,-691.743
649.495,0.716406,0.769279,413.708,472.588,0.295538,1.47054, 23.1745, 43.6145,0.81146,0.995428,12.5067,2.72213,0.254543,2.97032,0.306137,4.93809,0.503221,2.055,0.05,2.055,0.05,-678.822
644.523,0.648649,0.714293,429.892,301.485,0.224765,1.12946, 24.8794, 41.1887,0.79203,0.992223,18.148,2.63588,0.217444,2.97953,0.315263,4.779,0.453089,2.055,0.05,2.055,0.05,-683.226
625.246,0.685709,0.484562,416.385,192.681,0.299498,1.19816, 29.8754, 45.4827,0.722584,1.00454,15.1547,2.57465,0.191377,3.01231,0.3219,4.81655,0.469056,2.055,0.05,2.055,0.05,-697.702
616.177,0.679825,0.333858,386.386,48.954,0.311874,1.28812, 26.1406, 50.1188,0.786423,0.997522,17.2513,2.45863,0.173491,3.02495,0.324384,4.65858,0.425531,2.055,0.05,2.055,0.05,-701.926
517.831,0.738156,0.553171,353.708,102.448,0.332666,1.1335, 19.1541, 46.4962,0.822021,1.00584,15.5388,2.73728,0.260124,2.93635,0.307073,4.73596,0.447689,2.055,0.05,2.055,0.05,-713.749
653.014,0.684919,0.578853,392.643,276.87,0.328787,1.5586, 24.9681, 50.2154,0.815085,0.998784,14.6512,2.66458,0.233128,3.02086,0.327585,4.74783,0.454599,2.055,0.05,2.055,0.05,-697.259
729.782,0.637544,0.865514,435.505,779.501,0.331256,1.42934, 22.075, 50.7569,0.730552,0.987229,10.9132,2.78106,0.259132,3.03851,0.329019,4.99194,0.521749,2.055,0.05,2.055,0.05,-688.217
740.843,0.667264,0.400141,414.854,119.341,0.345767,1.3165, 50.6234, 58.6364,0.66438,1.0049,36.5186,2.51818,0.199811,3.04544,0.341706,4.91216,0.490034,2.055,0.05,2.055,0.05,-681.315
626.485,0.807213,0.526854,424.481,218.576,0.273842,1.18141, 28.9522, 47.5574,0.717439,0.989236,23.7765,2.47907,0.202667,3.01783,0.312335,4.88145,0.474272,2.055,0.05,2.055,0.05,-678.908
604.448,0.636406,0.60499,380.079,171.528,0.265673,1.27665, 17.5239, 49.9465,0.777988,0.980727,11.8205,2.53979,0.185805,3.00505,0.325249,4.66245,0.437592,2.055,0.05,2.055,0.05,-690.015
578.253,0.629611,0.540094,387.976,138.574,0.355449,1.35325, 31.7989, 46.9409,0.737054,1.00827,23.2558,2.51149,0.189517,2.98272,0.328408,4.81967,0.453696,2.055,0.05,2.055,0.05,-699.771
580.217,0.832487,0.691757,354.749,417.825,0.249794,1.13403, 29.6338, 47.27,0.860387,1.01265,20.4835,2.64232,0.237415,2.93549,0.312577,4.85021,0.465377,2.055,0.05,2.055,0.05,-690.376
638.405,0.836466,0.706131,360.328,479.295,0.250183,1.12197, 42.6921, 51.4368,0.871307,0.992124,32.0836,2.53092,0.197172,2.95729,0.317779,4.85426,0.456598,2.055,0.05,2.055,0.05,-693.961
568.876,0.751952,0.906962,366.358,906.291,0.275741,1.28028, 32.1642, 47.758,0.807702,0.998405,28.3965,2.66287,0.254573,3.00263,0.326847,4.76493,0.447053,2.055,0.05,2.055,0.05,-684.18
629.316,0.751295,0.7169,371.082,416.121,0.29704,1.46544, 23.6311, 50.7874,0.845969,1.00411,13.7859,2.56318,0.205533,3.03875,0.350757,4.76657,0.479022,2.055,0.05,2.055,0.05,-695.653
525.574,0.810947,0.651862,347.479,255.3,0.271482,1.62288, 29.1383, 45.854,0.947522,1.00203,24.0999,2.77111,0.283418,3.01547,0.320162,4.88655,0.474635,2.055,0.05,2.055,0.05,-700.51
533.305,0.771282,0.628622,358.36,331.919,0.322296,1.33875, 25.8741, 44.7029,0.870976,1.01273,16.755,2.61324,0.226368,2.96109,0.323981,4.69212,0.428129,2.055,0.05,2.055,0.05,-707.111
606.215,0.725524,0.703056,402.449,340.176,0.256274,1.34454, 22.2238, 44.2271,0.77187,1.00073,10.2472,2.58976,0.205452,3.01053,0.330493,4.81419,0.473266,2.055,0.05,2.055,0.05,-693.056
506.47,0.890899,0.649465,361.366,333.527,0.357402,1.23535, 25.5165, 40.3812,0.900328,0.994282,19.034,2.65214,0.232068,2.97305,0.322058,4.83777,0.503013,2.055,0.05,2.055,0.05,-681.863
441.928,0.662788,0.478573,350.608,146.279,0.39542,1.61419, 18.1485, 36.0988,0.933991,1.00652,15.6787,2.52242,0.189165,2.94291,0.314356,4.69587,0.443433,2.055,0.05,2.055,0.05,-678.556
554.961,0.7683,0.723378,377.466,517.246,0.322365,1.36002, 29.5324, 43.0004,0.914024,0.996816,30.516,2.68627,0.239531,2.99694,0.328092,4.7894,0.476288,2.055,0.05,2.055,0.05,-683.879
650.302,0.771114,0.443089,391.894,62.5872,0.272,1.26535, 28.6873, 52.9783,0.766976,0.996736,17.581,2.46403,0.177657,3.01919,0.331231,4.85343,0.502997,2.055,0.05,2.055,0.05,-692.941
492.787,0.752392,0.524148,352.646,116.849,0.34324,1.50136, 23.5852, 41.7189,0.906374,0.994944,13.6602,2.43803,0.153077,2.97871,0.32379,4.61203,0.41821,2.055,0.05,2.055,0.05,-694.035
690.516,0.706952,0.444767,400.43,65.8275,0.400076,1.19934, 32.866, 51.1099,0.80695,1.0005,22.4389,2.44395,0.177667,3.04103,0.320432,4.83159,0.481513,2.055,0.05,2.055,0.05,-683.329
605.467,0.629449,0.779172,356.6,207.403,0.402101,1.39471, 37.7456, 50.1519,0.845734,1.00722,25.4531,2.59745,0.210405,2.96042,0.311575,4.87695,0.491139,2.055,0.05,2.055,0.05,-701.42
484.501,0.767574,0.679087,359.339,155.407,0.297984,1.18885, 28.4362, 39.2154,0.912702,1.00196,16.0175,2.70336,0.244591,2.92746,0.306424,4.74465,0.464123,2.055,0.05,2.055,0.05,-682.459
610.478,0.65393,0.53044,422.344,56.4673,0.32668,1.1204, 19.1892, 42.613,0.737497,1.00264,11.7259,2.45356,0.163787,2.99096,0.315854,4.85125,0.484232,2.055,0.05,2.055,0.05,-697.785
686.444,0.674198,0.491252,330.594,56.7751,0.308135,1.23228, 35.6736, 61.1296,1.00378,0.993445,17.314,2.39314,0.145215,2.92706,0.307579,4.85226,0.503113,2.055,0.05,2.055,0.05,-697.817
540.369,0.787286,0.552365,371.405,69.9366,0.26424,1.17476, 21.9106, 44.3865,0.822232,0.999407,15.1333,2.53359,0.185736,2.94587,0.314119,4.80039,0.505108,2.055,0.05,2.055,0.05,-700.112
507.898,0.848243,0.584524,344.03,65.4155,0.278061,1.20524, 15.667, 43.7501,0.931718,0.992557,10.8176,2.70026,0.234565,2.93346,0.306287,4.7544,0.466725,2.055,0.05,2.055,0.05,-691.767
546.66,0.71657,0.633443,375.655,142.779,0.285934,1.53598, 26.2381, 44.7756,0.876876,0.979066,20.4996,2.53007,0.197347,3.00302,0.324669,4.87762,0.511156,2.055,0.05,2.055,0.05,-698.587
593.179,0.703661,0.650339,388.04,143.366,0.330614,1.33028, 21.2729, 44.7101,0.810321,1.00469,11.8853,2.50313,0.176107,3.00528,0.324106,4.79371,0.481985,2.055,0.05,2.055,0.05,-694.123
