rt1_1953,rt1_1954,rt1_1955,rt1_1956,rt1_1957,rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011,rt1_2012,rt1_2013,rt1_2014,rt1_2015,rt1_2016,rt1_2017,rt1_2018,rt1_2019,rt1_2020
2083.04,1498.1,855.259,566.039,598.39,1001.73,781.072,728.031,991.043,1274.25,1447.24,610.07,531.727,618.417,673.789,105.155,880.38,993.105,633.103,673.694,757.081,960.593,474.353,918.528,646.787,297.52,539.065,366.78,470.271,347.082,329.195,578.54,1363.14,844.161,2170.63,776.741,1730.92,1093,2452.12,1680.81,2275.82,931.182,1996.51,2775.39,2717.46,1278.96,2032.13,1813.71,2304.89,2012.72,1114.74,1169.38,961.083,1599.97,433.524,1498.85,339.76,2105.85,1351.42,743.929,1440.08,1404.57,1288.61,1070.95,1015.29,1374.16,3720.97,2111.61
1710.35,1349.4,750.599,506.218,721.709,1097.51,838.849,697.422,1169.36,1220.46,1570.63,874.751,537.984,402.149,1515.11,178.633,1021.76,984.493,778.648,729.105,896.663,1312.11,737.069,1487.3,1128.82,587.878,957.427,643.939,585.179,441.317,318.416,650.378,1123.58,629.555,1728.52,578,1462.01,739.026,2042.05,1530.75,2017.01,958.164,1767.05,2729.8,2469.75,1232.84,1864.2,2154.47,1938.95,2034.24,989.472,1016.73,781.04,1498.56,473.851,1514.6,355.141,2245.3,1494.38,1025.67,1889.61,1959.64,1467.93,1383.92,1305.28,1250.43,3129.89,2839.97
2381.35,2062.79,929.768,610.874,605.44,1068.88,905.483,517.229,1169.32,1067.77,1339.7,653.956,551.882,752.463,217.306,219.042,662.64,832.478,652.005,820.94,1040.41,1399.5,997.167,1697.47,1293.22,744.957,1221.72,844.65,889.094,524.709,448.786,840.053,1534.24,923.772,2142,621.5,1461.38,891.138,2109.23,1335.7,1642.69,826.242,1483.31,2303.88,2098.19,1210.41,1491.04,2055.44,2177.98,2322.7,1253.05,1216.14,1088.39,1875.96,488.779,1783.77,377.21,2202.28,1382.27,809.1,1509.07,1625.08,1506.26,1188.42,1392.64,1734.19,4237.09,3544.24
1595.2,1154.17,737.207,428.785,538.12,902.031,860.734,469.588,958.614,1000.14,1642.84,965.369,577.3,884.807,281.284,613.61,782.379,1004.35,812.504,681.559,840.491,1250.56,779.832,1286.03,1090.66,607.607,854.494,648.207,714.154,532.486,473.676,628.446,1433.21,819.911,1977.39,642.872,1627.77,972.674,2200.27,1400.34,1638.89,716.211,1250.98,2014.22,2203.75,979.851,1539.43,1803.09,2544.05,2669.79,1714.41,1733.62,1271.19,2732.55,605.434,2623.15,524.551,3066.07,1918.26,1089.89,1782.79,1775.54,1439.82,1031.94,936.43,1046.4,2449.91,3119.09
1550.29,1019.77,635.027,513.419,589.777,1067.31,1064.71,579.18,1187.93,1501.98,1675.66,1060.47,1128.87,1427.86,340.669,468.695,1071.14,1255.42,766.597,769.367,724.957,897.216,471.946,794.919,632.601,303.054,514.488,486.063,450.468,427.38,493.354,919.75,1614.35,820.399,2223.13,694.791,1750.73,839.832,1979.8,1252.81,1713.77,803.873,1533.02,2371.62,2745.11,1229.63,1839.29,2222.19,2335.56,2352.08,1522.45,1315.41,1128.8,2376.33,673.193,2390.01,500.464,3222.08,1670.14,899.537,1583.86,1841,1344.1,1211.1,1187.46,1318.73,3410.89,2928.65
1711.31,1499.72,872.652,489.762,825.733,1143.87,1323.38,901.998,1530.26,1665.12,2281.88,886.899,1110.98,1372.58,989.248,180.625,1137.88,1094.71,656.819,741.824,797.387,869.002,546.044,792.222,662.774,311.303,495.499,451.982,475.47,378.794,373.392,680.048,1485.71,843.825,1975.87,612.332,1511.63,873.007,2040.78,1256.42,1575.56,728.461,1484.2,2386.18,2578.06,1078.83,1702.75,1975.18,2065.71,2223.91,1313.8,1174.84,1139.66,1963.6,672.081,2344.31,511.978,3398.08,1919.76,1070.35,1784.44,1967.86,1384.41,1038.26,1010.21,1208.61,2627.03,1981.03
2089.41,1402.74,1029.21,764.562,611.819,1436.42,1248.92,736.379,1336.99,1261.68,2319,793.759,697.355,582.122,1114.82,343.235,987.543,806.001,544.015,543.971,614.059,771.023,506.534,743.452,550.727,295.166,462.015,391.168,385.926,330.166,258.989,464.702,962.022,507.827,1358.03,451.523,1229.92,767.193,1926.63,1321,2113.76,931.034,1909.8,2941.26,3024.53,1245.93,1733.87,2038.97,1958.89,1854.48,1026.84,923.076,919.071,1459.74,521.599,1979.82,436.02,2674.16,1650.65,1003.96,1667.76,1867.08,1468.94,1145.23,1232.88,1238.39,3169.62,2824.67
2031.19,1345.58,937.588,540.673,528.01,960.629,965.647,773.577,1125.06,1299.21,1902.34,1253.95,718.938,1264.75,1432.72,555.56,1246.5,873.59,622.917,634.414,608.248,836.191,516.53,917.095,732.421,434.062,760.75,514.611,493.036,428.297,339.765,643.081,1207.4,704.073,1689.82,535.612,1351.65,761.378,1609.75,1186.12,1660.86,778.675,1583.21,2434.84,2915.39,1190.27,2121.96,2465.03,2657.78,2566.53,1502.57,1503.93,945.776,1659.54,480.443,1542.43,328.614,2197,1271.52,785.022,1598.58,1859.11,1763.34,1526.77,1732.96,1822.64,4255.4,2596.98
2300.61,1195.21,889.56,529.016,697.469,1150.98,882.972,748.83,1192.79,1214.26,1677.51,1106.46,553.61,1050.52,1012.93,244.28,934.809,692.197,606.843,477.106,541.667,706.458,425.591,811.849,598.899,313.635,515.035,441.504,493.287,547.549,401.164,876.95,1501.05,942.557,1999.52,604.474,1476.99,878.18,1787.99,1530.07,1763.24,823.833,1862.8,3041.22,3361.13,1363.83,1986.11,2388.8,2395.98,2347.24,1148.16,1079.75,822.822,1381.53,413.437,1380.28,332.471,2327.36,1502.93,958.72,1777.7,1937.38,1510,1527.48,1368.31,1212.32,4162.83,2633.41
1460.19,1331.44,618.655,596.971,567.819,1108.77,1174.77,602.73,1324.86,1449.91,1782.76,1075.88,762.629,656.098,1046.76,421.167,828.107,824.582,734.5,635.956,562.692,902.839,463.054,912.63,685.709,345.913,609.395,456.811,553.166,467.97,356.354,711.813,1511.87,897.657,1943.45,680.679,1742.45,783.774,2009.69,1391.55,2033.67,775.212,1829.49,2668.62,3057.32,1364.33,1895,2058.61,2150.3,2120.72,1130.27,976.819,919.295,1431.39,486.612,1789,385.146,2484.07,1724.74,1021.7,1683.69,1522.55,1382.72,1079.42,1202.63,1239.11,3993.43,2615.51
