sbt1_1951,sbt1_1952,sbt1_1953,sbt1_1954,sbt1_1955,sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014,sbt1_2015,sbt1_2016,sbt1_2017,sbt1_2018,sbt1_2019,sbt1_2020,sbt1_2021
56.9422,59.0233,86.1803,96.6161,85.5507,50.2524,28.3184,38.5259,49.4892,47.7499,43.8701,48.9031,48.6819,48.5685,29.7866,19.3458,7.71277,10.9893,15.1981,24.1328,29.8552,28.4053,34.9582,46.2061,58.2694,72.281,81.1853,68.6662,59.0877,55.3616,50.0404,41.995,27.3775,23.9982,35.1813,57.2931,64.0332,82.6167,82.3035,91.2256,96.0202,112.178,102.616,85.3027,77.351,80.9489,88.4835,89.0299,82.7725,80.944,101.196,99.6462,98.0144,82.0243,70.7326,57.862,64.0695,43.9421,47.4382,42.3104,67.6088,71.7017,65.2197,73.3965,70.5032,69.1903,58.2114,52.0519,58.2236,65.1705,61.124
54.2092,46.5383,69.574,79.9013,74.259,42.5035,21.0301,35.2088,41.0367,38.5529,34.1994,44.4166,41.139,39.4913,30.1939,19.0748,5.56234,7.45938,11.8865,22.8471,28.2744,26.7849,31.6935,42.2246,52.5215,62.4626,73.4918,64.5731,56.4197,54.4463,51.8258,44.4752,31.4626,29.3231,40.6627,59.5032,62.1116,76.2471,69.399,73.8675,76.2235,89.8211,92.2694,79.8976,78.483,88.004,97.5858,94.5677,88.8006,84.4762,101.038,100.538,95.5558,79.411,67.4669,58.4461,69.9141,49.5874,53.7253,45.8797,66.7393,68.6064,62.8918,69.3518,67.4427,70.2632,61.2583,63.0691,78.1722,101.754,104.93
34.9141,30.4195,52.5687,75.474,71.2535,44.3556,22.1593,37.4849,39.2264,41.4241,40.596,43.2431,45.6518,43.071,23.844,13.8009,4.2139,8.60322,10.6506,18.4691,24.2197,23.6167,27.8489,36.4047,44.5189,52.316,62.4147,52.4742,47.137,46.756,45.6361,41.3074,27.7613,25.7402,35.6075,53.9218,59.3394,80.6359,77.6491,83.1289,86.3654,101.569,106.046,93.4132,87.2851,94.9081,105.242,103.227,94.3786,87.1837,99.7302,97.3128,87.4187,68.0201,56.0381,45.4191,51.8929,37.3443,43.5164,41.2213,66.4757,74.8201,70.8658,76.7604,69.5421,68.3116,59.3832,55.9617,67.1432,89.479,92.1946
43.7318,37.5701,60.0294,84.9234,87.9112,58.6633,22.8549,44.5489,55.4776,51.2014,48.7216,49.6026,44.4838,40.0714,26.4543,14.6785,7.58238,12.7255,13.3795,20.3407,26.3135,29.1553,38.6743,49.066,57.5624,68.1109,75.7956,65.803,57.2861,54.8956,51.345,42.8489,28.0417,26.1369,36.1656,53.1316,57.3847,76.1005,71.2796,75.7326,79.4647,98.7133,99.9712,84.7604,78.0799,82.6393,90.6359,90.3457,82.5898,77.1549,93.9426,95.582,86.5923,71.2785,63.2056,57.2967,67.0369,47.6784,54.0452,47.7337,70.3799,72.9943,66.9515,74.8674,70.3409,71.3392,63.1066,66.192,79.3644,100.19,123.626
57.5164,40.7937,55.7128,77.8526,79.403,46.3519,23.0319,32.618,46.9446,48.147,46.6829,54.4971,45.0072,41.6428,32.6806,16.652,7.13997,12.1509,15.555,21.757,27.3442,27.3252,33.934,45.338,55.0163,65.1023,79.8952,73.5004,66.7062,64.2559,58.4506,47.4483,31.4576,28.7323,36.8178,51.9935,51.8547,65.3186,59.7795,63.8227,68.4402,84.4222,90.8895,80.9153,76.9982,85.8242,97.2676,92.9282,85.0986,79.3551,92.3506,91.7825,85.2332,70.2572,62.7402,58.2608,71.3066,52.5846,62.2972,56.4665,83.9389,83.1599,74.4535,84.1472,79.2753,79.0953,70.2921,65.626,72.1244,90.4391,97.3993
43.2039,35.4546,54.3291,66.2318,70.7006,43.7345,24.4443,38.9439,49.8171,47.1072,43.4101,48.9544,37.5086,32.1174,19.6334,9.68937,4.03157,10.6326,11.8335,19.8036,27.7168,30.8483,39.457,51.5363,62.4139,69.2186,74.5985,60.6491,51.8646,51.7554,49.6048,44.0641,29.9788,25.5739,34.4312,50.3344,52.8601,67.6279,63.1422,70.8538,78.344,96.6142,100.303,89.7477,84.156,89.7413,97.8063,92.3238,82.8999,75.2008,85.4297,81.3438,77.1545,63.4803,56.3823,48.8187,56.488,43.2921,53.3411,48.8421,74.7277,81.4081,75.8673,81.9059,72.8888,73.3771,67.6408,66.7301,79.258,96.7786,97.4792
41.7872,36.2993,54.9087,78.6342,76.4793,42.6625,20.8896,30.6253,41.5336,39.1745,38.6277,38.8352,28.3465,30.4647,19.2163,8.72452,5.34661,15.0727,15.2944,25.3126,34.3831,32.3825,38.2544,48.5718,56.633,65.3155,73.5547,61.3388,53.6149,52.7902,48.7732,41.0383,27.1388,23.8482,33.7336,49.3232,51.9877,67.466,61.949,66.6007,68.7123,80.4105,84.1497,74.0928,70.5211,78.855,90.7317,88.2219,80.4498,75.6222,94.4463,92.2499,87.9411,71.5958,62.0143,54.0377,62.2355,46.3654,54.1357,50.5791,79.297,82.4014,75.5222,78.3239,72.5748,71.876,63.5887,68.1522,88.1954,129.694,157.777
44.8796,32.9851,52.204,72.4952,65.4191,38.3851,19.073,31.3017,47.9943,42.6851,37.4712,38.6507,36.6258,33.5,19.2504,7.2002,3.31355,9.2627,10.0793,17.7711,24.5577,24.0323,28.7365,36.9541,44.9996,51.5167,56.2613,45.6323,40.8918,41.8111,40.0387,34.6189,24.5727,22.7276,32.306,50.0225,52.5368,66.622,61.9117,66.6091,74.1541,92.5262,96.4036,89.8879,85.6317,90.7047,94.8413,87.1927,75.4164,68.5524,84.5825,85.8983,85.6691,73.96,67.817,60.8491,70.782,52.923,60.8467,54.1647,79.6699,80.6295,70.4395,75.2828,73.3168,75.5895,65.4243,64.433,70.2952,75.3907,67.2392
43.8734,42.4602,62.3154,79.0001,76.9043,45.7131,24.2014,35.6931,43.1927,45.3295,42.4211,44.5663,44.5306,37.9328,22.7304,8.07423,4.66566,12.9298,14.3789,23.611,31.0531,29.8577,38.3443,49.3382,58.7637,65.5535,72.2764,61.7656,55.8024,54.6997,52.9344,48.3026,35.1574,33.1868,46.9875,68.2541,70.949,83.9594,73.3351,74.2159,79.5849,94.8088,96.8212,84.049,77.4878,84.6864,96.0253,92.1113,81.7204,74.2023,88.4243,87.996,80.5009,65.4677,58.1637,48.3311,55.2391,40.4268,49.0676,43.5757,64.9979,70.402,68.4972,80.0218,80.8158,90.8659,85.5568,82.7091,86.4903,72.3386,50.5701
43.9591,52.371,68.2408,84.7867,79.6702,45.7969,20.8474,29.0924,39.6807,41.839,33.5551,39.8137,35.8678,34.0341,16.1978,5.45665,5.30106,13.3829,12.8695,18.3911,23.1864,21.0581,25.6764,34.2068,41.427,49.1431,57.8995,50.4652,43.8986,44.5305,44.1387,41.9074,30.4422,30.0215,45.8308,72.1103,77.8799,94.7629,85.5458,88.0825,90.8485,102.055,99.0723,79.753,71.1061,77.2814,88.3726,85.4491,81.0136,80.424,99.2908,99.6596,94.6042,73.8417,63.5275,53.4015,56.9291,39.984,42.254,37.0474,58.5111,65.9037,64.5167,77.8267,77.8643,82.9205,76.9322,71.8314,76.5045,78.78,67.3384
