N_ag1_age2_1951,N_ag1_age3_1951,N_ag1_age4_1951,N_ag1_age5_1951,N_ag1_age6_1951,N_ag1_age7_1951,N_ag1_age8_1951,N_ag1_age9_1951,N_ag1_age10_1951
948.672,478.197,308.542,39.0127,4.10464,19.8351,16.0934,1.61244,20.951
1155.13,712.41,299.947,67.6582,4.32698,22.407,6.27104,1.58357,18.279
1343.31,723.67,306.752,53.9183,23.4935,5.65082,3.46723,0.27993,0.232438
1372.54,875.413,344.276,23.7893,4.18376,0.864385,44.7103,0.796498,29.3523
996.476,557.962,343.169,13.3158,5.7159,73.445,26.2824,0.362051,2.99389
1510.68,966.155,472.851,8.12487,3.40079,59.7138,44.5725,32.5477,0.804632
920.68,705.542,178.46,28.791,4.17113,2.72352,1.897,55.5749,0.333119
1088.92,854.805,274.477,34.8695,21.3033,8.88023,91.7825,1.07555,1.25942
769.293,555.949,242.399,116.643,0.98207,1.74002,5.16104,1.44562,17.9315
1202.19,1001.74,338.974,55.9197,26.9839,13.0198,0.163513,0.185497,9.06478
1473.39,930.512,355.152,17.3558,4.23603,14.0206,0.00847745,64.3831,13.3822
1596.62,943.59,495.533,84.1541,1.44295,7.61184,13.3678,0.858711,27.4577
805.944,694.43,252.564,33.4123,50.5159,47.0696,13.759,1.31244,13.1579
1594.49,691.365,352.095,31.4687,9.39597,34.3997,38.8595,1.65791,1.62729
1456.18,925.579,452.88,24.5832,13.8764,9.46351,0.124321,58.5768,0.706979
1126.89,773.32,391.089,2.73683,4.25114,51.1238,2.01854,10.4737,16.5365
1843.02,724.971,441.01,9.53274,92.6012,25.9461,0.570855,0.623962,6.68737
1485.79,778.755,605.78,14.907,127.999,1.29157,6.89162,1.12151,8.77902
988.524,705.591,235.5,50.0422,0.919304,1.13789,6.22186,0.49177,78.1534
1345.81,897.291,370.183,63.6961,7.4705,15.9929,3.01067,1.44111,1.31644
1340.35,750.82,348.881,12.3776,90.7798,9.73275,66.5321,0.249713,1.00586
1097.72,840.576,189.182,24.6486,20.7058,8.15419,99.1848,1.13081,0.150281
899.346,564.695,238.636,26.68,21.6876,26.1712,5.60064,21.062,0.905092
1012.83,463.273,304.261,5.82058,3.9447,9.66222,83.9107,7.73101,4.09868
880.705,564.487,385.965,2.55412,1.0292,38.5436,1.83537,24.147,0.68114
877.169,629.96,311.683,32.6141,2.20549,118.667,3.3507,0.330359,0.189796
867.606,858.012,284.086,0.808057,4.057,8.23026,0.24522,53.5937,12.4956
1817.43,1001.57,414.608,0.463644,42.2268,0.150351,79.6807,3.73741,16.472
1440.8,610.473,447.437,0.650444,29.3967,31.2613,76.2838,4.42714,5.80517
968.127,990.798,411.588,0.477453,58.8811,13.1207,57.4762,0.871017,3.54593
862.64,534.131,297.64,2.0955,1.67733,0.985842,26.0321,21.9777,33.1106
1228.95,536.94,366.746,1.89346,25.467,16.116,10.7267,41.2823,5.87653
1003.68,1002.92,276.161,85.6388,0.988403,15.7522,1.41278,2.03538,8.59713
1397.95,851.63,264.143,92.6893,3.07093,3.07094,30.4746,12.3052,3.27182
1219.71,954.042,244.058,24.6147,0.158809,16.4825,33.3407,16.8837,57.0336
1627.56,743.023,301.762,9.91495,0.713108,34.2346,38.9055,119.362,36.7359
1169.7,566.084,220.711,68.5518,36.8435,7.56905,0.771177,4.8496,0.582767
1480.21,667.511,318.137,8.87101,50.5589,12.222,4.71253,6.29417,10.0532
1161.87,732.367,202.12,10.2557,11.6951,10.2032,0.733076,17.6115,44.2973
881.018,555.619,255.204,3.54873,53.09,0.665865,0.466087,19.4833,49.9968
990.462,754.023,136.858,18.9724,7.75238,2.22409,24.5135,0.337128,117.157
964.465,735.063,215.431,17.6084,4.30185,70.4244,11.0003,0.553829,21.1333
960.964,926.072,171.234,2.50926,7.16652,56.884,1.38983,24.4193,8.96773
1340.03,1088.76,143.223,42.5412,14.0976,86.148,0.483289,0.490031,4.47788
963.503,716.367,155.228,16.7391,1.01803,75.6986,2.7991,0.705858,2.40831
1422.29,873.144,297.553,7.56973,1.98535,40.2203,20.6819,3.09592,47.1745
1057.82,638.771,244.764,91.1209,5.2792,22.6234,1.62108,0.235992,5.24544
1769.83,1166.88,244.669,29.8556,1.4152,231.386,15.9661,4.70677,2.10079
2582.83,1270.32,616.007,28.1117,5.0895,65.4663,5.51518,2.14587,4.16832
2382.52,1122,534.804,251.883,14.876,2.56458,7.27283,13.6385,10.6643
3159.64,2307.3,376.392,309.825,3.40993,0.754461,2.93015,0.300032,13.0401
2082.47,1096,424.453,103.218,97.3189,0.974241,8.61216,1.42177,0.780299
2818.32,1113.56,425.105,21.8499,4.21222,68.7741,10.9779,2.1688,70.4585
1373.74,797.172,400.009,105.161,17.4936,4.70315,2.81284,21.0143,49.9449
1348.14,887.369,436.685,40.291,34.3747,8.12142,1.01804,10.7053,7.35293
1896.08,877.321,335.853,155.892,25.4915,36.8793,4.39409,3.2113,8.95252
1344.92,959.509,324.756,15.7651,5.93868,22.396,50.775,14.1603,10.2249
2090.22,1011.35,396.798,88.3749,10.0692,1.31964,0.682388,14.2961,18.751
908.272,793.548,240.853,8.65253,4.19518,8.47577,22.87,13.0316,17.2053
769.588,848.155,288.65,10.8106,13.1328,39.7113,1.79256,82.8332,1.15641
824.82,907.897,368.198,72.0046,8.77368,0.43984,38.0817,0.0804127,19.667
977.212,846.502,193.942,64.8251,16.7915,4.96745,2.23795,0.038143,1.20582
815.946,624.851,205.716,18.1804,57.4732,1.69007,0.0505418,4.76282,21.9172
1146.33,794.964,303.587,0.367106,16.6474,7.90015,15.3831,42.3014,2.40076
1031.91,795.728,295.703,21.7643,0.509804,1.08599,66.8814,3.07629,15.4311
863.612,588.321,227.411,70.941,2.33616,0.490971,0.431508,3.6238,11.1914
1105.76,579.735,322.094,102.853,0.10822,1.91218,14.8957,0.0441608,17.3567
1266.13,625.785,218.119,51.1014,0.558127,103.986,5.98192,0.056699,3.21135
1045.33,697.672,186.052,46.3969,41.1675,7.41057,5.95711,0.579009,8.37953
1196.32,569.927,404.821,27.3258,21.3856,0.937586,14.1222,0.714296,18.4208
1371.88,941.046,247.315,105.358,18.0377,0.28419,0.455636,2.91979,10.0443
1321,792.585,307.518,48.9736,3.70152,1.11984,0.484097,43.3396,5.22219
1450.88,675.356,204.845,28.0419,3.47651,24.8704,0.10018,74.8854,4.0181
1197.09,731.819,420.361,10.02,6.32003,4.76432,15.2934,32.8167,7.24519
1430.72,745.014,310.827,28.0423,2.26793,30.3603,7.10603,5.53701,0.536452
1027.79,570.059,302.714,0.535678,0.545307,58.2966,15.4198,10.7337,5.75941
1248.48,620.398,344.344,2.74266,3.38386,9.19075,3.35849,13.9392,70.6724
1023.55,593.712,361.75,6.35597,1.53447,0.777946,20.0634,0.142145,140.873
976.426,593.851,299.904,0.296913,3.56557,0.748938,7.97,0.132309,91.6234
932.237,459.677,370.631,0.152034,26.7598,5.49148,2.18253,0.594834,91.3971
1622.47,1260.27,318.539,5.24381,20.4193,0.475832,171.433,7.10293,0.246134
