ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,sbo,q1,q2,SSB1,sel_g1,sel_sd1,sel_g2,sel_sd2,sel_g3,sel_sd3,sel_g4,sel_sd4,sel_g5,sel_sd5,f
1648.07,0.812938,0.721915,1102.94,680.808,0.359079,1.30557, 72.2323, 129.094,1.07172,1.00732,71.6133,2.65855,0.297659,2.91775,0.345856,4.68744,0.410767,2.055,0.05,2.055,0.05,-1413.32
1819.77,0.803202,0.603645,1056.14,264.878,0.189965,1.33447, 107.122, 154.112,1.04704,1.00071,102.629,2.65542,0.303784,2.90108,0.339206,4.72341,0.418446,2.055,0.05,2.055,0.05,-1408.03
1822.96,0.730449,0.407834,1051.68,107.359,0.23339,1.41442, 157.552, 161.564,1.07196,0.995532,134.976,2.66258,0.295827,2.89134,0.340041,4.68513,0.41682,2.055,0.05,2.055,0.05,-1429.21
1844.91,0.654713,0.551416,1040.38,241.142,0.293268,1.83194, 125.852, 165.177,1.04179,1.00299,108.8,2.63737,0.296691,2.8648,0.326676,4.64512,0.401881,2.055,0.05,2.055,0.05,-1422.65
2069.58,0.6984,0.393826,1053.85,60.8454,0.30107,1.34786, 214.574, 188.079,1.05234,0.99351,123.499,2.60486,0.277049,2.88857,0.329328,4.6629,0.400127,2.055,0.05,2.055,0.05,-1413.36
1520.28,0.820856,0.522477,1233.44,146.307,0.389668,1.71552, 88.1418, 112.043,0.887232,0.986009,85.0488,2.62969,0.289948,2.88779,0.337732,4.63674,0.391797,2.055,0.05,2.055,0.05,-1413.16
2118.25,0.775641,0.381569,1162.63,122.084,0.212601,0.875884, 217.189, 163.44,0.995775,0.99564,126.296,2.64217,0.281635,2.90928,0.342256,4.69041,0.415162,2.055,0.05,2.055,0.05,-1412.52
1677.02,0.838614,0.34212,1034.83,103.183,0.239923,1.2586, 177.311, 150.535,1.11485,0.988928,113.462,2.67182,0.31407,2.91615,0.357452,4.65675,0.410696,2.055,0.05,2.055,0.05,-1405.06
1420.46,0.717838,0.473633,1105.15,191.556,0.375828,1.67903, 126.28, 120.542,0.9873,1.0091,127.274,2.64169,0.294095,2.94898,0.350207,4.73114,0.413211,2.055,0.05,2.055,0.05,-1413.13
2099.8,0.592209,0.808959,1111.12,956.927,0.311214,1.41277, 143.132, 171.022,0.995392,0.998283,84.3013,2.68269,0.303982,2.89297,0.333242,4.64107,0.400376,2.055,0.05,2.055,0.05,-1432.94
2422.21,0.531966,0.770783,1082.96,1655.23,0.318629,1.44107, 137.733, 199.23,1.00877,1.00529,100.148,2.66941,0.29532,2.89783,0.335584,4.71133,0.415636,2.055,0.05,2.055,0.05,-1391.04
1942.75,0.647961,0.730956,1078.84,528.155,0.328695,1.53552, 234.527, 172.586,0.93499,0.997886,208.553,2.66501,0.30851,2.86814,0.322753,4.61839,0.398696,2.055,0.05,2.055,0.05,-1403.52
1847.94,0.612716,0.616726,1099.79,437.297,0.334369,1.24652, 192.161, 155.332,0.956972,0.996963,178.97,2.66325,0.300574,2.95001,0.358152,4.72825,0.41955,2.055,0.05,2.055,0.05,-1418.83
2010.8,0.568955,0.592815,1071.01,339.748,0.293627,1.35886, 224.761, 171.203,1.06912,1.00424,192.111,2.72168,0.331382,2.92454,0.34353,4.67193,0.395103,2.055,0.05,2.055,0.05,-1402.22
