m_age2_1951,m_age2_1952,m_age2_1953,m_age2_1954,m_age2_1955,m_age2_1956,m_age2_1957,m_age2_1958,m_age2_1959,m_age2_1960,m_age2_1961,m_age2_1962,m_age2_1963,m_age2_1964,m_age2_1965,m_age2_1966,m_age2_1967,m_age2_1968,m_age2_1969,m_age2_1970,m_age2_1971,m_age2_1972,m_age2_1973,m_age2_1974,m_age2_1975,m_age2_1976,m_age2_1977,m_age2_1978,m_age2_1979,m_age2_1980,m_age2_1981,m_age2_1982,m_age2_1983,m_age2_1984,m_age2_1985,m_age2_1986,m_age2_1987,m_age2_1988,m_age2_1989,m_age2_1990,m_age2_1991,m_age2_1992,m_age2_1993,m_age2_1994,m_age2_1995,m_age2_1996,m_age2_1997,m_age2_1998,m_age2_1999,m_age2_2000,m_age2_2001,m_age2_2002,m_age2_2003,m_age2_2004,m_age2_2005,m_age2_2006,m_age2_2007,m_age2_2008,m_age2_2009,m_age2_2010,m_age2_2011,m_age2_2012,m_age2_2013,m_age2_2014,m_age2_2015,m_age2_2016,m_age2_2017,m_age2_2018,m_age2_2019,m_age2_2020
0.700864,0.604105,0.520914,0.450467,0.392594,0.347392,0.315195,0.296881,0.294418,0.31035,0.348206,0.413006,0.510151,0.641207,0.794999,0.943183,1.04937,1.08465,1.04295,0.944314,0.82373,0.712386,0.624919,0.564638,0.529613,0.515867,0.518083,0.5294,0.543832,0.556917,0.56583,0.569706,0.569852,0.569587,0.57226,0.57997,0.593617,0.612886,0.636033,0.659547,0.679028,0.691031,0.693648,0.686825,0.672392,0.653797,0.635191,0.619671,0.609154,0.604601,0.606198,0.613402,0.624955,0.63921,0.654218,0.667651,0.676804,0.678695,0.670367,0.650542,0.62084,0.585319,0.549575,0.519928,0.503193,0.505834,0.532858,0.589307,0.680678,0.811153
0.673753,0.518161,0.401349,0.317289,0.259084,0.220828,0.198272,0.188985,0.19239,0.209533,0.243111,0.297472,0.377764,0.487093,0.620353,0.759795,0.878514,0.949516,0.958084,0.90916,0.824396,0.729599,0.641961,0.569861,0.515896,0.479648,0.45943,0.453197,0.459302,0.476412,0.503072,0.537141,0.575125,0.611656,0.640914,0.6585,0.662448,0.653765,0.636293,0.616007,0.598779,0.588183,0.585823,0.591704,0.604274,0.620145,0.634498,0.643521,0.645224,0.639734,0.6293,0.618043,0.611267,0.612721,0.623804,0.643699,0.669003,0.692957,0.705088,0.696116,0.663594,0.6125,0.553112,0.497579,0.457493,0.441642,0.455182,0.503544,0.594268,0.735219
0.506661,0.372533,0.277273,0.213437,0.172843,0.149124,0.13821,0.13813,0.14878,0.171831,0.210761,0.270684,0.357275,0.473504,0.613,0.755495,0.871437,0.933282,0.929057,0.868451,0.777101,0.682076,0.599335,0.535226,0.490541,0.463465,0.451009,0.449594,0.456345,0.469094,0.486034,0.505534,0.52606,0.546182,0.564662,0.580568,0.593373,0.603034,0.610041,0.615418,0.620387,0.625881,0.632486,0.640438,0.6496,0.65944,0.669115,0.677823,0.684888,0.689781,0.692143,0.691801,0.688757,0.683058,0.67474,0.663831,0.650348,0.634312,0.615765,0.595157,0.573595,0.552714,0.534559,0.521531,0.516477,0.522271,0.54098,0.574018,0.622022,0.684152
0.388998,0.377783,0.363748,0.343149,0.315974,0.285217,0.255518,0.231881,0.219046,0.22024,0.238252,0.277105,0.342298,0.43853,0.562681,0.697713,0.815512,0.886512,0.894496,0.845717,0.765076,0.680649,0.608943,0.556456,0.523992,0.509521,0.509239,0.517788,0.530427,0.543507,0.554424,0.561797,0.565655,0.56744,0.568945,0.571543,0.57617,0.583338,0.593132,0.605185,0.618793,0.633113,0.647153,0.659763,0.669645,0.675387,0.675734,0.670308,0.659758,0.64568,0.630462,0.617121,0.609004,0.608296,0.615605,0.630037,0.648981,0.667671,0.678971,0.676363,0.657317,0.623822,0.581649,0.538766,0.503826,0.4839,0.48257,0.501626,0.541809,0.60192
0.491573,0.39791,0.322512,0.262947,0.217294,0.18394,0.161677,0.150021,0.149726,0.162741,0.192982,0.247415,0.336217,0.46969,0.647435,0.845685,1.01831,1.11461,1.10848,1.01478,0.878207,0.743538,0.633621,0.55476,0.50542,0.481488,0.478198,0.490347,0.513672,0.544544,0.579288,0.613882,0.644004,0.665397,0.674941,0.671596,0.656655,0.633504,0.607022,0.582919,0.566095,0.559162,0.562983,0.576971,0.598901,0.624297,0.646694,0.660652,0.663078,0.653867,0.635946,0.614736,0.59699,0.587518,0.588513,0.60009,0.620269,0.644413,0.664569,0.672625,0.66437,0.64054,0.606496,0.570755,0.543423,0.533552,0.546776,0.587302,0.658771,0.762796
0.514733,0.369767,0.269475,0.204208,0.163931,0.141158,0.131213,0.131703,0.14195,0.162795,0.196409,0.245901,0.314429,0.403225,0.50817,0.617745,0.715218,0.783572,0.812082,0.800866,0.760683,0.706963,0.651816,0.602752,0.563572,0.535593,0.518599,0.511503,0.513101,0.522168,0.537252,0.556425,0.577021,0.595504,0.608565,0.61422,0.612142,0.603758,0.592077,0.581376,0.575793,0.577779,0.58828,0.606824,0.631265,0.657251,0.678604,0.690244,0.689475,0.67653,0.654522,0.628838,0.605968,0.590459,0.584339,0.587684,0.598776,0.613803,0.626484,0.630599,0.622981,0.604116,0.577913,0.550812,0.530831,0.525527,0.539809,0.577215,0.640412,0.729967
0.359491,0.310621,0.267515,0.228938,0.19512,0.16686,0.145012,0.130402,0.124072,0.127081,0.141132,0.169442,0.217059,0.289863,0.390385,0.512492,0.639611,0.747276,0.81254,0.825337,0.793634,0.736624,0.67154,0.609939,0.558088,0.518509,0.491483,0.476141,0.471416,0.476243,0.489408,0.509261,0.533326,0.557964,0.579329,0.594459,0.601749,0.601262,0.5948,0.585691,0.577542,0.572792,0.572742,0.577686,0.586933,0.598706,0.610398,0.619813,0.625516,0.626955,0.624529,0.619573,0.614136,0.609885,0.607687,0.60765,0.609143,0.610779,0.610445,0.606218,0.597235,0.583735,0.566985,0.5491,0.532841,0.520855,0.514636,0.514655,0.520487,0.530771
0.407834,0.319158,0.251967,0.203859,0.171237,0.150861,0.140446,0.138812,0.145925,0.162872,0.191884,0.236269,0.299842,0.385181,0.490012,0.604346,0.711527,0.792238,0.83148,0.824883,0.780423,0.713398,0.63819,0.565385,0.501513,0.449925,0.412004,0.388153,0.378023,0.380973,0.39623,0.42254,0.457312,0.495529,0.530954,0.558132,0.573638,0.577111,0.57157,0.562956,0.557618,0.559568,0.570677,0.590867,0.617817,0.646225,0.668269,0.677658,0.671507,0.651034,0.621218,0.589642,0.56478,0.552189,0.554213,0.570946,0.600181,0.636304,0.66883,0.686219,0.681796,0.655924,0.615796,0.573056,0.541141,0.53178,0.552605,0.610675,0.714271,0.870992
0.58303,0.459604,0.364803,0.295227,0.246229,0.213543,0.193952,0.185473,0.187379,0.200042,0.224861,0.26416,0.32068,0.396233,0.489008,0.591627,0.691827,0.774615,0.826613,0.840825,0.819263,0.771136,0.70767,0.639261,0.574094,0.517853,0.474201,0.445414,0.432189,0.434377,0.451472,0.482349,0.524284,0.571519,0.616502,0.652146,0.673357,0.678474,0.66992,0.65376,0.636872,0.623856,0.617114,0.617208,0.62303,0.631704,0.639084,0.641955,0.638645,0.629179,0.615241,0.599946,0.587278,0.579994,0.579036,0.583732,0.591754,0.598893,0.59907,0.587489,0.563694,0.531445,0.497524,0.470325,0.459404,0.474726,0.526233,0.627718,0.799629,1.06798
0.552266,0.528771,0.497496,0.448541,0.383545,0.312441,0.247183,0.196496,0.164463,0.150798,0.154812,0.178628,0.228391,0.313345,0.438963,0.596003,0.755182,0.872993,0.913915,0.873215,0.779178,0.6706,0.572285,0.494577,0.439152,0.403815,0.385033,0.379002,0.382994,0.395259,0.414569,0.439921,0.470331,0.504694,0.541662,0.579586,0.616511,0.65024,0.678457,0.698922,0.709957,0.71106,0.703029,0.687872,0.668548,0.64867,0.631848,0.620436,0.615554,0.617314,0.624878,0.636367,0.648814,0.659151,0.66474,0.663551,0.654345,0.636802,0.611563,0.580515,0.546781,0.514208,0.486956,0.469431,0.466747,0.484675,0.529109,0.607331,0.728354,0.901033
