rt1_1953,rt1_1954,rt1_1955,rt1_1956,rt1_1957,rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011,rt1_2012,rt1_2013,rt1_2014,rt1_2015,rt1_2016,rt1_2017,rt1_2018,rt1_2019,rt1_2020
746.295,154.379,237.291,302.56,319.894,690.199,143.271,439.427,645.11,518.249,432.489,374.538,58.2626,1683.82,235.268,232.584,386.39,380.577,343.265,297.6,315.099,297.872,161.904,155.844,184.344,189.002,1671.49,576.618,485.731,205.541,131.465,399.845,203.825,284.337,856.678,109.294,64.7867,175.539,578.761,115.428,140.465,40.5678,129.629,435.429,395.249,125.577,168.532,78.9993,199.833,446.877,166.243,340.874,129.685,298.77,126.667,693.657,242.896,556.171,178.258,591.384,225.362,658.701,154.655,215.817,199.982,969.98,196.429,197.56
922.224,131.752,313.04,288.747,395.644,541.129,144.492,404.11,503.728,547.896,694.604,361.676,253.821,1643.32,280.684,232.512,391.527,300.761,277.752,330.432,235.849,288.358,127.875,110.543,157.164,135.267,1109.02,329.681,364.105,137.455,116.887,331.102,174.014,227.143,1079.75,101.573,62.3255,186.696,627.116,126.836,164.258,51.6121,118.053,465.959,458.978,137.177,217.712,78.8363,231.324,492.02,185.152,469.171,145.225,224.848,100.339,570.333,168.765,267.11,98.9984,403.313,169.249,606.246,182.283,191.639,258.62,1394.97,449.084,2431.23
1133.92,210.069,196.796,219.824,460.191,459.108,132.828,284.372,712.315,337.395,365.416,406.429,166.808,1159.93,48.8406,100.262,250.617,171.173,199.069,258.574,230.547,221.994,126.218,116.334,134.697,117.614,1106.2,302.946,265.812,105.439,88.1582,231.819,128.246,160.001,702.551,90.9759,54.3479,160.396,537.752,118.997,147.592,43.8607,98.8331,474.997,400.553,113.589,215.836,94.979,260.994,581.294,211.595,672.808,170.113,298.461,139.265,593.811,177.184,421.621,122.986,390.363,202.267,588.733,141.938,182.842,204.1,673.249,589.066,518.614
906.086,185.467,160.757,292.533,314.53,442.091,83.8562,391.205,442.42,311.335,487.129,301.678,108.703,1164.3,265.516,144.587,323.303,266.382,274.831,294.648,261.127,308.955,142.215,117.03,161.211,147.235,1256.33,437.797,432.811,159.898,155.788,455.029,226.887,309.428,1080.85,125.868,80.0166,225.527,802.291,146.335,168.738,49.2092,121.048,402.585,445.788,113.449,165.152,85.5758,181.364,364.723,166.924,373.384,169.354,230.676,152.655,682.206,240.596,462.578,139.222,384.221,184.575,507.859,147.013,160.218,213.378,817.043,443.617,98.4685
853.657,208.284,297.43,258.116,330.708,611.191,169.864,368.717,738.754,586.376,557.543,250.104,193.308,2457.03,485.24,225.773,455.098,365.678,265.001,311.532,295.121,329.05,155.001,145.243,194.816,171.107,1365.26,423.38,349.582,147.238,155.255,299.681,151.354,227.394,737.593,107.562,74.0183,191.391,697.434,163.98,198.28,60.4303,194.036,613.217,589.264,164.373,266.304,111.11,194.659,503.091,151.94,321.742,139.146,192.045,95.9078,411.42,175.726,350.037,104.093,421.484,160.584,512.456,146.139,156.242,202.666,686.536,1040.27,504.288
1254.63,275.212,196.493,440.269,429.854,498.49,254.028,558.266,720.179,512.174,660.25,421.777,250.466,1342.42,145.447,110.566,271.285,237.145,234.212,264.847,205.429,255.238,153.398,131.532,178.327,144.589,1607.44,430.261,427.937,183.627,155.191,352.745,168.218,240.088,767.184,105.737,66.2109,179.202,586.442,145.767,196.166,53.2125,132.513,532.049,481.848,163.358,223.648,102.095,274.001,493.82,160,319.217,128.113,214.074,99.1944,543.647,194.355,368.334,127.357,383.757,178.245,508.119,142.005,135.492,153.219,634.539,731.082,163.377
1068.22,194.206,216.235,349.204,470.684,502.314,116.977,471.641,548.543,614.195,465.014,461.754,181.537,1146.73,245.554,172.361,281.169,298.704,260.578,335.602,284.055,353.969,158.724,161.173,247.727,211.079,1826.2,601.219,473.741,237.758,169.283,482.44,264.279,375.33,1284.96,142.261,108.592,310.544,956.664,197.435,249.061,78.1581,181.126,620.435,569.503,161.48,229.093,93.049,211.167,449.998,149.489,334.585,115.22,146,103.95,385.938,158.602,415.043,143.915,391.371,190.919,534.518,166.717,169.198,161.617,691.862,336.269,246.246
1220.7,157.677,216.403,548.639,469.013,597.448,163.335,524.938,907.229,455.314,520.323,346.453,233.007,982.936,128.17,111.927,299.333,367.55,289.429,428.1,339.58,330.669,152.399,113.678,186.97,133.874,1195.26,364.569,336.732,139.185,123.83,374.289,200.231,282.977,1181.35,134.517,95.5556,266.414,920.884,217.314,262.001,62.9469,195.552,513.106,486.967,103.818,215.307,78.1043,154.9,355.058,131.308,322.678,120.793,228.117,102.136,639.512,251.489,601.172,148.638,476.552,240.453,547.692,152.357,171.398,210.759,717.292,347.536,481.378
1358.54,261.808,201.759,456.435,299.219,599.986,117.822,372.523,721.089,471.058,394.008,272.851,170.39,1003.51,118.174,96.3194,336.965,343.497,235.999,362.816,252.988,323.104,167.801,117.719,240.317,150.096,1321.97,446.229,380.639,178.669,117.523,351.946,179.238,220.107,794.689,95.7982,75.2254,178.33,645.951,150.436,197.015,51.2008,129.125,500.549,498.208,128.728,185.909,73.1801,149.583,313.919,98.0521,306.491,99.2922,229.004,124.111,727.581,271.542,529.335,160.736,482.684,186.967,537.958,130.33,153.673,228.083,886.931,206.025,177.629
1612.57,341.79,287.127,476.126,568.9,906.102,156.71,511.296,851.192,561.641,484.374,339.502,257.189,1502.5,164.62,237.743,409.769,438.893,322.789,334.378,273.276,262.567,131.07,76.8915,128.818,89.8343,1061.81,326.748,344.441,207.663,171.884,615.811,267.032,383.022,1181.53,110.105,63.7436,171.189,602.155,174.38,181.881,69.4937,207.275,819.887,883.064,217.062,303.278,131.985,197.84,369.411,159.91,311.437,105.88,185.155,110.544,462.767,129.355,390.859,121.015,432.648,164.313,443.641,141.072,179.741,253.8,781.701,237.923,343.589
2235.19,336.866,311.239,295.525,455.177,792.162,161.279,482.803,873.59,425.62,565.778,251.142,140.161,1474.98,144.963,274.433,469.634,516.247,386.71,430.771,386.426,287.956,156.339,116.697,133.67,114.135,966.058,381.275,399.461,240.618,216.067,667.214,283.68,395.423,1109.8,125.663,60.0896,190.296,615.318,137.2,154.108,57.8878,149.603,552.018,499.425,141.902,291.931,124.299,261.473,494.413,239.483,487.861,180.365,260.624,130.194,673.317,190.353,440.97,150.241,456.467,189.909,545.455,119.505,146.906,155.792,733.908,630.826,218.916
1770.68,356.181,250.12,480.364,489.445,826.823,211.05,603.791,747.587,626.929,543.412,282.472,175.695,1965.82,215.597,199.961,442.214,471.39,348.749,425.98,324.32,389.586,196.529,179.975,240.701,234.764,2041.12,606.231,633.364,268.017,230.313,747.058,295.41,414.703,1260.17,115.986,85.8144,240.292,704.64,140.413,186.857,62.5844,184.975,625.52,662.549,154.331,301.888,132.788,232.468,563.425,199.034,515.884,167.002,258.721,142.13,680.946,226.281,527.708,143.796,441.026,236.815,509.889,102.953,128.051,152.292,774.645,492.83,367.9
1531.96,243.321,247.172,328.509,460.689,684.769,167.764,399.02,742.776,627.072,551.884,325.068,170.982,2135.37,188.716,233.573,321.267,280.478,288.822,300.374,262.15,299.626,174.486,174.173,280.623,246.095,2444.26,902.932,740.384,275.649,240.813,596.007,251.42,336.17,1044.1,120.554,73.8432,161.915,580.701,121.215,138.798,45.2342,123.073,438.992,418.501,101.505,224.761,109.191,209.555,442.204,182.637,468.003,177.8,291.79,161.869,612.202,258.866,451.887,139.67,459.458,165.539,501.571,137.425,144.831,213.34,665.299,1830.3,618.045
1299.23,258.659,293.229,270.606,484.11,695.448,152.115,498.473,656.743,762.652,638.998,407.159,166.282,1860.85,138.037,185.315,379.015,331.85,288.695,404.642,269.416,307.588,171.756,122.628,161.967,147.273,1228.18,439.82,391.027,161.771,148.859,533.898,227.403,346.472,1151.94,147.732,95.4958,218.495,694.008,134.424,150.163,43.2466,94.7227,326.87,290.022,87.0672,166.962,74.0856,189.793,377.865,185.069,531.599,153.945,239.368,129.223,552.352,202.994,402.118,146.503,526.227,224.388,721.447,184.698,203.866,224.024,703.328,4204.83,791.953
1253.01,163.98,249.404,278.33,426.506,630.759,102.884,423.131,646.316,461.191,454.648,339.903,116.842,1461.93,138.227,191.978,281.616,342.223,299.356,346.358,277.692,285.922,165.165,147.561,175.013,134.153,1435.76,472.88,485.295,210.296,207.25,500.08,239.506,343.663,1132.29,160.346,85.868,177.695,617.701,126.577,152.714,39.8744,108.378,391.482,399.69,114.095,220.008,74.1798,203.827,381.405,177.924,468.112,139.838,242.744,118.72,571.394,181.722,444.521,173.205,533.13,220.693,628.805,143.382,156.167,230.46,273.067,2547.69,268.304
1232.74,253.048,198.576,287.188,402.429,631.965,135.128,359.301,686.487,609.303,503.628,368.224,162.865,1447.95,164.004,200.682,304.117,369.889,290.953,371.076,320.982,320.09,144.056,148.727,184.252,143.156,1507.83,430.796,432.318,193.979,138.219,439.531,243.205,310.606,1131.08,174.601,94.9622,232.02,755.97,137.915,167.214,38.12,115.331,395.028,423.231,112.901,189.872,69.3175,243.26,461.972,215.453,417.87,156.991,354.405,127.071,669.979,240.192,507.156,154.918,497.724,210.209,514.027,159.461,135.595,160.273,373.84,1228.89,334.936
1590.01,263.474,246.707,369.126,431.187,517.115,218.968,393.506,718.989,544.366,443.797,411.081,172.689,1417.33,215.396,142.254,339.958,272.238,263.175,318.561,329.255,303.267,135.244,143.831,162.264,164.252,1608.14,500.768,403.499,187.61,133.307,372.743,166.721,274.419,837.258,102.241,63.2734,157.903,605.835,131.035,138.327,42.5336,133.852,540.67,516.788,148.645,268.608,141.694,275.739,549.288,220.434,476.819,163.76,229.042,106.46,472.875,199.335,425.259,156.575,439.579,213.528,682.861,138,151.958,146.939,495.094,2260.13,244.007
1926.75,237.221,336.233,361.333,368.19,617.341,200.163,355.989,681.185,606.51,605.575,234.721,80.2297,1830.91,180.364,205.732,341.767,363.752,303.782,317.099,296.309,313.72,174.558,153.66,182.118,162.658,1442.12,436.335,353.24,156.721,106.963,365.648,169.601,277.75,1007.26,115.227,73.7644,220.413,794.777,163.351,177.328,50.128,139.541,469.139,489.236,123.377,211.632,96.5066,163.405,429.33,168.141,336.848,121.434,234.634,146.046,624.473,194.944,370.798,148.092,490.229,177.784,545.662,153.244,137.63,212.439,757.235,463.42,418.785
1917.94,276.424,327.536,350.48,285.517,697.222,217.888,458.544,610.73,633.848,518.925,251.877,89.4376,1643.26,115.71,188.534,411.239,441.137,347.96,431.089,363.92,434.492,273.083,185.49,209.108,249.599,1852.34,624.005,489.939,199.609,179.377,411.101,207.474,265.808,968.681,93.6245,74.2731,191.138,653.168,142.051,171.082,58.424,149.651,539.553,479.671,128.955,180.474,78.7614,134.649,343.884,119.354,252.82,94.0704,144.105,70.0403,434.704,176.602,443.462,123.913,493.921,216.458,751.277,223.196,219.258,347.602,1168.85,973.212,464.364
1613.5,233.89,274.246,345.017,409.011,683.709,181.708,460.293,614.859,519.569,470.419,179.364,32.4931,1811.87,249.672,186.404,448.89,420.512,357.593,434.525,338.968,376.305,195.822,160.793,201.784,171.668,1913.55,455.838,451.534,207.218,155.879,503.567,217.212,304.503,997.571,112.937,64.6953,194.393,717.868,156.903,178.58,64.7463,185.731,581.084,631.615,189.573,305.515,149.267,222.07,495.568,143.643,448.2,100.784,145.439,74.2109,412.419,145.527,382.941,119.237,386.618,224.459,622.005,227.667,207.839,415.43,958.625,393.113,256.539
1196.12,231.606,183.757,338.614,423.29,554.044,141.535,417.186,450.85,624.561,608.888,136.409,140.836,1497.38,219.195,229.227,583.051,449.469,368.737,429.6,346.284,385.595,159.642,118.834,162.07,116.726,1304.35,354.771,455.564,184.611,147.851,459.176,281.418,343.551,1113.3,133.84,82.4614,206.713,713.219,118.941,149.725,41.6532,109.417,380.052,367.805,101.635,176.972,87.7605,242.489,614.833,297.75,637.72,153.737,234.171,104.856,460.142,136.52,309.509,108.834,301.873,181.135,459.84,136.209,159.615,282.675,868.02,462.285,808.151
1010.33,152.148,220.345,276.389,390.901,492.733,120.467,310.22,694.35,516.329,464.423,220.234,165.595,1577.6,75.4465,182.868,421.264,398.392,390.541,385.077,340.597,316.114,166.341,134.446,176.961,147.102,1447.7,406.78,413.872,222.414,191.161,485.09,279.276,381.18,1111.27,139.786,79.0798,188.55,617.899,110.588,143.958,34.7375,101.339,399.679,408.857,136.5,185.912,102.971,297.409,660.371,242.794,720.293,181.365,252.926,93.5325,467.158,123.627,271.746,94.0615,360.399,152.814,621.038,163.87,222.834,333.269,951.494,678.143,83.7756
1375.29,230.4,218.621,436.143,479.883,782.639,166.59,515.614,713.953,494.856,422.841,439.891,176.208,969.59,118.67,109.855,249.142,256.038,331.306,362.381,272.528,315.122,148.228,123.123,181.527,124.058,1371.53,361.616,331,172.443,161.356,452.769,225.366,313.554,1056.59,112.936,70.0681,155.625,595.292,121.321,125.597,40.4739,102.42,392.525,381.764,106.499,194.674,81.0511,237.251,473.091,185.027,450.084,136.921,226.409,100.708,511.356,167.014,335.487,111.636,351.476,184.362,583.509,162.172,234.283,319.04,1443.02,199.649,204.717
1120.7,122.339,145.642,266.446,459.28,434.376,149.471,407.952,540.208,344.108,636.779,162.346,98.8579,1462.58,206.7,221.106,418.656,322.653,305.969,316.259,263.432,278.865,146.992,119.15,154.15,133.401,1316.78,410.64,323.186,187.38,146.27,402.194,226.359,310.594,950.554,124.993,72.7541,177.068,645.902,116.933,150.804,35.231,95.0778,408.222,441.032,106.006,226.438,113.105,290.374,670.078,330.65,630.372,216.215,340.193,110.192,435.838,169.97,320.831,108.76,313.366,167.323,597.594,137.589,136.465,214.303,974.812,437.785,282.336
1344.68,143.049,277.828,345.86,569.344,632.63,169.538,497.932,846.155,634.04,501.56,345.26,102.477,1594.15,75.2688,125.34,309.325,315.741,312.907,339.274,300.33,339.945,165.789,104.779,131.279,130.727,1089.81,338.58,304.686,133.742,134.546,395.915,215.576,307.329,1062.57,156.593,94.8345,266.971,798.907,177.544,176.314,48.449,109.593,339.84,368.158,115.727,173.334,91.6137,191.995,413.566,204.607,486.325,161.09,348.869,99.1614,549.799,150.043,355.312,114.134,327.578,150.371,510.536,122.517,186.799,148.822,924.6,115.339,1211.32
1188.85,157.749,170.601,297.163,569.465,633.967,221.914,531.483,1035.11,517.878,513.14,431.983,145.081,1113.44,82.5373,106.005,249.665,264.514,322.406,385.359,386.616,366.169,255.654,192.317,229.433,163.295,1467.79,426.367,352.397,128.073,122.872,338.318,175.237,282.235,931.409,140.324,84.9534,219.835,884.06,173.363,187.749,58.5932,159.107,562.547,492.289,119.209,235.621,82.5688,204.33,388.645,168.839,336.679,127.453,234.543,102.183,644.139,203.961,476.029,156.042,411.717,214.521,559.453,126.189,154.231,178.14,713.52,108.754,315.926
1320.33,215.818,203.732,451.664,535.996,938.271,255.488,727.615,1130.46,1004.26,572.01,349.585,139.463,1583.92,167.593,110.561,246.808,266.719,277.693,344.211,272.073,335.803,184.042,165.005,199.56,176.148,1711.51,547.215,494.738,215.231,194.802,538.17,271.468,366.959,1178.29,138.475,97.4789,207.58,880.667,148.289,183.19,45.3128,135.722,531.413,460.094,144.711,235.824,130.467,255.446,524.007,230.206,468.407,115.654,214.574,86.209,361.536,170.803,331.683,113.652,379.127,141.358,516.326,160.934,205.756,203.226,1006.85,328.928,359.74
1410.47,210.442,396.877,455.584,663.138,866.739,240.631,658.579,1023.94,927.579,635.759,403.683,176.528,1524.43,210.509,121.53,292.882,259.302,272.734,350.295,260.833,310.241,167.465,132.258,166.132,162.808,1795.26,488.165,442.45,180.313,171.03,409.947,187.133,255.992,776.821,106.342,67.7408,155.475,630.715,140.187,156.147,61.2178,148.721,591.267,483.523,186.603,245.915,113.419,220.869,457.044,150.804,364.646,103.811,207.836,106.046,577.528,176.285,393.001,146.859,372.437,245.123,807.193,156.332,178.471,182.809,490.806,3848.06,468.215
1769.94,392.357,333.784,498.128,535.31,721.038,247.881,572.708,884,771.649,741.583,327.243,265.839,1348.48,80.4093,93.868,261.761,294.904,247.681,351.43,241.844,255.658,133.801,106.902,134.849,99.6725,1033.35,317.914,276.799,123.846,142.075,346.593,181.411,276.898,945.479,122.526,84.7003,203.141,687.478,143.454,194.603,56.4869,145.872,571.931,473.343,137.075,262.592,109.523,215.694,422.557,151.351,379.926,138.913,209.061,90.2826,506.209,201.899,454.287,167.294,511.943,238.09,641.389,159.983,183.033,175.945,591.257,138.648,146.993
1911.02,257.408,292.723,406.732,578.6,753.396,314.994,810.43,1042.51,959.111,790.071,725.345,363.352,1542.34,255.914,127.168,294.632,253.379,204.024,244.864,176.757,234.156,126.691,128.934,131.846,124.808,1413.8,489.149,380.471,173.513,188.863,404.001,213.995,305.527,979.368,131.178,74.4882,213.977,653.817,140.47,200.448,56.4962,147.386,557.368,528.021,131.377,234.004,101.596,173.497,427.512,128.083,340.806,94.4616,174.961,84.7574,469.954,174.964,367.751,136.592,406.307,194.789,693.267,176.847,208.481,242.429,907.303,1034.94,1459.63
2116.23,220.94,202.673,528.399,550.164,797.301,246.776,556.527,922.756,1119.65,764.804,457.048,267.967,2126.58,160.81,145.462,282.495,340.039,238.614,273.108,241.665,278.641,139.291,108.169,172.958,158.765,1597.84,591.355,465.597,231.324,176.616,611.862,300.13,363.216,1179.3,125.639,76.3523,200.971,631.407,124.356,175.334,53.5727,142.86,570.748,588.771,144.856,289.325,101.422,251.728,496.592,184.315,366.337,142.441,231.399,120.59,703.652,241.848,511.88,147.043,452.83,202.411,587.39,123.796,147.103,190.15,785.404,225.035,1424.08
1793.6,235.05,242.669,481.152,437.359,685.057,154.815,534.653,833.36,699.25,647.155,709.415,317.822,1868.83,539.16,216.541,389.597,313.535,238.255,249.575,204.819,239.227,162.125,118.529,243.987,189.689,2081.93,722.386,725.635,306.738,252.722,657.058,262.198,375.531,1062.56,129.607,63.2014,173.644,497.574,94.4916,135.889,40.8352,94.311,385.768,378.316,107.605,196.692,86.592,243.519,558.173,256.351,599.335,280.82,327.018,191.784,671.138,252.568,405.551,121.24,389.886,157.062,653.723,170.829,188.74,274.648,706.267,858.184,421.736
1443,252.828,289.821,394.406,539.405,789.034,217.751,519.952,931.661,806.737,509.249,606.429,232.688,1208.9,266.261,137.736,396.366,385.964,363.703,429.436,338.165,409.564,235.544,150.238,229.756,168.988,1649.37,542.175,566.813,200.203,188.037,499.417,253.471,310.211,860.225,111.801,74.8593,182.057,579.755,115.189,163.926,40.8721,129.37,469.639,540.774,161.621,264.395,108.402,274.629,544.283,216.156,448.964,163.22,247.937,130.678,592.026,231.144,352.74,129.273,455.705,230.983,617.186,177.704,172.705,202.168,400.606,2262.92,542.622
1324.62,236.055,342.082,560.03,462.389,949.52,198.047,555.045,780.688,640.075,695.046,367.032,167.972,1952.37,203.482,211.975,442.779,485.323,346.793,382.623,280.71,351.851,180.101,99.1482,161.897,132.552,1389.5,402.452,390.88,214.351,157.939,446.108,209.645,264.407,968.516,98.6424,68.539,154.891,563.861,120.494,173.363,50.9375,139.672,519.983,510.632,159.02,252.894,131.63,305.186,576.707,292.797,549.834,155.674,308.028,136.156,664.1,184.309,442.265,114.956,352.869,165.898,470.739,145.219,161.259,247.167,554.02,2839.98,395.128
1259.47,238.843,393.935,427.038,496.067,570.973,176.02,364.596,753.27,442.726,385.972,223.835,189.787,1309.66,101.79,79.6003,250.459,267.432,249.726,341.503,270.442,287.1,203.008,135.133,175.733,160.151,1501.73,454.403,400.353,191.661,173.364,409.878,229.123,328.523,1339.08,145.604,103.253,235.036,787.577,165.204,200.993,59.5494,132.155,456.311,500.938,147.092,204.601,109.813,238.614,525.513,185.978,406.559,118.065,179.253,105.011,409.536,144.139,306.606,127.579,358.241,208.972,534.38,175.127,196.735,319.752,1103.61,574.912,257.269
1384.12,174.663,172.198,342.205,350.274,701.493,124.827,412.273,689.674,476.289,581.361,275.465,198.636,1129.19,90.5832,107.629,304.641,337.741,291.872,364.484,315.267,395.593,165.612,134.489,196.255,164.566,1167.51,489.024,428.755,185.872,159.765,420.72,226.416,300.914,998.933,133.268,90.5128,203.449,771.172,140.404,160.781,55.7713,115.6,484.501,497.607,136.658,230.004,118.017,229.17,548.009,230.292,478.311,133.125,209.864,96.8593,481.45,162.836,321.055,78.6775,321.893,152.81,503.116,161.933,190.422,201.169,841.179,303.377,106.16
968.744,221.55,191.952,322.271,396.02,442.957,109.57,385.378,480.339,517.552,401.388,349.606,131.119,1288.69,147.693,125.368,330.039,299.852,272.876,372.326,305.556,310.803,194.585,143.881,189.308,177.353,1517.41,462.57,432.7,212.427,167.213,406.872,238.354,358.435,1185.52,143.96,108.542,204.747,809.31,168.254,170.857,54.9962,123.238,441.441,416.069,122.866,261.746,109.448,190.973,516.029,178.881,497.776,136.478,227.529,116.539,503.918,151.233,392.973,96.8844,280.59,150.513,534.351,130.466,162.654,290.906,698.297,4624.64,696.538
1337.93,204.387,173.606,492.929,398.794,689.291,148.63,508.085,859.368,561.609,502.599,371.53,125.017,2085.97,407.271,203.096,299.983,296.892,219.283,227.515,200.052,241.5,120.898,113.704,172.904,135.625,1293.52,374.51,399.69,221.143,169.908,481.706,213.037,296.825,1146.55,143.457,88.6872,231.335,738.546,146.002,182.433,55.9037,152.792,493.815,448.009,115.29,176.705,76.5158,186.417,296.939,109.88,262.472,93.0897,180.909,103.311,568.272,200.156,424.746,141.077,537.331,199.917,518.713,149.763,186.356,237.959,1010.03,119.37,36.0423
1012.14,213.399,158.135,339.523,323.192,447.907,110.317,319.691,487.357,292.778,397.467,336.246,110.545,1142.89,190.021,138.469,299.335,358.938,254.535,316.602,238.058,268.428,123.388,113.445,138.817,104.798,998.683,366.263,289.8,167.68,135.256,442.231,216.627,284.281,1058.38,144.187,72.997,216.783,650.028,109.665,138.115,42.4359,99.5405,379.143,328.85,85.9205,170.888,71.9865,182.457,405.958,143.31,362.66,122.223,217.864,84.1515,424.18,170.225,446.697,168.162,527.751,300.26,727.162,182.094,248.809,226.987,538.02,891.193,80.9817
1431.23,189.236,203.954,364.32,384.786,451.923,177.549,443.46,762.253,465.367,423.143,302.694,76.1138,1277.67,229.43,181.079,301.707,337.598,302.365,339.342,252.757,272.857,166.88,128.544,137.032,136.308,1189.03,381.686,372.314,195.93,131.913,445.268,187.744,277.303,839.184,122.938,67.3246,177.258,572.748,126.521,128.898,44.0052,121.014,447.993,436.77,103.952,205.411,91.8539,150.452,372.727,146.1,431.161,122.579,280.995,98.1999,522.902,243.004,535.608,149.214,552.601,228.877,609.149,148.694,142.952,157.279,671.218,821.794,78.9248
1196.23,159.198,138.102,429.876,384.274,452.767,181.525,280.922,715.276,476.308,542.206,181.256,71.9494,1600.71,129.972,105.841,293.958,281.374,252.923,314.569,264.653,275.877,185.247,114.555,172.029,164.563,1301.75,363.83,364.691,157.758,118.339,355.555,196.416,276.66,1002.74,126.589,76.8135,182.146,696.623,170.368,163.662,43.9613,136.541,390.913,406.154,112.801,208.865,88.7857,186.633,423.445,218.141,434.399,125.8,167.884,98.0767,433.834,179.975,388.356,130.473,403.323,191.4,786.089,170.277,163.408,216.486,567.893,1522,249.474
1294.94,221.953,203.842,399.209,339.622,483.491,173.942,528.348,650.486,493.618,501.039,376.349,192.098,1462.26,92.7494,169.194,421.373,373.168,304.157,351.144,305.538,285.797,155.232,125.684,130.988,117.192,1015.65,335.816,341.592,153.193,115.88,379.822,164.482,264.568,899.295,94.3103,67.5137,157.866,521.252,112.935,138.249,41.4651,120.947,400.686,474.337,119.373,243.323,93.3703,201.658,563.365,198.155,485.131,146.974,255.652,88.5302,481.713,184.62,413.345,128.965,421.094,167.565,536.673,128.132,137.082,159.174,973.555,540.233,334.313
897.14,141.107,209.863,276.166,366.309,440.963,141.028,310.976,408.951,389.355,371.996,231.938,69.1686,1409.33,88.6504,179.729,332.47,341.565,293.72,361.109,263.505,287.43,163.09,94.5309,141.363,109.015,887.317,332.343,314.642,148.916,116.454,346.35,153.004,274.597,847.085,107.083,56.0283,190.061,642.134,126.124,125.442,36.4642,114.827,398.945,424.574,129.824,181.931,94.847,181.274,450.005,218.09,543.583,158.404,264.151,109.151,529.635,207.946,421.514,147.711,508.094,203.19,602.929,165.584,195.213,242.364,734.596,488.788,72.0417
905.812,257.525,236.922,285.44,241.304,510.53,126.838,404.345,543.195,431.413,624.172,182.061,95.2708,1335.06,186.841,142.609,246.125,233.537,216.606,209.596,206.918,212.039,145.247,108.831,145.75,139.577,1317.04,424.391,394.88,196.546,118.009,329.687,197.576,321.179,914.829,102.624,76.306,190.043,708.578,132.16,155.493,44.3306,94.2212,434.147,331.729,110.658,169.343,68.2792,185.814,319.86,130.885,365.151,145.089,207.374,95.0682,543.655,184.797,367.944,113.613,373.532,202.897,565.778,160.913,173.356,184.64,1044.36,53.9262,499.295
794.363,189.27,228.29,296.471,308.404,594.24,153.252,353.713,604.856,402.447,541.027,269.973,101.718,1354.99,68.8499,185.312,365.656,367.954,333.245,349.354,273.819,329.947,159.491,110.594,139.096,130.056,1205.28,359.567,370.98,160.14,139.135,408.871,185.374,320.241,1009.83,135.574,65.8931,228.088,635.008,141.138,154.906,43.3778,98.9112,431.891,428.203,132.209,187.548,79.2777,170.186,393.867,157.412,377.862,135.618,210.836,88.3477,529.36,179.862,421.244,104.503,413.185,158.052,576.54,180.45,166.681,168.619,1007.19,143.365,802.504
836.668,179.384,186.245,270.863,408.843,505.906,186.099,398.573,584.812,455.785,413.075,299.989,147.472,1509.5,131.725,149.866,395.548,331.723,276.4,304.455,271.658,268.572,119.778,85.6388,164.151,97.1747,1018.04,346.948,381.092,163.191,157.347,396.913,201.918,308.23,1114.03,126.674,66.2933,202.698,598.497,123.073,140.856,39.338,109.187,364.653,354.426,110.047,182.888,95.2037,176.186,416.858,130.474,377.436,146.801,234.999,122.397,618.867,211.496,463.598,147.632,457.097,194.356,584.62,170.285,161.238,228.403,816.942,977.437,116.216
945.053,174.16,193.297,270.187,372.694,537.272,247.913,312.484,713.722,364.705,510.575,281.544,118.854,1603.14,102.751,111.549,342.233,280.929,274.759,300.659,273.792,305.413,159.012,148.003,192.278,152.412,1619.5,471.595,516.144,244.098,208.795,471.753,238.237,366.684,1173.81,141.258,78.5475,234.037,728.354,156.458,167.257,58.754,159.293,567.37,472.398,189.289,318.714,135.039,259.954,681.398,199.89,431.08,143.28,222.487,109.959,450.829,163.015,310.591,119.902,321.479,139.75,558.247,166.638,164.624,256.766,702.842,293.7,507.602
836.791,195.725,189.637,266.74,404.303,466.387,116.876,318.704,573.24,403.908,348.985,291.529,105.952,1575.62,276.359,185.074,346.467,301.123,282.969,315.627,227.858,232.309,149.665,96.0674,136.712,119.812,1041.77,329.388,363.242,191.623,152.195,387.556,201.205,296.062,1239.48,127.529,97.3284,236.756,720.003,140.578,168.947,52.7166,122.367,482.062,458.659,148.498,266.069,115.212,247.154,662.163,199.478,474.269,169.77,254.573,95.0778,502.167,157.907,293.268,107.554,355.678,176.83,507.637,132.032,150.058,173.855,700.939,320.051,521.791
