rdev1_1953,rdev1_1954,rdev1_1955,rdev1_1956,rdev1_1957,rdev1_1958,rdev1_1959,rdev1_1960,rdev1_1961,rdev1_1962,rdev1_1963,rdev1_1964,rdev1_1965,rdev1_1966,rdev1_1967,rdev1_1968,rdev1_1969,rdev1_1970,rdev1_1971,rdev1_1972,rdev1_1973,rdev1_1974,rdev1_1975,rdev1_1976,rdev1_1977,rdev1_1978,rdev1_1979,rdev1_1980,rdev1_1981,rdev1_1982,rdev1_1983,rdev1_1984,rdev1_1985,rdev1_1986,rdev1_1987,rdev1_1988,rdev1_1989,rdev1_1990,rdev1_1991,rdev1_1992,rdev1_1993,rdev1_1994,rdev1_1995,rdev1_1996,rdev1_1997,rdev1_1998,rdev1_1999,rdev1_2000,rdev1_2001,rdev1_2002,rdev1_2003,rdev1_2004,rdev1_2005,rdev1_2006,rdev1_2007,rdev1_2008,rdev1_2009,rdev1_2010,rdev1_2011,rdev1_2012,rdev1_2013,rdev1_2014,rdev1_2015,rdev1_2016,rdev1_2017,rdev1_2018,rdev1_2019,rdev1_2020
1.76624,-0.307568,-0.601333,0.585321,0.497811,1.30256,-0.284637,0.67062,1.24075,0.873087,0.888443,0.0737028,-0.267076,1.5796,-0.287266,-0.63633,0.21106,0.17819,0.0711972,0.144022,-0.00953826,0.100604,-0.776233,-0.736043,-0.518847,-0.758543,1.39572,0.278101,0.256716,-0.626126,-0.432918,0.522107,-0.0212716,0.317828,1.48439,-0.510518,-1.10341,-0.310773,0.980931,-0.723667,-0.628275,-1.8047,-1.14744,0.232731,0.097782,-1.11303,-0.723117,-1.41831,-0.520627,0.157519,-0.712144,0.222069,-0.908398,-0.0716039,-1.00151,0.772305,-0.167171,0.464477,-0.61839,0.600213,-0.229054,0.904676,-0.775733,-0.552174,-0.586255,1.24826,0.386508,0.777508
1.28527,-0.603233,-0.452324,0.336132,0.678015,1.00044,-0.43163,0.432485,1.29333,0.839229,0.94792,0.217075,-0.0538688,1.67309,0.00585428,-0.407979,0.218084,0.217278,0.10748,0.293656,-0.000722943,0.083024,-0.596621,-0.817836,-0.623549,-0.789177,1.54214,0.32587,0.554013,-0.473707,-0.583992,0.38631,-0.199401,0.158542,1.29718,-0.896273,-1.15311,-0.252649,0.985379,-0.630367,-0.392575,-1.52236,-0.613736,0.476537,0.680785,-0.727895,-0.300571,-1.19619,-0.263407,0.268672,-0.767607,0.214577,-0.740841,-0.121979,-0.651424,0.860394,-0.436618,0.461371,-0.951874,0.211552,-0.526607,0.438048,-0.926737,-0.641689,-0.342214,0.947047,0.561747,-0.447315
1.58982,-0.492721,-0.249652,0.349657,0.842897,1.01858,0.031958,0.765286,1.23003,0.954977,0.778352,-0.0902737,-0.0868927,1.71581,0.00111425,-0.187168,0.342855,0.319976,0.460538,0.298314,0.197125,0.148607,-0.68091,-0.899638,-0.647832,-0.819066,1.30878,0.143022,0.315317,-0.538493,-0.712422,0.2628,-0.211045,-0.193798,1.31857,-0.888854,-1.43865,-0.325896,0.928548,-0.65823,-0.430549,-1.61302,-0.531479,0.614709,0.801588,-0.795659,-0.273463,-1.20966,-0.450392,0.264716,-0.668867,0.0414466,-0.77814,-0.0982056,-0.837094,0.800372,-0.252468,0.73015,-0.565981,0.511574,-0.329095,0.738828,-0.672391,-0.734987,-0.246494,1.20374,-0.0198552,-1.21588
1.47674,-0.527415,-0.0581483,0.31534,0.18654,1.10872,-0.237678,0.769427,1.23248,0.924205,0.641065,0.0690982,-0.376892,1.94293,-0.37963,-0.245382,0.650662,0.127833,0.0774136,0.305917,0.118283,0.200803,-0.486394,-0.602361,-0.387112,-0.46904,1.64826,0.454627,0.440264,-0.519755,-0.642753,0.32882,-0.381181,-0.125509,1.07931,-0.891514,-1.41979,-0.262982,0.913836,-0.794404,-0.566269,-1.64548,-0.744741,0.729928,0.522913,-0.831496,-0.415096,-1.261,-0.336881,0.425701,-0.33886,0.182525,-0.764896,-0.131411,-0.857914,0.710969,-0.258078,0.376539,-0.860665,0.057053,-0.647734,0.327449,-0.845947,-0.559341,-0.584916,0.71106,1.01524,0.186907
1.3516,-0.224943,-0.141055,0.199767,0.0925353,0.812513,-0.692656,0.612471,0.734808,0.841283,0.823099,0.245958,-0.595276,1.65622,-0.580633,-0.417806,0.289266,0.107005,0.114978,0.252353,0.233989,0.0982464,-0.569935,-0.714995,-0.432654,-0.363403,1.63641,0.614966,0.402708,-0.253451,-0.3079,0.547306,-0.146921,0.205808,1.35161,-0.843554,-1.34831,-0.525694,0.749471,-0.76115,-0.748644,-1.76221,-0.983377,0.455849,0.469506,-0.859711,-0.234269,-1.34983,-0.612709,0.467496,-0.60325,0.133287,-0.880722,-0.267362,-1.04637,0.504334,-0.141017,0.226581,-0.704189,0.456416,-0.355676,0.704588,-0.429768,-0.530324,-0.527658,0.848904,1.73944,0.595616
1.62079,-0.0419907,-0.0615858,0.450663,0.142568,0.637601,-0.947008,0.386268,0.539425,0.407733,0.810405,0.0524833,-0.716542,1.69962,-0.544909,-0.580852,0.194043,0.308568,0.16684,0.301179,0.0651671,0.259051,-0.322267,-0.7594,-0.418936,-0.684908,1.70276,0.475403,0.440286,-0.548816,-0.667221,0.312222,-0.519321,-0.127569,0.997567,-0.967469,-1.43673,-0.442489,0.685113,-0.862619,-0.599343,-1.79382,-0.762636,0.606355,0.625324,-0.575925,-0.0634561,-1.00477,0.0603563,0.697529,-0.337185,0.340913,-0.565979,-0.133512,-0.736877,0.638043,-0.552441,0.339105,-0.830558,0.293199,-0.285374,0.654083,-0.561398,-0.56216,-0.125684,1.65879,-0.00799378,1.13465
1.42811,-0.0732813,-0.2522,0.613296,0.423414,0.774009,-0.754335,0.669374,0.730928,0.323619,0.624125,-0.253607,-0.78758,1.75783,-0.879764,-0.673274,0.294798,0.294418,-0.00322782,0.31571,-0.0318992,0.148315,-0.629858,-0.97527,-0.479982,-0.692967,1.51013,0.265649,0.181004,-0.530534,-0.684766,0.581199,-0.21495,0.194654,1.33925,-0.725364,-1.11533,-0.405086,0.932872,-0.656858,-0.510354,-1.89647,-0.745226,0.491746,0.407921,-0.79204,-0.2841,-0.997732,-0.0468296,0.584227,-0.160977,0.678807,-0.372752,0.0386401,-0.638108,0.721329,-0.184702,0.243143,-0.959339,0.276855,-0.520942,0.654945,-0.666524,-0.377552,-0.265599,0.790238,1.83593,-0.177738
1.26001,-0.2432,-0.312928,0.184111,0.320414,0.933346,-0.608437,0.305047,1.25585,0.425594,0.779534,0.194168,-1.1994,2.37657,-0.84349,-0.48421,0.578254,0.216849,-0.14225,0.0490697,-0.17178,-0.0201096,-0.499958,-0.758698,-0.725704,-0.55161,1.59384,0.565033,0.484507,-0.233005,-0.461823,0.614955,-0.212121,0.216999,1.20613,-0.959264,-1.57628,-0.531698,0.651358,-0.92216,-0.663693,-1.7581,-0.732099,0.567644,0.592618,-0.581739,-0.128837,-0.602596,-0.145204,0.764947,-0.293603,0.310298,-0.726777,-0.146291,-0.937706,0.526241,-0.554665,0.254379,-0.661136,0.10015,-0.251412,0.812049,-0.533228,-0.383561,-0.0180556,1.32902,1.339,-0.216314
1.11886,-0.310697,-0.230497,0.304713,0.416626,0.63238,-0.661102,0.251391,1.21252,0.472853,0.497412,0.220999,-0.595274,1.7818,-0.856314,-0.522377,0.0160007,-0.069882,0.0214729,0.0432881,-0.162491,0.0149886,-0.562937,-0.618428,-0.654725,-0.828751,1.46828,0.49057,0.355048,-0.391493,-0.622913,0.463064,-0.34075,-0.0637283,1.24495,-0.85227,-1.30352,-0.553042,0.793059,-0.882122,-0.88353,-2.05273,-0.979176,0.326825,0.51092,-0.816969,0.0308588,-0.643009,0.316204,1.30853,0.081046,1.05899,-0.0772907,0.113136,-0.860335,0.79391,-0.358151,0.210958,-0.982693,0.358454,-0.0494987,0.85892,-0.336089,-0.38581,-0.00346149,0.434094,1.30034,-0.364453
1.41809,-0.165361,-0.247079,0.341846,0.167313,0.440302,-0.486587,0.195255,0.755777,0.708821,0.403697,0.345841,-0.533631,1.71592,-1.38531,-0.419063,0.387519,0.291476,0.195961,0.203238,0.0809009,0.268404,-0.710919,-0.761354,-0.732994,-0.923274,1.31027,0.102195,0.00901088,-0.481837,-0.773436,0.252708,-0.409751,0.0644573,1.28315,-0.651355,-1.14702,-0.231372,0.759297,-0.790492,-0.659202,-2.012,-0.90642,0.406842,0.259979,-0.901427,-0.180875,-0.898021,-0.0787874,0.782362,0.0561469,0.746726,-0.259749,0.146413,-0.797808,0.745263,-0.0837366,0.37634,-0.658719,0.503693,-0.361759,0.848318,-0.558343,-0.311054,-0.108596,0.728085,1.57585,0.378759
1.49933,-0.363653,-0.164548,0.301663,0.396577,0.755454,-0.677054,0.273408,0.782369,0.777124,0.601713,0.220746,-0.795169,1.60211,-0.0456508,-0.592168,0.623354,0.165699,0.0517366,0.318599,0.0392671,0.173481,-0.504881,-0.918603,-0.358518,-0.736048,1.46645,0.282416,0.082219,-0.64591,-0.729482,0.123545,-0.280833,0.0224628,1.24965,-0.766601,-1.08878,-0.130448,0.882486,-0.798812,-0.555851,-1.90603,-1.07032,0.235664,0.241672,-1.20349,-0.491304,-1.13043,-0.271034,0.532891,-0.463605,0.509492,-0.278233,0.142088,-0.559553,0.787706,-0.0839157,0.420204,-0.773459,0.366982,-0.535785,0.795201,-0.653952,-0.459648,-0.365953,1.12327,1.30111,0.883395
1.57995,-0.00918809,0.0135374,0.243603,0.340106,0.82739,-0.613601,0.393993,0.741416,0.613688,0.347357,-0.211043,-0.769945,1.68845,-0.472668,-0.289066,0.351182,0.404647,0.177467,0.348446,0.1042,0.117022,-0.394855,-0.776101,-0.383292,-0.809731,1.52585,0.402933,0.272776,-0.579546,-0.797734,0.327497,-0.21962,0.0244591,1.21467,-0.732909,-1.47903,-0.355744,0.974586,-0.603254,-0.474726,-1.75697,-0.828409,0.294643,0.454186,-0.9903,-0.368074,-1.08245,-0.427611,0.51247,-0.404183,0.518155,-0.222847,0.188971,-0.54668,1.15234,-0.149009,0.611201,-0.64821,0.270829,-0.530084,0.712005,-0.780458,-0.573375,-0.0291072,1.4736,0.909026,-1.05715
1.30569,-0.0852837,0.13531,0.461397,0.641146,1.02674,-0.28268,0.628038,0.844334,0.750728,0.962177,-0.331744,-1.12566,2.0858,-1.01435,-0.661686,0.202132,0.130015,-0.107288,0.109171,-0.019821,0.00330911,-0.761347,-1.08827,-0.408912,-0.838712,1.45887,0.327029,0.186326,-0.549242,-0.664708,0.42307,-0.401743,-0.0889907,1.34287,-0.823741,-1.25606,-0.286212,0.980232,-0.365827,-0.0991282,-1.45879,-0.467632,0.930545,0.65638,-0.38854,-0.254153,-0.888479,-0.367209,0.316466,-0.748756,0.0188476,-0.830169,-0.3792,-0.720555,0.932673,-0.0604884,0.749624,-0.440568,0.406239,-0.298399,0.474185,-0.922733,-0.737738,-0.182739,1.27072,0.381056,0.77042
1.22564,-0.385527,-0.236744,0.500961,0.278321,0.550159,-0.605163,0.592669,0.911595,0.409196,0.890026,-0.0501067,-0.738954,1.41674,-0.879807,-1.03839,0.282857,-0.0717607,0.233698,0.24966,0.19152,0.371546,-0.508559,-0.459308,-0.527171,-0.497331,1.58857,0.45693,0.302891,-0.452326,-0.807615,0.313253,-0.324978,0.177869,1.3256,-0.640861,-1.16135,-0.133779,1.01466,-0.603249,-0.214573,-1.46538,-0.667948,0.595309,0.585019,-0.808656,-0.22476,-0.849168,-0.142441,0.648493,-0.332983,0.64637,-0.690914,0.0632651,-0.922793,0.657071,-0.534766,0.183304,-0.932641,0.17588,-0.573914,0.700954,-0.752267,-0.502871,0.0612719,1.38394,0.388982,0.647594
1.25639,-0.316099,-0.0100716,0.255998,0.527913,1.00144,-0.345276,0.864448,0.927003,0.879912,0.554443,0.214546,-0.652322,1.64183,-0.981304,-0.851354,-0.0374346,-0.279553,-0.0572903,0.122353,-0.176961,-0.00661256,-0.422216,-0.568421,-0.187988,-0.427771,1.65774,0.81517,0.438966,-0.373485,-0.705706,0.426831,-0.35497,-0.0285142,1.3668,-0.853828,-1.25324,-0.244099,1.07437,-0.596087,-0.550951,-1.81245,-0.793883,0.638937,0.470481,-0.98111,-0.487303,-0.978656,-0.347773,0.304916,-0.658594,0.163749,-0.645267,0.0487936,-0.701876,0.85448,-0.323339,0.563147,-0.481063,0.497849,-0.381942,0.722706,-0.564047,-0.507536,-0.0876637,1.04268,1.74733,-0.308322
