N_ag1_age2_t1951,N_ag1_age2_t1952,N_ag1_age2_t1953,N_ag1_age2_t1954,N_ag1_age2_t1955,N_ag1_age2_t1956,N_ag1_age2_t1957,N_ag1_age2_t1958,N_ag1_age2_t1959,N_ag1_age2_t1960,N_ag1_age2_t1961,N_ag1_age2_t1962,N_ag1_age2_t1963,N_ag1_age2_t1964,N_ag1_age2_t1965,N_ag1_age2_t1966,N_ag1_age2_t1967,N_ag1_age2_t1968,N_ag1_age2_t1969,N_ag1_age2_t1970,N_ag1_age2_t1971,N_ag1_age2_t1972,N_ag1_age2_t1973,N_ag1_age2_t1974,N_ag1_age2_t1975,N_ag1_age2_t1976,N_ag1_age2_t1977,N_ag1_age2_t1978,N_ag1_age2_t1979,N_ag1_age2_t1980,N_ag1_age2_t1981,N_ag1_age2_t1982,N_ag1_age2_t1983,N_ag1_age2_t1984,N_ag1_age2_t1985,N_ag1_age2_t1986,N_ag1_age2_t1987,N_ag1_age2_t1988,N_ag1_age2_t1989,N_ag1_age2_t1990,N_ag1_age2_t1991,N_ag1_age2_t1992,N_ag1_age2_t1993,N_ag1_age2_t1994,N_ag1_age2_t1995,N_ag1_age2_t1996,N_ag1_age2_t1997,N_ag1_age2_t1998,N_ag1_age2_t1999,N_ag1_age2_t2000,N_ag1_age2_t2001,N_ag1_age2_t2002,N_ag1_age2_t2003,N_ag1_age2_t2004,N_ag1_age2_t2005,N_ag1_age2_t2006,N_ag1_age2_t2007,N_ag1_age2_t2008,N_ag1_age2_t2009,N_ag1_age2_t2010,N_ag1_age2_t2011,N_ag1_age2_t2012,N_ag1_age2_t2013,N_ag1_age2_t2014,N_ag1_age2_t2015,N_ag1_age2_t2016,N_ag1_age2_t2017,N_ag1_age2_t2018,N_ag1_age2_t2019,N_ag1_age2_t2020,N_ag1_age2_t2021
305.441,332.624,651.391,265.368,405.169,465.865,471.251,1021.38,807.516,364.395,796.421,363.839,602.351,222.225,62.982,405.387,293.406,83.0037,563.599,1113.18,728.388,742.064,974.09,1175.49,537.804,363.568,463.623,189.18,463.798,342.527,238.709,216.121,480.047,1010.29,1211.89,416.991,1377.69,282.822,256.837,127.927,413.372,244.679,207.233,133.197,196.868,970.877,455.223,305.373,293.44,447.412,533.462,526.807,190.855,229.997,151.744,325.467,135.842,297.653,233.139,559.782,155.853,163.244,373.362,275.364,814.367,154.13,171.931,533.753,430.322,490.627,369.741
468.689,565.235,1017.21,655.959,787.946,826.778,717.217,927.921,899.38,416.02,749.614,366.763,678.231,235.986,100.39,420.986,247.062,123.289,550.951,579.986,607.417,482.501,715.019,913.267,388.775,229.866,429.87,166.663,432.046,336.539,248.402,282.164,447.165,1217.02,1242.51,384.432,1615.64,298.004,248.38,201.236,361.66,252.915,253.202,129.394,244.456,1064.41,426.662,291.313,224.231,446.374,529.794,607.53,226.971,228.206,142.543,215.21,117.49,248.788,148.528,568.394,118.145,139.873,334.035,306.357,877.067,169.95,199.008,608.605,368.544,548.073,378.154
468.749,449.32,772.786,551.507,562.709,522.451,669.98,1389.67,855.591,503.555,1291.74,574.553,1110.77,338.549,198.385,443.128,110.228,93.2942,342.716,614.234,493.375,525.465,727.281,900.018,402.771,310.413,446.652,178.549,495.767,320.556,232.179,215.246,399.334,760.98,774.73,331.379,1379.82,295.013,352.724,218.778,541.342,341.416,310.986,133.753,214.728,1025.06,432.357,263.668,288.161,439.554,607.047,542.487,286.985,239.888,159.756,234.656,116.965,198.107,116.226,337.315,97.446,107.145,351.921,270.301,781.882,151.743,214.951,440.651,447.136,527.676,372.047
400.161,392.577,517.771,312.506,382.429,420.786,467.557,723.113,589.744,499.615,656.284,398.703,654.001,253.564,124.427,602.45,133.447,288.51,485.979,580.648,650.857,566.496,772.699,1044.18,407.752,278.597,512.8,237.626,486.616,391.391,251.619,208.221,522.276,1099.03,1098.7,477.803,1444.76,321.908,353.423,226.222,525.295,393.078,287.599,134.317,187.359,1009.1,354.335,238.061,218.652,345.398,492.704,423.671,174.968,224.885,169.359,318.678,208.966,329.601,216.279,414.86,129.828,93.4831,271.367,159.045,660.302,141.283,114.593,443.744,482.335,823.216,364.554
455.959,376.813,695.473,304.784,403.587,759.269,467.925,1033.58,570.705,576.428,830.056,499.825,1009.1,361.249,100.84,504.157,319.896,212.459,267.808,652.883,484.238,430.248,639.26,814.668,392.61,239.3,479.743,171.606,420.073,373.796,219.167,245.484,378.373,945.628,1183.05,453.424,1952.66,392.801,481.242,274.425,632.538,580.671,360.119,175.297,211.1,892.934,341.444,167.674,231.846,319.257,619.125,467.381,207.471,315.263,215.658,408.508,171.505,349.291,180.06,558.732,128.059,101.227,253.151,200.447,525.283,104.188,118.503,369.379,416.351,294.492,371.028
278.881,514.207,759.011,610.149,919.911,577.983,707.479,1013.16,692.019,407.887,819.891,228.98,892.251,221.353,123.977,457.029,525.438,126.91,314.1,576.639,483.278,461.746,535.345,663.158,333.63,196.111,370.327,125.365,333.4,270.123,214.288,161.225,283.615,821.825,1065.15,404.432,1827.12,332.336,342.882,223.537,490.383,376.191,230.918,126.563,179.777,890.074,299.991,180.913,248.5,356.761,468.688,603.714,235.834,246.61,271.484,279.765,172.413,306.124,134.445,323.503,105.405,103.165,247.186,192.241,833.511,128.938,155.737,458.929,358.867,276.258,342.993
218.461,221.174,506.611,284.499,442.341,612.924,609.75,1129.83,689.201,557.015,1155.28,457.975,835.443,266.073,75.5274,421.433,242.777,140.15,359.296,639.347,560.105,516.716,847.411,867.179,337.979,214.528,399.581,104.728,321.964,225.448,163.761,177.75,295.96,812.604,1087.52,463.986,1879.54,467.264,458.528,253.122,572.501,340.524,233.57,114.127,163.194,893.593,259.374,194.398,223.854,375.069,522.648,531.221,254.67,254.069,183.868,247.149,124.952,256.316,203.022,459.661,143.304,179.434,450.332,396.248,1223.62,177.905,140.31,410.079,230.257,162.84,344.274
457.228,410.967,818.284,375.325,323.192,504.904,489.502,972.134,730.286,339.143,615.032,224.211,549.307,206.35,50.8808,353.12,241.679,96.9446,267.829,439.554,417.446,420.805,492.487,720.891,334.626,219.58,356.651,146.911,266.403,228.266,151.028,140.844,227.451,572.239,827.799,275.863,1426.74,296.696,375.714,218.785,596.26,370.434,266.773,122.976,173.748,808.441,315.514,153.273,211.942,312.789,455.665,444.358,223.497,246.462,174.693,263.318,100.921,215.25,119.865,404.053,106.069,114.28,372.102,261.999,913.595,170.354,146.475,467.237,368.782,136.022,299.914
462.443,493.68,862.429,350.766,444.081,606.232,519.09,1137.82,873.727,541.19,1140.61,584.804,894.902,407.785,92.2334,488.396,857.855,62.6193,471.946,618.356,510.076,508.884,770.244,1029.86,420.567,313.179,536.515,205.057,480.538,358.69,224.807,172.216,296.171,659.029,789.793,294.114,1483.44,250.107,342.069,207.309,565.89,352.002,288.659,116.47,189.865,856.634,387.045,218.421,222.861,419.317,524.316,556.464,262.774,275.668,226.521,330.41,120.615,305.735,178.202,489.103,141.265,138.32,413.356,255.112,986.922,178.872,123.133,533.401,328.213,1373.94,385.08
341.505,299.274,810.127,421.234,424.932,666.394,421.126,1140,921.652,701.055,1516.05,716.376,1163.21,491.099,98.3232,512.995,802.541,33.9843,242.616,602.169,412.859,411.164,693.176,739.411,397.539,316.792,557.379,204.461,572.057,355.632,220.035,191.109,296.84,542.05,686.734,263.023,1167.74,218.077,236.959,195.942,589.958,447.431,389.953,185.287,317.949,1329.34,513.9,312.706,310.239,481.011,635.056,552.66,276.97,241.945,130.365,270.042,85.4247,203.964,112.108,333.022,102.271,107.406,360.882,221.621,984.486,116.57,123.734,302.612,255.578,413.869,358.732
379.846,301.162,685.641,261.831,447.959,780.984,508.269,1176.8,819.333,475.49,1082.65,459.752,718.994,320.05,79.8695,421.637,568.12,41.6155,373.074,620.631,497.01,470.174,689.324,890.814,365.652,306.843,484.792,164.058,432.387,371.976,206.671,201.323,314.119,829.24,1117.07,473.349,1861.04,363.751,338.857,230.68,533.573,415.635,285.416,131.939,203.981,1043.77,351.739,187.566,236.516,360.37,529.01,447.587,211.825,243.86,140.629,295.396,146.209,297.066,157.253,310.795,106.673,118.18,340.262,201.746,707.472,114.612,159.943,519.959,407.138,294.843,351.976
471.416,422.222,678.906,395.221,445.761,644.057,405.518,1010.12,695.736,452.912,718.561,326.203,692.594,301.993,113.603,585.868,652.335,52.9572,381.113,719.636,508.57,480.531,600.367,964.026,386.168,276.168,534.259,191.466,536.776,331.69,204.291,144.922,270.408,679.475,778.345,290.857,1439.28,314.21,352.952,239.583,642.39,424.912,265.573,139.495,200.62,982.855,396.829,195.508,300.895,353.329,554.736,560.017,267.401,283.623,143.446,294.661,99.0882,206.703,131.082,383.458,87.6541,130.373,394.553,257.777,859.485,167.783,183.323,444.909,370.041,614.988,357.764
368.26,564.711,692.87,259.572,446.214,771.402,394.33,939.308,805.408,629.581,1040.6,569.417,1171.88,578.272,257.047,564.684,308.293,311.446,431.716,842.993,675.694,533.184,790.199,1017.73,473.172,338.089,574.05,219.214,625.966,444.234,298.85,229.923,459.824,990.964,1198.79,464.382,1598,360.705,437.717,289.094,660.375,378.009,334.545,175.495,311.947,1211.15,465.774,264.96,256.914,470.655,780.454,552.996,181.028,225.16,126.939,219.49,87.2589,230.653,162.255,366.759,119.509,132.534,355.083,281.3,852.718,125.332,144.749,468.736,270.38,302.788,406.931
748.229,704.68,850.344,637.529,889.927,793.447,713.586,776.322,889.496,585.527,1112.24,438.433,818.067,434.503,251.033,683.973,95.4494,395.68,560.729,944.233,833.686,721.515,982.892,1345.36,595.13,360.693,779.742,316.378,599.056,493.082,376.142,324.674,609.759,1430.41,1552.09,587.158,2530.79,428.28,485.706,287.831,669.726,369.219,276.244,151.574,189.812,892.124,285.707,190.479,257.546,418.511,511.887,577.063,217.171,326.553,203.044,371.625,145.46,299.967,159.17,509.522,108.572,155.932,301.996,212.04,639.197,89.2583,101.93,297.014,290.54,246.427,434.408
402.334,432.19,993.447,526.542,916.091,1231.81,927.971,1309.23,874.466,579.694,1530.65,732.828,1121.97,587.186,233.564,934.88,142.093,686.849,751.202,1017.37,832.421,847.281,939.946,1360.93,564.712,380.298,740.106,222.24,538.191,376.776,284.74,200.512,426.654,900.801,1151.16,356.516,2020.52,382.104,471.756,259.438,730.534,410.127,387.301,177.675,254.792,1194.59,386.188,216.818,213.738,349.471,488.885,491.732,208.428,245.076,175.223,278.543,109.227,322.414,205.075,457.602,114.047,144.978,319.203,172.319,773.972,142.983,128.762,401.756,395.511,140.962,438.417
818.847,869.483,1276.41,660.901,708.836,1098.17,656.385,1210.4,726.472,634.902,1072.74,624.349,1081.78,473.924,193.785,387.527,358.691,354.134,583.868,884.799,711.76,658.382,782.48,909.222,455.409,275.099,599.395,198.651,563.327,433.465,276.51,275.632,584.614,1203.95,1424.31,479.647,2317.85,380.958,407.507,293.245,699.303,407.998,365.146,178.713,276.033,1216.74,402.349,211.803,256.975,421.455,531.112,456.523,232.259,277.9,157.502,293.776,170.183,270.949,179.849,400.435,114.734,115.144,247.437,192.061,573.688,107.234,132.908,329.878,420.62,744.227,440.262
579.5,492.235,660.957,424.453,406.424,565.02,385.044,871.451,640.384,409.755,865.534,429.8,641.007,380.127,114.992,525.792,131.664,280.292,369.975,555.971,484.636,545.684,523.648,964.107,380.175,291.019,581.84,211.035,651.906,437.638,246.532,224.017,392.667,946.288,878.573,310.253,1336.73,243.604,251.406,182.215,445.235,340.172,262.558,148.276,237.377,892.415,365.5,262.84,305.809,511.602,543.209,544.637,263.859,301.537,249.491,419.01,155.846,315.048,175.159,543.097,145.102,134.987,264.425,201.347,705.17,130.058,142.934,385.347,267.481,419.686,367.597
413.541,302.382,583.693,227.214,288.342,507.13,338.001,788.688,514.289,300.562,1001.33,428.925,886.978,405.224,215.14,381.199,957.159,139.651,466.74,637.855,495.14,507.646,611.92,870.758,359.942,301.03,554.305,237.677,574.465,459.904,335.435,275.02,511.44,943.561,1397.01,447.419,1928.65,380.086,358.08,224.175,519.085,370.464,259.653,111.55,205.891,830.707,326.88,229.455,263.077,488.424,678.524,740.233,266.796,231.067,162.686,268.17,100.496,196.135,127.512,342.79,88.38,92.9231,327.829,224.629,994.445,168.259,247.089,504.281,541.498,1082.23,377.662
817.216,569.963,922.791,464.015,561.526,537.812,349.728,785.748,599.891,328.023,652.16,308.847,594.236,222.829,88.3878,462.467,488.485,119.904,406.375,604.274,435.309,464.695,555.202,809.241,345.701,245.491,460.241,153.281,414.135,337.443,232.438,280.186,470.321,931.858,1111.44,411.748,1535.24,230.2,262.728,151.776,453.572,267.311,280.979,127.01,212.163,1069.28,378.771,229.341,292.875,437.552,524.533,461.565,172.149,256.514,175.506,302.382,140.855,194.293,129.744,424.61,90.4697,103.388,307.001,225.351,686.228,142.65,181.664,533.014,571.111,301.059,346.867
441.372,392.613,494.609,280.116,406.424,341.768,302.029,852.489,592.266,370.789,778.099,404.351,569.247,239.638,140.589,295.149,358.06,160.639,342.95,529.355,472.845,385.003,557.064,783.314,346.138,302.508,472.103,157.895,368.156,272.563,208.594,187.054,261.57,696.223,708.669,266.898,1247.2,247.738,279.796,162.031,451.028,302.163,257.382,176.224,208.906,1092.67,432.576,335.688,314.101,493.78,635.769,578.702,262.172,246.304,143.391,282.414,120.119,230.394,173.726,450.512,152.362,169.4,543.493,383.677,1043.54,173.996,179.147,635.721,367.747,335.454,344.981
429.633,268.881,539.827,220.033,275.361,472.426,408.858,845.016,596.678,408.17,794.832,386.284,578.309,306.053,86.7059,335.87,292.397,89.1379,283.06,586.602,490.09,455.06,732.837,1007.03,461.229,316.571,551.194,177.046,384.995,303.686,184.095,141.449,203.156,572.901,671.919,251.774,1161.82,250.536,268.569,216.244,565.394,329.471,306.264,130.576,260.646,994.013,410.081,237.76,257.945,514.419,674.365,671.447,308.988,270.385,177.835,228.873,100.237,220.964,147.269,330.021,81.3877,117.271,381.945,318.178,954.223,189.836,218.321,655.085,427.888,307.82,333.004
588.517,415.466,470.641,287.576,299.518,416.325,340.853,824.23,581.19,353.63,804.323,546.625,1048.55,448.443,202.846,464.653,762.109,94.6926,344.745,610.017,486.521,438.245,526.662,867.783,379.942,242.981,470.388,114.582,368.192,227.24,156.65,129.524,223.886,499.437,604.516,294.991,1536.9,310.972,445.951,261.793,705.967,485.514,322.879,143.431,257.728,959.687,324.171,194.893,261.318,479.061,786.417,735.061,378.345,330.702,182.706,263.391,100.318,225.094,117.858,334.18,89.6199,115.595,242.432,205.611,733.365,152.74,157.905,497.714,417.496,137.38,341.433
493.114,454.622,651.564,279.551,479.13,553.728,460.309,815.396,731.8,509.834,1312.25,416.246,1199.66,461.455,175.936,436.612,255.956,138.405,371.526,612.388,535.169,673.426,712.402,1208.15,539.23,441.065,702.923,284.794,610.509,509.612,238.142,240.572,463.891,809.79,868.021,356.651,1598.02,313.02,355.113,180.345,561.566,495.551,384.037,148.878,257.598,1174.8,465.627,192.211,217.791,446.217,471.087,550.238,203.07,210.303,130.443,219.458,93.0719,244.295,165.357,443.969,120.215,155.229,339.18,287.901,1018.26,159.425,142.982,626.996,450.613,567.35,392.471
238.834,305.049,493.361,354.614,385.375,450.849,493.37,714.635,619.697,351.518,673.786,289.608,661.795,324.157,144.004,243.98,323.347,51.0586,236.937,462.471,378.785,377.245,607.776,810.178,382.216,323.309,554.555,171.931,476.663,401.793,225.921,214.244,252.059,530.443,843.473,281.242,1133.46,239.58,281.077,163.231,408.924,352.736,284.3,122.161,184.261,812.411,312.778,179.321,272.712,394.72,554.628,548.377,288.36,331.897,275.384,420.505,161.519,372.683,180.881,392.371,88.4108,107.159,186.574,167.275,599.53,108.111,109.773,368.276,452.504,101.449,311.789
355.019,297.533,551.622,312.479,381.246,600.285,599.272,743.79,722.594,409.174,1090.52,425.292,617.888,411.191,118.39,671.094,241.841,112.449,348.363,525.807,403.218,435.242,595.364,880.733,335.778,232.779,426.185,105.442,291.885,221.429,150.564,114.478,249.324,481.131,798.087,311.781,1636.39,384.61,369.705,287.094,502.799,390.757,282.71,122.538,175.112,782.398,309.849,168.222,208.155,338.167,486.144,562.301,221.929,347.5,248.207,322.625,177.796,250.781,168.605,298.558,78.9061,101.687,287.485,264.664,814.576,189.468,233.348,724.799,616.964,311.882,335.507
263.267,278.719,511.982,219.526,288.439,445.342,305.053,1040.96,567.36,364.097,809.745,308.468,538.103,280.576,98.3537,391.79,307.542,71.9742,366.801,645.153,476.331,475.959,655.312,810.174,271.239,201.608,341.592,135.998,251.406,214.073,138.333,167.84,260.451,732.899,828.173,360.429,1557.52,268.984,259.595,168.398,427.905,268.955,218.398,132.497,189.392,1039.54,398.404,261.484,318.031,479.769,649.698,599.345,259.994,299.736,139.979,230.445,96.2738,159.051,124.145,269.034,77.3387,98.9819,296.785,260.383,1136.06,189.497,122.757,574.841,505.218,411.495,308.683
339.299,288.908,524.61,207.509,273.215,398.009,334.208,810.4,518.717,260.296,697.735,242.022,535.624,247.998,112.268,383.57,495.273,158.92,505.857,704.695,583.349,532.569,654.97,861.837,462.252,300.104,560.698,228.81,467.717,375.101,234.195,219.402,373.206,773.461,1037.56,299.874,1587.86,298.766,352.625,200.676,509.021,392.22,338.593,165.887,244.445,985.231,388.865,228.499,254.647,319.524,481.96,468.86,166.202,175.452,116.923,244.338,126.622,268.57,158.666,474.489,126.343,152.574,364.137,269.469,928.643,135.729,152.166,461.494,413.74,466.718,343.785
270.057,246.799,441.44,214.508,263.341,337.739,374.526,673.331,624.872,322.889,680.329,282.387,656.589,296.134,152.746,482.94,465.882,238.169,383.317,611.284,470.112,467.242,426.457,924.682,355.471,250.761,399.112,119.639,381.84,308.812,202.717,193.641,342.538,738.442,858.618,351.118,1611.24,341.233,367.524,186.354,474.25,284.992,265.527,109.68,151.632,953.988,298.515,201.584,211.429,404.959,602.226,523.677,302.705,276.501,233.28,338.652,147.607,265.212,137.773,424.035,131.666,124.387,382.493,265.753,805.528,113.157,141.975,439.282,318.311,832.765,333.543
361.639,281.151,451.879,307.7,249.402,246.448,261.19,675.025,639.397,326.002,608.269,455.813,661.005,225.718,85.2836,632.734,182.013,173.289,254.334,495.878,467.821,456.088,611.223,686.711,351.293,232.974,342.741,158.377,358.877,264.289,212.307,137.814,314.308,678.32,755.459,296.751,1536.93,256.037,350.44,182.087,478.13,285.49,248.32,114.699,173.776,875.208,374.172,231.458,288.486,473.868,670.905,758.804,263.727,341.55,177.468,333.828,104.102,281.683,122.031,399.601,111.004,118.354,346.469,290.344,1152.9,128.049,161.612,343.626,250.157,338.491,315.99
332.623,318.71,608.047,264.39,524.476,619.975,590.255,1190.53,826.516,575.647,1212.66,703.749,1065.63,248.313,105.026,374.395,185.825,92.1806,304.242,702.598,500.309,563.49,806.592,1009.41,401.316,276.724,488.101,166.084,469.264,306.562,248.316,237.161,437.793,1093.83,1270.79,389.617,2392.53,361.213,446.83,228.8,740.444,421.129,377.678,190.966,205.942,1198.95,444.306,293.854,371.814,480.771,557.901,503.122,211.597,194.228,138.537,189.221,95.9993,150.392,97.844,279.463,88.5343,76.594,269.496,189.405,710.991,142.837,141.251,551.339,424.956,450.048,364.154
417.079,158.83,624.044,265.902,295.684,560.87,455.141,990.482,722.382,470.959,852.273,623.5,878.822,302.192,117.102,314.907,347.933,43.8908,250.888,675.415,582.485,427.286,776.063,1092.92,472.998,280.66,584.777,190.978,503.885,427.676,299.712,213.719,532.907,1032.24,1127.54,441.078,1790.72,331.149,349.654,196.276,498.412,367.035,246.702,137.349,250.525,1126.98,395.047,252.841,307.575,637.805,688.496,576.7,252.114,245.345,209.726,233.875,106.864,204.367,141.195,457.319,130.039,142.987,382.03,285.018,825.399,138.368,154.21,438.629,357.991,332.125,365.132
424.491,349.169,588.059,410.308,598.932,783.279,541.277,920.196,835.202,404.883,805.902,400.754,775.779,257.14,187.47,71.8365,623.533,46.0259,409.156,659.688,527.47,552.93,650.215,951.872,398.782,281.167,510.054,160.138,510.308,353.517,217.518,162.163,330.002,812.941,865.198,294.902,1717.01,331.416,437.499,260.396,614.332,505.325,287.397,192.431,258.593,1308.65,438.382,229.669,313.227,575.41,637.48,654.475,227.164,254.629,135.719,261.629,83.9738,192.41,114.186,367.189,83.135,128.928,321.724,278.674,945.604,133.194,170.642,399.048,313.636,256.59,353.659
572.196,412.302,849.09,462.237,572.207,759.663,656.351,1050.29,838.285,560.128,1005.02,642.762,1277.16,396.288,101.229,265.279,1094.11,93.2816,458.763,610.632,469.03,512.964,653.51,905.215,400.778,325.575,580.901,243.693,555.578,440.16,305.053,242.759,406.083,1097.09,1057.1,473.383,1854.99,481.036,506.226,322.606,721.377,475.433,345.31,197.69,243.731,1082.48,465.838,282.494,323.12,544.976,610.065,678.421,245.113,253.662,180.269,199.414,84.7912,236.555,135.086,361.217,80.1751,121.46,321.811,285.376,720.606,117.014,144.862,346.712,327.525,230.136,403.592
529.193,479.198,559.195,292.032,521.911,504.86,421.384,684.572,665.102,324.295,747.493,397.198,918.717,283.06,165.074,271.228,732.775,167.766,488.497,755.428,502.048,495.801,506.186,810.821,347.093,277.495,405.502,175.671,440.573,392.147,257.269,220.409,407.621,769.955,906.541,334.977,1571.37,307.785,328.901,205.596,639.59,431.783,375.366,201.738,275.369,1268.15,427.376,255.416,300.055,368.016,365.781,369.089,206.85,194.295,104.012,217.404,113.69,274.538,187.474,726.584,154.028,172.633,495.969,268.285,894.953,117.602,124.965,269.504,202.028,562.063,362.656
483.539,502.71,521.95,325.125,378.524,344.864,389.982,740.843,603.549,404.409,819.798,315.021,763.303,276.685,174.864,669.794,45.1804,142.704,316.888,495.27,442.09,469.316,569.133,828.228,312.267,254.831,442.151,166.894,523.815,368.813,258.5,291.126,462.618,1012.39,1113.54,411.71,1709.37,371.689,303.769,199.591,483.852,316.926,305.642,131.09,257.258,1350.89,449.573,306.139,313.4,414.748,610.036,439.299,251.674,188.586,97.3432,161.648,90.1634,161.563,101.982,315.731,76.0579,131.076,274.845,263.619,731.628,166.933,147.175,474.577,524.045,538.804,338.361
456.597,272.698,448.577,234.32,271.979,311.627,284.07,628.657,572.461,375.481,676.76,209.573,548.274,228.067,69.9741,521.33,212.694,141.613,466.003,770.155,641.644,674.231,788.858,1226.58,449.548,346.912,517.848,206.589,501.919,430.924,285.023,210.079,496.997,959.699,1107.89,392.222,1628.26,274.467,252.67,160.204,452.051,285.751,218.29,138.043,203.728,951.303,515.789,266.343,386.334,494.194,628.085,670.428,249.025,170.292,149.176,195.654,106.663,218.978,128.413,393.185,90.8505,122.513,354.654,265.551,916.019,120.892,142.939,519.542,338.187,439.38,341.186
234.184,159.18,482.302,197.579,327.773,357.935,465.731,791.407,534.93,550.732,1007.83,476.158,886.607,264.693,150.373,583.694,565.553,160.351,485.497,551.352,485.504,552.525,825.203,1085.56,531.934,335.816,644.775,308.323,621.052,514.968,251.143,243.563,370.131,983.469,1015.79,376.111,1636.42,347.721,398.322,241.611,649.754,421.427,341.411,201.381,274.23,1213.09,457.664,229.303,305.104,533.693,599.961,587.304,262.344,259.547,133.982,239.732,84.5565,171.113,106.827,302.86,80.6252,119.32,288.58,209.855,892.556,135.084,182.752,672.725,445.536,311.091,370.71
302.474,212.304,489.458,222.606,327.332,460.715,392.694,776.376,623.109,371.697,752.108,283.96,732.384,235.652,97.1445,879.415,231.225,140.493,340.004,467.575,426.376,403.46,590.163,839.313,417.805,317.335,669.38,275.401,672.769,599.219,304.905,283.199,492.844,856.75,1037.66,363.736,1554.11,378.633,375.567,238.787,572.238,425.13,279.25,114.367,207.034,1139.51,475.888,263.603,356.771,507.025,638.094,573.356,288.143,257.888,145.844,214.638,97.6049,189.73,107.819,260.233,72.1523,113.985,262.336,277.861,906.981,159.584,178.071,435.666,399.678,207.242,346.613
269.108,302.259,567.882,350.341,343.094,435.252,404.298,813.359,675.409,559.525,590.526,427.698,882.809,267.303,87.3045,592.127,167.967,59.8591,224.566,541.891,394.378,452.912,684.728,842.134,438.553,313.877,578.759,207.495,732.131,567.647,345.044,289.412,636.242,1092.3,1211.31,427.361,1875.17,323.014,347.14,206.439,501.569,350.908,247.526,133.463,195.48,968.925,355.937,203.748,278.686,460.993,584.805,592.598,239.757,252.086,179.362,280.197,137.369,244.287,185.474,442.26,131.054,168.74,418.937,290.623,993.395,134.451,117.109,381.893,408.537,203.139,357.299
447.973,709.062,641.976,301.133,369.226,520.588,447.307,832.823,763.405,429.228,850.888,453.977,900.331,328.677,104.436,572.035,344.606,108.914,454.842,597.147,459.819,500.587,583.563,815.384,359.219,194.265,360.765,130.348,325.073,283.82,189.975,184.296,405.633,863.99,1065.17,422.135,1765.03,316.757,270.89,180.791,501.277,305.884,228.855,125.835,224.999,945.711,374.666,237.933,198.913,367.252,491.832,459.786,203.249,184.276,124.614,275.991,126.929,255.482,179.379,449.387,108.115,127.456,347.786,221.259,960.847,140.145,196.191,534.526,586.694,138.134,342.291
383.911,411.225,568.699,324.43,426.225,594.225,564.604,871.062,627.699,489.733,1012.2,428.166,820.833,319.235,74.163,396.404,810.431,86.5366,635.586,938.993,610.001,568.501,660.33,905.002,413.869,266.592,384.821,152.746,403.409,307.403,220.993,199.202,368.955,920.572,950.644,363.929,1728.64,285.127,246.094,142.519,321.245,233.073,181.379,87.6564,183.297,829.019,339.608,224.926,313.889,415.244,712.505,669.38,324.909,389.417,219.628,381.271,141.475,299.462,177.628,378.127,101.839,127.211,323.834,273.408,907.282,145.34,205.632,618.513,513.57,330.482,364.13
637.509,541.247,610.11,401.564,524.909,584.308,558.8,796.073,646.408,525.419,785.268,583.828,886.07,341.087,99.2739,657.028,380.94,107.546,261.494,561.418,430.772,418.318,486.088,679.484,317.207,223.877,374.202,142.736,421.615,332.488,201.443,284.094,568.286,1362.09,1608.52,482.333,1890.51,439.641,366.674,203.936,581.139,338.456,262.216,135.213,269.585,1136.6,398.809,277.362,354.413,472.904,566.895,558.171,222.581,284.227,189.604,389.547,160.984,371.151,173.629,427.679,116.367,153.932,216.502,175.014,726.956,148.184,165.785,416.133,294.916,312.312,375.399
775.853,493.016,606.2,227.848,402.205,454.273,382.535,967.151,619.554,456.117,640.106,318.781,614.399,201.486,65.4811,367.997,314.963,70.0418,245.169,444.871,436.845,383.769,468.088,702.764,272.617,186.416,351.784,107.745,295.146,225.941,178.932,175.475,333.758,832.204,1141.43,308.943,1141.03,271.077,244.701,128.584,432.054,237.929,202.577,109.39,283.656,1011.01,561.673,263.036,356.73,526.96,614.633,555.446,235.755,240.126,151.665,284.113,143.522,250.609,203.733,481.083,104.775,151.718,317.439,268.425,823.368,102.681,167.521,412.397,228.908,351.861,316.908
836.588,434.146,825.487,240.814,418.301,406.809,479.404,732.354,658.357,378.986,815.702,360.276,976.949,276.846,89.3596,397.231,452.17,94.3656,315.301,511.275,385.013,443.33,458.449,702.696,304.722,201.681,343.748,90.9969,281.581,197.454,128.174,124.496,193.653,487.567,525.697,263.758,1255.57,258.408,340.684,242.009,625.793,348.415,362.993,152.423,224.629,1166.01,405.726,239.997,267.425,475.077,618.737,531.346,298.505,257.081,197.998,270.308,131.018,194.574,113.264,360.109,84.2454,87.699,263.423,227.333,875.009,213.27,173.292,521.842,409.21,159.419,319.87
428.604,315.53,721.059,260.054,422.546,502.012,342.634,810.857,735.394,369.875,787.193,382.018,820.795,260.96,101.106,464.87,265.859,89.6634,236.092,462.639,419.421,382.551,516.713,848.166,282.826,210.285,315.553,116.715,266.797,208.799,134.23,96.1605,197.84,437.645,566.046,215.476,1354.83,254.607,429.31,239.105,711.703,395.743,414.523,174.967,200.826,963.418,437.593,269.34,255.699,534.01,585.269,685.262,247.495,310.764,233.41,328.112,128.875,220.769,157.164,401.472,82.3388,92.337,276.564,220.39,735.214,158.167,139.945,543.731,488.188,99.2557,314.019
