sbt1_1951,sbt1_1952,sbt1_1953,sbt1_1954,sbt1_1955,sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014,sbt1_2015,sbt1_2016,sbt1_2017,sbt1_2018,sbt1_2019,sbt1_2020,sbt1_2021
19.4835,9.51171,17.0978,12.1513,18.0551,18.6455,35.4122,50.5301,25.0587,8.64098,11.1151,16.6578,15.9861,19.587,12.569,9.02729,8.138,9.69761,12.328,24.9805,45.2849,65.0574,74.0402,79.4026,93.5615,69.7338,53.4728,38.6769,32.0146,38.1669,38.9093,32.4607,25.5853,29.3192,46.4651,55.6943,48.054,55.2961,38.3097,29.6469,22.2998,30.1018,30.2337,25.1042,24.8799,33.2378,47.6058,37.6921,28.5904,26.7575,27.5477,24.8592,18.0528,8.66816,4.29193,4.0678,3.87973,4.07738,5.26691,6.90343,9.51986,9.8651,11.5764,16.0863,20.277,25.6131,18.448,14.4781,12.6039,11.6284,12.0186
32.7106,15.2485,23.4424,16.2345,23.5954,27.2763,45.5053,58.0186,29.8568,11.8768,18.5893,30.8324,29.3393,28.7877,16.9502,6.66297,8.19291,16.3196,20.3498,35.0102,52.7702,69.3733,75.8825,84.4391,100.604,79.6,62.0189,43.4096,33.3435,35.5402,34.6711,27.0677,20.7392,25.7968,44.3749,53.7187,51.1751,65.539,47.3426,36.8341,28.3,35.5954,32.2721,25.9097,23.7092,29.2762,40.5009,30.7902,22.9777,22.1463,22.5356,21.5301,16.9798,8.40998,4.12651,4.13932,4.35836,4.48787,5.51687,7.25935,9.34482,9.27792,11.5076,16.312,20.9243,27.3726,19.0946,14.5159,12.3322,9.11446,8.55606
28.0464,14.7105,24.2284,16.9585,25.4979,35.9315,57.2149,62.5806,31.9173,12.5337,15.2715,22.5416,24.4071,20.0811,11.7911,5.57913,6.04982,14.084,18.0534,31.5881,51.4509,68.2018,72.5887,81.9045,96.6367,71.2661,53.9795,39.6099,30.7219,36.5626,35.718,28.4051,22.717,30.2227,51.6852,59.7722,50.5913,58.5368,41.5073,33.2523,25.71,32.9705,32.2132,27.196,26.0315,31.8272,41.0708,30.2174,21.2996,19.5694,20.0811,19.2904,16.0644,8.6132,4.54312,4.69669,4.83613,4.57759,4.81825,5.26399,5.94217,5.64739,7.48441,11.5031,18.0421,28.7557,25.8038,27.3434,33.3106,32.4604,30.2377
29.9477,16.2957,24.3241,15.7962,20.1421,20.4329,35.9853,49.9166,25.8117,12.3271,14.758,23.6648,23.9054,25.4014,17.8678,8.3685,5.83628,11.5927,15.5405,26.7944,41.1155,54.7411,56.3125,67.0706,87.6877,65.0105,54.7908,47.1372,41.6481,48.6032,49.549,40.8887,34.9484,43.8666,64.9073,68.213,56.9495,64.595,44.232,34.7222,27.4642,34.3326,33.4487,28.051,25.8075,28.9417,34.2949,22.1272,13.8567,12.1893,12.7216,12.8894,10.9981,6.38257,4.20833,5.36806,6.51187,7.36927,8.81103,9.62167,10.1139,8.4825,8.86364,11.1419,15.0883,21.2231,18.9429,20.4644,27.02,33.1486,40.6111
22.3855,7.02517,16.3107,9.8934,14.6059,19.0929,34.2543,52.7296,26.8143,10.1767,11.4357,17.6651,17.9846,24.1729,16.0166,7.7363,5.63936,9.51146,10.6747,21.2674,35.9649,50.2371,54.3471,65.6375,85.7446,67.8295,51.6335,41.231,32.7716,35.8988,33.0388,25.7194,20.2015,27.0891,44.3917,51.1421,48.637,64.5563,46.936,36.6453,27.4681,33.2229,30.7245,25.5409,24.1121,28.3978,38.5639,31.206,24.4946,24.2394,26.5979,25.217,20.2513,10.7449,5.3518,4.96441,4.5907,4.16647,4.39166,4.31037,4.78096,4.80805,5.89158,8.50819,12.9745,20.6548,20.2509,24.4992,34.3847,37.7347,37.6011
24.4882,7.1332,15.6408,9.26561,12.9812,18.0663,35.1364,52.7639,29.4654,10.7245,14.6762,20.4782,20.2458,17.7235,10.1684,5.04951,3.15497,4.87237,7.84977,19.1957,35.6593,51.518,58.6722,71.395,96.2399,75.8216,60.0109,46.9993,37.7422,39.6467,33.7061,24.4484,16.8785,19.6711,36.1695,46.8695,41.7838,52.7603,39.0142,32.7297,26.3876,35.2431,35.5544,30.7618,28.7811,34.7388,46.3334,35.9105,26.0252,22.9984,23.5078,21.8584,16.4099,8.32553,4.5839,5.05427,5.14394,4.9356,5.36013,6.14653,7.50286,6.69095,7.31762,9.88763,14.1916,20.9364,18.2248,19.1426,22.4005,20.6995,18.9659
35.7804,16.1437,22.8774,16.8147,20.8851,23.1279,38.2619,52.9476,31.5024,11.8136,11.7942,16.5621,19.0753,18.4237,11.1671,8.13302,9.15189,9.30167,9.5786,17.2551,33.5352,49.8786,59.3483,68.3322,90.7359,74.7707,60.0183,48.2914,41.6838,49.0674,48.472,39.1504,31.3793,37.7762,59.7006,67.6811,60.1114,71.2612,49.715,39.2361,29.9397,37.09,34.5275,28.0045,25.6476,31.0843,40.2123,29.268,21.4,19.6844,20.1252,20.4668,16.8521,8.25953,4.46995,5.08011,5.1711,4.69895,4.89567,5.59667,7.10828,6.52181,7.35617,10.1642,14.671,21.4042,18.4543,19.6225,25.2628,28.6489,31.7354
18.8998,10.6997,20.4653,15.9979,22.3757,28.5467,46.2974,58.4338,36.7552,15.4379,14.6075,23.1461,23.0152,19.9194,11.4116,5.7473,6.11052,6.91713,9.76005,21.4857,37.4722,53.7335,61.5914,69.2943,83.5389,64.5202,51.6213,39.6657,35.3178,43.0146,44.4186,36.4942,29.8747,36.8232,58.4044,68.5831,63.2278,76.7737,53.0576,38.588,29.6141,36.1677,32.5032,26.847,24.898,31.1461,40.4829,30.7771,22.4934,21.0686,22.5677,21.5596,16.1709,7.73562,3.55491,3.69249,4.03777,3.98453,4.38164,5.44126,7.26998,7.12739,8.59478,12.9593,19.5212,27.8991,22.235,20.6357,20.8109,14.8594,10.3378
24.9261,13.492,21.1736,15.1223,18.6609,23.1414,38.8739,54.2805,29.8573,12.3018,12.6033,20.4951,23.3899,22.4039,12.6571,3.51004,5.09019,11.0519,12.2098,23.6711,40.0388,52.2597,57.7773,69.1462,94.1551,80.2178,69.0312,56.2353,51.7834,57.5206,54.5851,42.8026,32.7126,38.5344,58.931,63.2905,55.8189,68.2946,45.1773,33.5748,24.9097,30.42,28.5288,23.0437,20.5014,25.788,33.8948,24.1655,17.8407,17.6362,18.7344,18.0253,14.739,7.583,3.72058,4.1796,4.65935,5.12153,6.1555,6.83029,8.14447,7.906,10.2498,15.1921,20.4504,28.4172,24.8173,24.4725,27.2563,29.5221,33.2551
19.747,9.60715,16.6473,11.0629,15.4487,15.0795,28.5574,41.8824,27.2052,9.95814,12.1186,19.2424,15.9883,17.6085,12.349,5.75775,3.75533,7.87764,10.2995,18.9168,34.0959,52.2818,61.4211,70.2747,88.7646,68.4094,51.9355,34.7971,26.0289,28.8978,28.1754,22.0282,15.8815,16.7783,28.8854,41.7943,41.4798,53.3332,39.7966,33.3501,27.7169,37.3933,34.7286,27.9965,25.3293,30.3508,40.5264,30.0737,22.8083,21.566,23.3111,23.154,18.9397,9.77343,4.83486,4.81046,5.09008,5.34914,5.9856,6.65112,8.11709,7.67116,8.30954,10.6438,13.4607,18.4296,16.1858,15.7488,17.8586,20.376,21.916
27.7838,13.201,21.0145,11.4062,16.3518,21.2325,37.9019,50.8205,25.4321,12.1567,12.654,18.1952,15.9382,14.556,9.60347,5.05985,5.62474,10.7023,12.2232,27.5242,53.3035,66.637,71.1757,81.8051,101.549,77.2292,57.013,40.4602,30.2064,33.1215,32.0908,25.5857,19.5918,24.7178,45.3424,60.0622,61.1652,79.3061,60.6371,50.1472,40.4868,47.9051,46.0548,38.1582,33.154,39.7616,52.1306,35.2457,23.2462,19.9345,19.9619,18.9616,14.3613,6.99502,3.31336,3.34922,3.60801,3.79921,4.26932,5.24678,6.82569,6.72436,7.46944,10.0721,14.9863,22.0746,17.9012,16.8704,17.646,14.3682,13.1116
27.6169,14.3586,25.8737,22.1562,24.4258,25.0606,38.4398,49.4167,27.1545,11.1453,12.5,21.2172,20.8269,22.1603,14.472,5.57082,6.3288,15.3205,16.1072,27.8074,43.8231,57.7032,66.4423,79.5382,100.384,76.0845,58.9454,45.9485,37.6796,42.8549,40.9847,31.8518,23.7127,26.3945,41.0879,48.2583,45.0371,60.6097,45.5857,38.1598,33.108,45.0111,45.2119,39.8594,38.5748,47.6292,61.0893,43.1126,29.1272,24.8487,22.9926,20.2457,15.085,6.98132,3.0687,3.2434,3.83456,4.06215,4.32599,5.16276,6.63008,6.28721,7.26806,10.6766,15.6031,22.4854,19.0416,18.3339,19.5264,16.3932,13.7751
