m_age2_1951,m_age2_1952,m_age2_1953,m_age2_1954,m_age2_1955,m_age2_1956,m_age2_1957,m_age2_1958,m_age2_1959,m_age2_1960,m_age2_1961,m_age2_1962,m_age2_1963,m_age2_1964,m_age2_1965,m_age2_1966,m_age2_1967,m_age2_1968,m_age2_1969,m_age2_1970,m_age2_1971,m_age2_1972,m_age2_1973,m_age2_1974,m_age2_1975,m_age2_1976,m_age2_1977,m_age2_1978,m_age2_1979,m_age2_1980,m_age2_1981,m_age2_1982,m_age2_1983,m_age2_1984,m_age2_1985,m_age2_1986,m_age2_1987,m_age2_1988,m_age2_1989,m_age2_1990,m_age2_1991,m_age2_1992,m_age2_1993,m_age2_1994,m_age2_1995,m_age2_1996,m_age2_1997,m_age2_1998,m_age2_1999,m_age2_2000,m_age2_2001,m_age2_2002,m_age2_2003,m_age2_2004,m_age2_2005,m_age2_2006,m_age2_2007,m_age2_2008,m_age2_2009,m_age2_2010,m_age2_2011,m_age2_2012,m_age2_2013,m_age2_2014,m_age2_2015,m_age2_2016,m_age2_2017,m_age2_2018,m_age2_2019,m_age2_2020
0.431601,0.396959,0.36521,0.336581,0.31154,0.29071,0.274846,0.264897,0.262103,0.26751,0.281858,0.305608,0.338559,0.37897,0.422253,0.461383,0.489247,0.500571,0.493633,0.470879,0.438108,0.402133,0.368113,0.339343,0.317755,0.304517,0.3006,0.307168,0.325392,0.35638,0.400802,0.457813,0.523143,0.586893,0.635886,0.658942,0.651108,0.615764,0.563218,0.506842,0.457565,0.420933,0.399107,0.392784,0.402365,0.428391,0.471585,0.532964,0.613049,0.710417,0.81966,0.929097,1.02003,1.07341,1.07775,1.03372,0.953851,0.857721,0.76558,0.690887,0.638923,0.610603,0.605018,0.620436,0.653978,0.701803,0.760685,0.827925,0.901446,0.980214
0.650849,0.59574,0.545744,0.501623,0.464421,0.435377,0.416005,0.408374,0.415501,0.440456,0.486059,0.554535,0.645633,0.752633,0.85687,0.930482,0.949892,0.90718,0.814356,0.697035,0.58263,0.489486,0.422846,0.38132,0.361683,0.360784,0.375568,0.402281,0.43728,0.476898,0.517163,0.554019,0.58389,0.60435,0.6142,0.61338,0.60297,0.585021,0.56226,0.537751,0.514396,0.494523,0.479993,0.472402,0.47334,0.484682,0.508668,0.547307,0.602119,0.673492,0.759336,0.853,0.941578,1.00994,1.04587,1.044,1.0077,0.94801,0.880213,0.817321,0.766966,0.732893,0.716549,0.718136,0.737052,0.772391,0.823714,0.890803,0.973261,1.07006
0.556128,0.547944,0.539417,0.530114,0.520315,0.510945,0.50352,0.500131,0.503392,0.515352,0.536981,0.56807,0.606763,0.648706,0.686162,0.70989,0.712934,0.692567,0.651096,0.59507,0.53328,0.473879,0.421958,0.380034,0.349046,0.329234,0.3208,0.324307,0.340443,0.369894,0.412903,0.468119,0.530658,0.590006,0.632855,0.648791,0.63441,0.594804,0.541448,0.488059,0.44515,0.417446,0.406446,0.412349,0.434756,0.472182,0.521408,0.57878,0.640356,0.702174,0.760962,0.81507,0.865003,0.911395,0.95368,0.989706,1.0155,1.0253,1.01221,0.972448,0.908699,0.829098,0.744724,0.66689,0.605519,0.567234,0.554166,0.566575,0.60384,0.663364
0.848204,0.780049,0.708005,0.622743,0.527493,0.432765,0.350043,0.287572,0.249721,0.236811,0.249124,0.290369,0.36821,0.490419,0.651549,0.819247,0.940445,0.967502,0.891059,0.74683,0.589243,0.457294,0.362108,0.300543,0.26598,0.252861,0.257625,0.278235,0.314231,0.365849,0.432589,0.511422,0.594741,0.669084,0.718931,0.733454,0.71116,0.660545,0.596506,0.535173,0.488055,0.459778,0.451396,0.462532,0.491765,0.535406,0.586369,0.636784,0.67937,0.709029,0.724446,0.728889,0.729487,0.732817,0.743127,0.76248,0.790756,0.825273,0.860172,0.887893,0.901336,0.894889,0.865475,0.813266,0.741709,0.656806,0.565828,0.475859,0.392631,0.319914
1.06373,0.734386,0.512043,0.367206,0.275225,0.218586,0.186088,0.1714,0.171945,0.18797,0.22225,0.27982,0.366369,0.483254,0.617323,0.735937,0.79999,0.786037,0.70209,0.58168,0.462736,0.368663,0.304166,0.2658,0.248876,0.249837,0.26612,0.294969,0.333772,0.379592,0.428671,0.47658,0.518973,0.552608,0.575505,0.586836,0.587042,0.577732,0.561409,0.541112,0.519886,0.500333,0.484612,0.474579,0.471992,0.478791,0.497176,0.529117,0.576245,0.639483,0.718098,0.808072,0.900452,0.983436,1.0453,1.07719,1.07559,1.04341,0.989076,0.92217,0.850106,0.777836,0.708157,0.6422,0.579943,0.521007,0.465406,0.413446,0.365549,0.322131
0.988046,0.699282,0.502421,0.375877,0.298213,0.253723,0.232443,0.228599,0.239001,0.262272,0.297956,0.345304,0.401864,0.461889,0.515187,0.549498,0.556102,0.533634,0.488707,0.432998,0.37894,0.335568,0.306369,0.291869,0.291698,0.305425,0.332367,0.370812,0.418367,0.47167,0.52598,0.575285,0.61302,0.633331,0.632999,0.612732,0.57696,0.532564,0.487221,0.448115,0.420345,0.406217,0.406648,0.422039,0.452396,0.496665,0.552052,0.61502,0.68143,0.746812,0.807056,0.859312,0.902604,0.936675,0.961247,0.975901,0.980014,0.972767,0.953257,0.92147,0.878977,0.828668,0.774272,0.719857,0.669399,0.625917,0.590559,0.563086,0.542284,0.526168
0.79473,0.677077,0.575751,0.488114,0.413754,0.353082,0.306641,0.275072,0.259492,0.260774,0.280111,0.319616,0.381332,0.463815,0.555559,0.633523,0.672887,0.65952,0.598467,0.510804,0.42189,0.349243,0.298058,0.267382,0.254798,0.258356,0.276748,0.3086,0.352748,0.40764,0.470436,0.53639,0.598749,0.649432,0.68116,0.689871,0.676002,0.644358,0.602734,0.560043,0.523609,0.497471,0.483447,0.482124,0.493364,0.516311,0.549354,0.590881,0.639179,0.692222,0.747576,0.802407,0.853621,0.8981,0.933007,0.956121,0.966118,0.962749,0.946862,0.920076,0.884409,0.84209,0.795382,0.746438,0.697198,0.649215,0.603502,0.560607,0.520723,0.483782
0.392546,0.394998,0.395757,0.392571,0.385032,0.374546,0.364072,0.357846,0.361199,0.378783,0.414241,0.470449,0.54815,0.642243,0.735995,0.802947,0.819905,0.778607,0.690481,0.580295,0.473993,0.388097,0.326619,0.28755,0.267519,0.263702,0.274089,0.297023,0.331461,0.376464,0.430386,0.490136,0.550633,0.60478,0.645104,0.666101,0.665873,0.646742,0.614593,0.577368,0.542386,0.514324,0.495804,0.488195,0.492202,0.508173,0.536222,0.576393,0.628341,0.690756,0.760582,0.832117,0.896631,0.944837,0.969524,0.967359,0.939799,0.892719,0.834889,0.774966,0.719586,0.673462,0.639939,0.621727,0.621747,0.643413,0.690331,0.766601,0.876409,1.02229
0.517091,0.540642,0.555155,0.54534,0.506575,0.446385,0.379857,0.322495,0.285776,0.274474,0.291281,0.341794,0.43562,0.581479,0.769905,0.95684,1.07585,1.07552,0.957912,0.776584,0.596963,0.458053,0.365548,0.311981,0.288939,0.290778,0.314208,0.356258,0.414219,0.48446,0.561203,0.636376,0.700745,0.746069,0.766925,0.761892,0.733891,0.689325,0.636425,0.58356,0.537237,0.501027,0.476548,0.464412,0.464851,0.47804,0.504208,0.543681,0.596531,0.661941,0.737256,0.816811,0.891215,0.949998,0.984667,0.990964,0.97013,0.928613,0.876331,0.822497,0.773075,0.731247,0.698143,0.673427,0.655664,0.642947,0.633723,0.62679,0.62122,0.616323
0.52224,0.478463,0.433934,0.384276,0.331007,0.279009,0.233818,0.199892,0.180355,0.176479,0.18957,0.222881,0.281677,0.370157,0.48218,0.593496,0.66876,0.679942,0.62542,0.53084,0.431393,0.351414,0.297378,0.267451,0.258184,0.266721,0.290217,0.323957,0.362251,0.398927,0.428241,0.446569,0.453873,0.453971,0.4516,0.450207,0.451841,0.457238,0.465831,0.475659,0.484221,0.489976,0.492605,0.493098,0.493741,0.498115,0.510584,0.534638,0.572814,0.626607,0.695711,0.776428,0.859892,0.934451,0.988694,1.01417,1.00782,0.972933,0.918114,0.853253,0.786394,0.72332,0.667769,0.621926,0.586957,0.563251,0.550382,0.547344,0.552571,0.563733
