rt1_1953,rt1_1954,rt1_1955,rt1_1956,rt1_1957,rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011,rt1_2012,rt1_2013,rt1_2014,rt1_2015,rt1_2016,rt1_2017,rt1_2018,rt1_2019,rt1_2020
1570.5,210.722,150.987,389.035,398.188,613.458,158.6,383.073,709.35,477.178,329.355,280.486,88.7668,1630.8,106.347,110.892,381.336,221.353,234.784,260.148,209.576,277.606,152.08,108.941,187.225,137.408,1307.04,438.114,396.801,185.071,159.77,357.604,197.795,307.294,1131.73,123.116,87.6549,240.576,732.956,149.324,190.731,39.1256,123.776,464.826,435.215,122.707,214.248,98.0097,247.632,490.972,205.485,451.168,167.86,273.559,158.165,558.805,237.451,420.698,142.98,359.569,138.285,360.614,138.04,122.785,189.292,993.828,88.8961,385.479
1875.64,241.006,242.736,344.091,354.808,547.107,139.367,444.88,590.026,438.597,381.356,225.905,64.9299,1832.45,113.823,135.533,344.38,240.067,238.422,263.386,208.8,212.029,159.807,78.1317,142.215,89.007,963.795,325.83,317.849,120.017,106.973,293.018,134.575,217.341,742.387,90.1693,58.6891,169.434,566.467,122.475,153.114,37.4283,106.699,371.409,375.786,98.2135,190.214,86.2775,201.223,443.128,164.838,347.522,118.56,215.768,109.698,581.601,229.339,494.668,145.852,484.039,180.233,411.761,143.801,166.818,230.564,1184.23,54.9493,246.138
1444.51,260.874,321.355,312.269,400.16,589.866,170.31,414.467,551.664,569.376,648.635,327.519,70.357,2681.48,79.302,178.616,398.69,279.081,232.331,294.125,212.771,225.342,144.155,98.4226,196.875,147.735,1575.82,448.522,414.6,186.384,156.57,521.526,218.924,293.23,1050.58,119.275,79.9443,203.799,658.293,149.976,154.039,45.3032,107.578,420.405,391.981,144.488,195.881,108.517,230.442,502.217,189.144,373.215,155.627,190.659,125.812,547.88,255.589,438.114,146.144,469.692,194.031,462.532,137.599,154.45,205.569,830.567,59.9424,452.683
1130.39,234.096,233.836,366.231,399.766,494.977,187.638,351.856,736.619,423.727,848.236,274.61,112.006,1353.61,67.3769,106.102,371.651,248.015,291.048,352.949,271.108,290.345,155.465,139.212,145.93,139.7,1185.81,413.525,318.834,161.794,102.199,291.525,187.11,253.295,863.047,109.479,64.4257,185.577,583.633,115.837,132.84,42.4933,113.2,294.989,326.777,91.6883,183.155,110.471,245.511,573.932,228.922,596.412,193.453,332.778,98.3923,591.902,155.233,316.379,98.8644,402.67,192.402,477.378,158.487,187.155,292.058,1360.02,81.5401,349.575
1392.42,193.213,285.951,334.271,414.653,583.373,182.978,747.349,585.116,693.726,464.281,397.452,204.524,1510.04,172.909,102.601,284.401,291.089,324.261,354.581,290.872,339.467,157.729,147.154,201.777,146.504,1380.42,468.723,374.133,179.528,138.024,315.389,192.027,265.98,977.785,114.454,79.5986,189.051,693.923,144.518,146.404,41.2851,124.094,480.918,462.009,124.144,214.23,110.769,275.029,485.324,169.171,527.079,139.1,267.115,124.447,599.29,215.146,472.488,158.149,512.973,233.376,541.015,182.658,207.466,251.814,831.104,83.0983,252.524
1232.54,166.476,235.386,327.016,375.787,603.106,149.092,363.009,687.223,501.289,582.555,367.678,243.091,1479.72,123.513,229.932,319.383,321.707,321.659,380.847,273.277,318.752,146.001,133.917,179.481,170.404,1194.5,388.003,348.323,158.957,129.157,318.434,181.457,296.161,992.128,131.151,90.5352,210.041,677.935,153.605,206.112,47.3775,182.814,589.573,520.765,153.8,250.598,126.637,220.229,430.671,228.485,450.613,151.138,256.272,129.749,740.782,239.548,505.007,164.4,438.818,195.761,510.981,149.326,178.34,225.395,960.824,94.387,357.582
1199.9,137.713,212.297,274.31,399.715,536.867,178.894,365.7,838.202,460.998,528.252,367.52,81.6512,1866.79,179.764,195.203,429.174,389.509,436.55,419.595,295.959,365.934,164.737,141.701,180.629,150.964,1461.26,440.172,422.278,195.783,189.138,479.524,250.682,366.072,955.434,106.135,54.757,193.397,602.543,124.863,156.15,50.2928,174.662,588.714,631.708,157.149,268.566,133.794,265.495,507.782,157.105,286.375,106.698,175.217,95.4967,466.72,179.417,416.52,144.928,445.295,220.632,498.073,181.32,202.857,308.956,1547.14,77.8061,350.459
1395.02,196.373,290.205,455.519,309.234,555.988,155.154,334.86,566.257,442.076,557.765,325.184,149.064,1315.42,174.192,135.958,368.181,299.695,269.3,335.068,298.909,326.473,161.676,161.978,200.467,213.083,1497.29,563.916,483.1,180.466,166.501,393.261,187.034,265.477,888.491,101.7,73.434,172.313,561.577,120.768,124.273,42.237,127.274,461.836,429.467,153.194,232.001,138.779,258.285,546.524,243.559,614.454,180.689,313.687,136.748,674.097,201.341,448.328,136.656,437.31,171.728,429.852,142.618,145.714,179.217,1089.57,52.6562,531.936
1395.97,258.513,243.934,397.645,481.483,737.644,161.167,490.136,800.375,781.388,907.661,482.221,363.879,1898.04,175.445,227.189,446.737,359.209,383.07,381.374,328.53,385.056,178.383,178.467,235.633,201.508,1431.3,529.165,446.462,155.065,107.394,416.551,164.607,269.8,915.057,125.053,69.3852,186.474,710.043,162.599,167.872,60.4249,138.91,480.935,449.4,125.041,207.735,105.81,189.695,356.466,154.838,388.112,112.415,207.887,119.124,523.461,235.433,414.425,146.491,404.864,143.392,394.877,107.236,124.798,163.497,977.245,76.3828,572.258
1819.47,304.465,294.35,405.028,388.327,891.167,196.708,534.376,878.164,606.577,685.621,332.272,264.067,2198.52,257.856,304.185,487.286,523.42,401.04,523.448,424.91,378.122,201.951,163.577,192.99,158.318,1409.31,438.269,409.851,154.717,133.443,342.498,206.649,283.135,967.88,135.855,91.714,212.72,638.094,161.723,186.414,46.9303,116.854,476.7,415.521,108.915,233.999,104.399,249.756,525.067,204.119,458.436,179.377,262.433,120.512,630.459,222.338,459.371,171.698,448.81,164.235,436.493,149.913,160.968,179.591,920.645,96.5349,371.541
1725.9,397.291,341.398,631.868,423.594,633.855,157.118,389.068,662.097,547.829,430.009,267.573,266.904,1407.14,504.466,291.99,682.117,612.354,389.034,530.277,371.765,334.236,154.379,133.693,152.006,132.824,1262.25,412.691,377.299,179.121,144.859,466.944,223.573,326.095,1009.64,126.994,84.9935,197.059,681.579,125.09,181.103,49.216,146.302,484.288,453.631,135.5,226.986,92.5256,226.735,422.026,163.862,347.827,139.686,209.391,113.961,551.581,238.051,482.663,207.546,488.103,213.954,528.236,148.244,135.872,218.546,806.253,113.92,545.09
2180.37,430.561,349.112,392.43,470.488,624.686,170.16,536.755,727.796,694.581,396.067,240.547,120.839,2069.35,445.914,307.822,795.316,498.376,498.231,554.824,441.731,464.007,187.694,142.979,243.946,170.026,1623.66,499.476,523.447,247.245,176.404,472.394,225.192,282.532,912.987,137.457,80.7501,200.245,737.144,162.013,224.867,70.767,180.13,647.94,665.842,161.88,317.798,91.2823,246.507,404.989,174.621,330.491,126.793,212.322,114.442,586.915,210.953,476.003,142.934,465.182,164.041,499.25,200.153,192.041,330.92,1325.71,85.2792,278.19
1743.24,290.964,296.153,305.373,599.811,606.796,141.148,534.73,662.089,656.776,293.157,337.049,235.064,1623.04,86.5192,259.42,602.566,413.596,419.484,477.187,405.695,411.56,195,189.469,264.196,230.408,2221.34,696.975,751.529,296.455,304.991,820.821,400.742,426.712,1481.92,144.688,87.3666,214.405,766.437,157.941,192.624,55.2672,169.267,637.082,597.299,174.679,266.153,123.031,269.523,524.534,155.842,375.928,115.326,188.717,85.0522,437.022,145.675,401.215,138.701,486.453,191.091,499.497,154.329,159.392,210.422,1003.17,104.393,316.16
2220.68,351.21,164.936,417.397,417.546,634.022,179.083,448.933,485.927,814.992,287.33,196.257,140.894,1949.86,141.09,252.401,621.124,511.108,409.898,550.163,441.995,467.079,203.937,156.416,214.739,160.708,1477.35,440.944,431.594,189.095,148.971,433.397,217.022,355.015,995.458,140.187,84.1795,202.666,763.165,152.961,216.02,61.4164,150.334,579.501,521.734,166.962,276.855,117.346,249.062,513.765,163.288,438.658,116.989,186.683,78.0563,540.999,181.616,413.147,146.549,441.277,189.246,540.211,164.785,164.997,250.751,912.347,94.9896,448.852
1836.05,260.17,204.996,521.593,324.709,606.637,115.659,480.868,465.803,600.515,359.414,195.255,177.095,1724.96,95.2326,364.589,686.267,601.733,492.496,589.815,468.83,510.768,221.311,145.654,239.738,145.665,1416.68,442.033,444.663,182.768,214.816,540.769,259.855,387.063,1285.9,149.578,87.19,199.219,675.311,155.509,184.708,49.0454,122.348,442.805,544.709,149.997,289.06,87.3375,275.271,547.252,171.564,397.281,123.112,154.756,78.4323,449.832,170,404.388,149.812,473.129,193.81,560.366,228.191,262.75,291.218,1049.29,55.8448,370.074
905.924,156.055,154.854,327.034,431.188,452.783,139.157,459.885,555.693,613.345,494.471,239.01,235.698,1305.57,122.645,260.489,489.637,424.212,407.502,442.252,366.159,436.416,211.881,149.597,186.375,155.432,1174.35,372.986,372.807,165.356,154.412,390.382,230.48,334.83,1227.32,169.105,95.9734,227.347,899.16,189.098,208.347,61.9507,141.892,434.579,480.095,104.486,217.141,129.472,213.326,462.984,149.926,411.98,122.34,258.524,125.668,512.695,175.583,334.204,113.934,345.404,131.642,380.053,104.944,198.477,236.291,1038.34,51.1246,437.472
1069.3,243.74,170.45,412.612,416.465,492.155,120.068,426.236,653.431,526.514,358.149,190.872,224.849,1268.26,208.436,233.21,518.261,436.734,302.895,381.847,293.57,325.64,141.487,122.632,134.186,125.603,1000.23,313.001,330.728,173.83,165.285,397.354,236.288,347.667,1067.14,114.627,91.3516,200.544,706.282,135.673,153.405,49.2302,111.093,432.849,480.195,109.285,192.15,97.1106,197.967,500.854,208.783,524.622,170.551,263.568,134.565,754.396,209.251,475.385,119.942,311.686,140.309,273.501,104.837,144.165,183.712,1133.89,76.0761,234.926
1020.9,125.204,244.504,293.082,427.676,574.142,149.424,533.566,598.033,386.84,352.618,345.857,70.4792,1298.3,37.5077,84.6674,279.685,267.293,259.296,322.786,274.558,316.908,175.143,127.458,204.146,134.563,1561.37,544.524,492.296,228.767,184.578,431.561,268.8,353.689,1090.68,153,73.5569,199.825,691.468,126.62,177.879,62.3412,119.047,558.764,566.614,137.277,234.399,98.1008,196.281,485.273,154.32,358.998,108.817,204.29,88.5034,381.885,155.097,400.691,129.11,426.263,167.96,583.868,186.656,197.538,318.059,1124.8,104.361,188.35
1408.4,253.31,206.008,412.136,543.728,690.508,144.996,413.042,599.158,512.11,794.776,211.375,110.854,1216.95,49.3105,119.142,287.68,267.772,346.999,408.824,307.968,363.407,198.897,136.476,183.211,143.388,1350.9,346.818,381.635,170.675,117.685,405.054,182.137,243.454,850.188,111.605,57.9658,163.192,643.302,131.131,165.579,56.4944,172.655,650.803,603.416,147.736,254.368,99.1008,209.431,477.467,180.441,371.763,139.251,329.261,151.245,665.651,264.785,508.27,165.288,402.128,171.639,458.218,151.656,193.223,276.923,802.354,80.5289,290.06
846.904,176.576,238.792,417.625,332.193,709.032,188.89,395.343,659.805,792.353,534.279,228.03,78.9167,1822.65,272.922,126.547,433.786,338.118,280.3,329.056,326.947,274.527,138.094,113.927,137.444,127.866,1193.74,386.443,391.428,184.729,117.456,471.601,224.76,297.985,967.886,117.71,68.1585,167.267,547.06,124.591,150.532,45.6488,110.059,472.401,445.394,137.292,212.142,78.0125,177.226,556.786,187.951,456.843,119.513,257.383,93.522,569.946,178.263,381.877,134.327,388.669,167.189,553.389,183.295,203.813,235.395,1134.77,108.391,621.407
1001.23,128.127,206.219,356.784,323.484,721.779,121.965,408.452,659.47,707.136,404.163,322.911,165.759,1705.26,43.9718,135.256,422.337,323.493,321.855,389.189,329.321,295.333,164.552,159.623,183.549,164.474,1511.92,483.559,470.348,211.446,185.913,563.732,243.256,312.171,1262.26,172.811,93.6134,201.585,702.009,141.454,185.168,44.4344,119.918,440.238,380.372,119.715,194.38,73.7881,161.999,378.339,122.441,330.848,137.492,231.946,120.085,494.777,200.54,467.283,138.334,457.209,187.1,454.817,155.908,208.723,212.86,747.486,66.2685,395.408
1280.76,259.052,225.258,427.181,392.308,522.112,114.447,448.108,776.7,429.108,590.503,335.774,127.224,2018.23,108.949,263.493,627.93,490.817,375.114,453.795,266.128,268.752,113.737,114.487,132.176,109.097,934.505,331.33,324.367,155.091,182.34,471.188,271.017,340.128,1023.25,134.221,68.3786,175.397,628.995,122.288,175.452,40.4559,113.813,423.788,482.344,128.147,249.731,80.9928,211.91,377.9,142.351,381.825,112.872,232.238,110.756,571.982,253.946,436.747,150.615,408.047,136.95,426.293,178.407,179.645,339.697,1270.18,92.5063,556.885
1119.46,190.775,161.862,478.5,420.74,718.652,179.392,475.33,842.643,767.376,659.453,406.854,199.607,1541.66,93.853,120.594,345.094,228.736,285.1,288.902,240.957,303.443,240.292,146.707,218.745,179.761,1416.22,501.377,442.55,152.086,130.195,340.788,177.292,226.105,947.988,109.671,74.8645,229.942,749.24,151.367,171.488,50.0785,146.129,549.896,469.953,144.285,216.739,98.5546,243.847,462.687,194.526,362.365,101.903,227.146,80.3013,468.736,178.08,371.666,120.559,324.811,164.31,457.944,234.586,267.958,318.177,1131.24,149.936,554.002
1021.86,171.949,260.456,309.211,431.254,504.868,170.261,432.704,785.35,596.171,721.18,291.154,154.46,1461.41,69.9438,138.39,400.393,288.041,277.806,290.109,275.816,294.516,130.215,104.564,216.526,135.463,1627.84,556.47,552.903,200.273,182.411,529.289,227.264,360.068,1135.22,132.183,56.9184,164.82,595.938,122.014,129.632,52.8142,144.867,398.878,378.894,141.538,202.232,98.0355,235.967,490.883,193.058,446.438,142.518,267.595,114.952,624.304,187.968,449.417,118.439,466.868,158.732,568.021,197.489,199.132,260.483,1251.21,109.384,362.43
