rdev1_1953,rdev1_1954,rdev1_1955,rdev1_1956,rdev1_1957,rdev1_1958,rdev1_1959,rdev1_1960,rdev1_1961,rdev1_1962,rdev1_1963,rdev1_1964,rdev1_1965,rdev1_1966,rdev1_1967,rdev1_1968,rdev1_1969,rdev1_1970,rdev1_1971,rdev1_1972,rdev1_1973,rdev1_1974,rdev1_1975,rdev1_1976,rdev1_1977,rdev1_1978,rdev1_1979,rdev1_1980,rdev1_1981,rdev1_1982,rdev1_1983,rdev1_1984,rdev1_1985,rdev1_1986,rdev1_1987,rdev1_1988,rdev1_1989,rdev1_1990,rdev1_1991,rdev1_1992,rdev1_1993,rdev1_1994,rdev1_1995,rdev1_1996,rdev1_1997,rdev1_1998,rdev1_1999,rdev1_2000,rdev1_2001,rdev1_2002,rdev1_2003,rdev1_2004,rdev1_2005,rdev1_2006,rdev1_2007,rdev1_2008,rdev1_2009,rdev1_2010,rdev1_2011,rdev1_2012,rdev1_2013,rdev1_2014,rdev1_2015,rdev1_2016,rdev1_2017,rdev1_2018,rdev1_2019,rdev1_2020
1.34641,-0.496511,-0.564558,0.115328,0.261581,0.584935,-0.905211,0.308123,0.738082,0.402053,0.68062,0.16999,-0.913449,1.37192,0.342901,-0.375815,0.470401,0.1528,0.126403,0.258511,0.089707,0.091539,-0.689519,-0.831694,-0.602384,-0.717435,1.48642,0.333244,0.292578,-0.513089,-0.495733,0.432318,-0.252033,-0.0641001,1.24706,-0.775775,-1.49096,-0.373984,0.864382,-0.700921,-0.492896,-1.71275,-0.699921,0.63419,0.599726,-0.547757,-0.0885636,-1.05601,-0.0733528,0.7003,-0.519133,0.726021,-0.603236,-0.0716414,-0.948714,0.745694,-0.0963504,0.460179,-0.590324,0.605568,-0.433265,0.690818,-0.396852,-0.397243,-3.90033e-005,1.76391,-1.04463,0.44861
1.49173,-0.504655,-0.606405,0.469595,0.451097,0.800855,-0.586679,0.44681,0.960995,0.894762,0.728404,0.105985,-0.235945,1.63231,0.116024,-0.354578,0.432497,0.127461,0.169847,0.204699,-0.0274028,0.0463605,-0.688601,-0.918655,-0.707318,-0.809548,1.52407,0.390505,0.516423,-0.579132,-0.749672,0.363868,-0.466756,-0.149689,1.10281,-1.00285,-1.3424,-0.4669,0.924487,-0.740265,-0.335692,-1.57621,-0.454563,0.695289,0.796507,-0.651958,-0.214126,-0.980186,-0.0925487,0.486355,-0.649752,0.452434,-0.67441,0.0266432,-0.531617,1.01791,-0.0961612,0.712553,-0.717475,0.250192,-0.76307,0.224986,-0.877379,-0.589123,-0.245352,1.28824,-0.644527,0.904796
1.83356,-0.160571,-0.0112747,0.395728,0.642404,0.6985,-0.466227,0.576666,0.967114,0.629061,0.736208,0.0123648,-0.134284,1.63499,-0.736054,-0.759207,0.284919,0.015231,0.23995,0.11897,0.24975,0.168607,-0.579027,-0.805093,-0.735938,-0.746891,1.47525,0.214346,0.298622,-0.652124,-0.793618,0.0703037,-0.405901,-0.240838,1.1939,-0.958363,-1.39164,-0.192273,1.02232,-0.542807,-0.108073,-1.59146,-0.500037,0.797489,0.891344,-0.601404,-0.0938477,-0.905749,-0.341559,0.521339,-0.441524,0.298379,-0.690604,-0.0100361,-0.813554,0.758563,-0.344488,0.649411,-0.573389,0.427946,-0.544273,0.383168,-0.936631,-0.761841,-0.31464,1.27101,-0.917619,0.875258
1.54951,-0.135504,0.0089218,0.397167,0.240763,0.831115,-0.667412,0.504185,0.739631,0.594781,0.171191,-0.504726,-0.795734,1.56183,-1.22871,-1.12315,0.450022,0.102514,0.274776,0.408181,0.327015,0.328426,-0.471698,-0.725134,-0.559244,-0.595954,1.60884,0.489195,0.598501,-0.414634,-0.351154,0.709638,-0.0369711,0.16833,1.32755,-0.962027,-1.5257,-0.328348,0.740712,-0.863952,-0.482889,-1.81616,-0.847042,0.670426,0.514566,-0.707533,-0.30721,-1.14778,-0.367358,0.423207,-0.430934,0.219459,-0.630587,-0.0740924,-0.757048,0.973911,-0.00193166,0.574276,-0.661355,0.375953,-0.50992,0.346497,-0.469955,-0.351013,-0.0355388,1.42044,-0.827829,1.23747
1.6588,0.0114186,-0.166129,0.373762,0.0549505,0.497584,-0.804426,0.250743,0.419738,0.597507,0.442391,-0.237604,-0.708945,1.36136,-0.895903,-0.620464,0.593634,0.499513,0.173169,0.477406,0.28454,0.249143,-0.57633,-0.613718,-0.372703,-0.383204,1.62287,0.662453,0.531036,-0.242529,-0.345009,0.761283,-0.025537,0.235404,1.42141,-0.713115,-1.22169,-0.320691,0.868411,-0.748411,-0.627641,-1.7546,-0.867583,0.561444,0.491095,-0.82504,-0.291624,-1.3279,-0.679624,0.286714,-0.768821,0.0747817,-0.938763,-0.528865,-1.0887,0.690962,-0.0865324,0.498869,-0.555971,0.586708,-0.315363,0.592418,-0.349573,-0.306521,-0.114974,1.42763,-0.783975,0.783487
1.72008,-0.0826593,-0.0401106,0.438311,0.154357,0.682501,-1.00243,0.395175,0.589092,0.483699,0.857702,0.0400585,-0.665128,1.51376,-0.210096,-0.41933,0.268654,0.325736,0.329568,0.367188,0.111895,0.256813,-0.399245,-0.851546,-0.493736,-0.479527,1.62347,0.497252,0.483575,-0.546049,-0.559054,0.531484,-0.195907,0.0278338,1.26488,-0.699762,-1.37353,-0.390071,0.748927,-0.8167,-0.594271,-1.97175,-0.963266,0.402179,0.450381,-0.767215,-0.286517,-1.14178,-0.152445,0.532332,-0.424011,0.472778,-0.475975,-0.000703321,-0.660046,0.928227,-0.243762,0.600758,-0.646735,0.228991,-0.688216,0.421222,-0.728453,-0.673085,-0.297872,1.36851,-0.972172,0.582114
1.61467,-0.255452,-0.591183,0.599666,0.263336,0.697924,-0.633892,0.508519,0.849251,0.572319,0.819544,-0.299755,-0.786821,1.93798,-1.09942,-0.58539,0.406112,0.395194,0.0757219,0.40798,0.143919,0.227594,-0.672591,-0.647577,-0.468052,-0.602373,1.63749,0.241491,0.222446,-0.645396,-0.669759,0.411298,-0.29784,0.0803774,1.37134,-0.821544,-1.06804,-0.381567,1.00996,-0.500504,-0.364383,-1.75209,-0.795148,0.56293,0.535805,-0.753255,-0.108979,-0.992164,0.0984592,0.812317,-0.23068,0.604215,-0.484938,0.0472927,-0.802102,0.670324,-0.239008,0.348797,-0.962623,0.179282,-0.699831,0.430509,-0.568503,-0.379411,-0.16342,1.25385,-1.18082,0.789832
1.1975,-0.327058,-0.496538,0.175015,0.270625,0.777115,-0.398532,0.189777,1.11723,0.794041,0.593744,0.31876,-0.918847,2.05989,-0.904382,-0.279213,0.525491,0.359462,0.18706,0.225855,-0.0195946,0.135593,-0.512618,-0.883898,-0.724697,-0.666056,1.31313,0.324017,0.240076,-0.605047,-0.624003,0.411227,-0.340197,-0.0739771,1.1125,-0.825872,-1.44056,-0.174648,0.734731,-0.570023,-0.368082,-1.48888,-0.738089,0.68321,0.725274,-0.6179,-0.0483931,-0.710408,-0.0161043,0.543347,-0.628005,0.272628,-0.946545,-0.242091,-0.889554,0.706251,-0.38137,0.401819,-0.587939,0.264605,-0.460786,0.7275,-0.373977,-0.347373,-0.0451628,1.4736,-0.849383,0.861402
1.30084,-0.245261,-0.19945,0.266324,0.430777,0.463752,-0.791347,0.314257,0.932347,0.507788,0.57305,0.0482446,-1.00632,2.05957,-0.454272,-0.258822,0.218006,0.106841,0.148386,0.0508431,-0.157242,-0.0568502,-0.600154,-0.62607,-0.704878,-0.613555,1.43563,0.453994,0.415502,-0.46697,-0.524204,0.452805,-0.279833,0.0768571,1.36463,-0.707354,-1.11699,-0.424458,0.959835,-0.702923,-0.685192,-1.77069,-0.774759,0.244113,0.495957,-0.926011,-0.161599,-0.962641,-0.0887406,0.787913,-0.122242,0.793681,-0.122025,0.329208,-0.623881,0.972939,-0.217759,0.43063,-0.636115,0.461262,-0.254258,0.612129,-0.717059,-0.562259,-0.0704958,1.23591,-1.13845,0.140753
1.88055,-0.0228795,-0.127246,0.474193,0.149015,0.780797,-0.430167,0.540654,1.159,0.69443,0.730016,0.382826,-0.139653,1.54909,-0.252333,-0.62968,0.0638599,-0.0470447,-0.15686,-0.0899985,-0.290543,-0.0792064,-0.678208,-0.818097,-0.162283,-0.396006,1.66213,0.568382,0.536976,-0.206665,-0.511756,0.520557,-0.279962,0.185814,1.42682,-0.712529,-1.09302,-0.162001,0.894766,-0.666802,-0.422711,-1.73128,-0.736006,0.503704,0.354011,-0.853385,-0.293051,-1.10027,-0.270927,0.4536,-0.351585,0.311382,-0.657903,-0.0436827,-0.823448,0.767389,-0.250401,0.370184,-0.955614,0.107777,-0.927897,0.209736,-0.935559,-0.500401,-0.0723747,1.20812,-1.0096,0.0216323
